1=p	2=qi.1	3=qi.2	4=qi.3	5=qi.4	6=qi.5	7=qi.6	8=qi.7	9=qi.8	10=theta	11=c	12=s	13=q
0.0076936	0.00237939	0.00668375	0.00197097	0.00208484	0.00687062	0.00528477	0.00258898	0.00351087	0.543834	3276.12	0.93593	0.00419877
0.00721141	0.00266867	0.00530209	0.00187318	0.00232078	0.00617749	0.00673648	0.0027422	0.00357386	0.370009	1916.54	0.759862	0.00268046
0.00762348	0.00133043	0.00421063	0.0037334	0.00840843	0.00229516	0.00416426	0.00522628	0.00492717	0.41008	767.98	0.769239	0.00314036
0.0168344	0.00146158	0.00283704	0.00464137	0.00773614	0.00384063	0.00476163	0.00590292	0.00343175	0.151506	583.234	1.28017	0.00258747
0.0166982	0.00149793	0.00259824	0.00474287	0.00697207	0.00392501	0.00466209	0.00574635	0.00339212	0.15511	538.524	1.2567	0.00262711
0.0045113	0.00510508	0.00374407	0.00444535	0.00218499	0.00477168	0.00785786	0.00390494	0.00825882	0.893963	636.035	0.253998	0.00403486
0.0100658	0.00553221	0.00487381	0.00572873	0.0053711	0.00317647	0.00402164	0.00466753	0.00436247	0.470622	4402.46	0.518573	0.00476257
0.00797269	0.00719164	0.00521855	0.00592984	0.00612185	0.00494773	0.00744325	0.00552243	0.0044823	0.701081	6076.6	0.499234	0.00560285
0.00945172	0.00783271	0.010826	0.010075	0.00933341	0.00862698	0.00861508	0.0115992	0.00725021	0.9708	3943.24	0.037435	0.00917827
0.00852509	0.00917925	0.0117758	0.00862074	0.0100306	0.00718745	0.00793186	0.00757133	0.00684371	0.973041	2187.7	0.0627474	0.00829717
0.00978295	0.00970371	0.0114725	0.00887636	0.0105244	0.0084701	0.00817239	0.00767653	0.00657029	0.961522	2921.39	0.0645107	0.00941006
0.00619005	0.00632339	0.00506182	0.00554826	0.00575422	0.00819893	0.00798938	0.00704548	0.00893779	1.05666	7437.72	0.12853	0.00653849
0.00474152	0.00539524	0.00535477	0.00824049	0.00683107	0.00510439	0.00376506	0.0088058	0.00511351	1.19793	2847.58	0.158393	0.00567467
0.00516264	0.00590082	0.00350455	0.00383088	0.00483784	0.00455559	0.00719674	0.00439893	0.00748258	0.930429	2669.88	1.09724	0.0048052
0.00541719	0.00495498	0.00437233	0.00564036	0.00504925	0.00490511	0.0065583	0.00356652	0.00695702	1.00592	2619.59	0.866452	0.00544908
