1=p	2=qi.1	3=qi.2	4=qi.3	5=qi.4	6=qi.5	7=qi.6	8=qi.7	9=qi.8	10=theta	11=c	12=s	13=q
0.59221	0.582007	0.592986	0.567734	0.574848	0.581941	0.566418	0.565491	0.558018	0.91432	1196.21	0.135886	0.570412
0.59198	0.601067	0.59822	0.571395	0.57231	0.574126	0.554508	0.564003	0.563532	0.934151	1193.25	0.241629	0.57543
0.593317	0.5891	0.585046	0.57848	0.583551	0.587302	0.569864	0.577428	0.574979	0.94921	2254.65	0.681592	0.580681
0.578425	0.599083	0.599542	0.598623	0.58755	0.593072	0.580768	0.587893	0.587114	1.07045	3720.01	0.158043	0.594931
0.585675	0.605755	0.590421	0.588612	0.563852	0.593875	0.566971	0.595012	0.593682	1.04224	904.269	0.134006	0.595678
0.596648	0.613098	0.619271	0.607979	0.599909	0.588682	0.564676	0.580741	0.57299	0.954398	1010.39	0.0725989	0.585366
0.597469	0.578743	0.607053	0.600457	0.574687	0.590094	0.583016	0.561959	0.565091	1.01871	463.284	0.0592143	0.60192
0.593282	0.603704	0.589225	0.593692	0.594327	0.595601	0.540613	0.579385	0.542687	0.89269	823.333	0.139178	0.565628
0.582927	0.615502	0.598035	0.571439	0.569922	0.575201	0.570129	0.580791	0.580719	0.978702	185.809	0.0254941	0.577684
0.593807	0.612461	0.598095	0.588838	0.596364	0.599292	0.565231	0.605953	0.560147	0.96867	1381.06	0.095242	0.586107
0.58617	0.599206	0.599538	0.595109	0.564023	0.57797	0.556865	0.55001	0.574453	1.00675	1140.94	0.0164109	0.587802
0.586598	0.599484	0.600384	0.585207	0.566519	0.582822	0.560181	0.548458	0.574019	0.991355	847.2	0.0296288	0.584491
0.59311	0.625611	0.602272	0.57398	0.571262	0.588064	0.549923	0.562504	0.547491	0.920579	141.989	0.341755	0.572996
0.591731	0.585614	0.588301	0.582813	0.573912	0.580367	0.55034	0.563893	0.586292	0.987229	1171.09	0.3048	0.588622
0.593583	0.597769	0.594566	0.606587	0.569616	0.588306	0.54718	0.594818	0.569221	0.962808	804.639	0.134507	0.584408
0.594713	0.609276	0.605336	0.571387	0.600244	0.602193	0.558985	0.587773	0.566555	0.953721	621.219	0.432436	0.583243
0.586692	0.601739	0.589169	0.618712	0.576223	0.581588	0.583429	0.589297	0.566045	0.992855	1758.53	0.0130518	0.584952
0.598922	0.597697	0.598239	0.557353	0.585679	0.584718	0.549666	0.567796	0.570264	0.928533	1143.86	0.473166	0.580987
0.592781	0.583862	0.591932	0.570881	0.580738	0.584705	0.57763	0.567345	0.572931	0.918813	1217.42	0.306396	0.572192
0.590639	0.579288	0.589077	0.592572	0.58779	0.594552	0.556356	0.563767	0.570189	0.979775	1629.99	0.336709	0.58569
0.590582	0.5961	0.59263	0.591144	0.575605	0.601544	0.565999	0.57394	0.564049	0.965959	1568.27	0.310495	0.582182
0.602225	0.584717	0.594682	0.590281	0.582021	0.593528	0.56716	0.567239	0.580911	0.92333	2264.63	0.174222	0.58297
0.603464	0.588543	0.57614	0.578124	0.581754	0.574021	0.580605	0.589305	0.571158	0.900458	7442.37	0.0941149	0.578122
0.603464	0.588543	0.57614	0.578124	0.581754	0.574021	0.580605	0.589305	0.571158	0.900458	7442.37	0.0941149	0.578122
0.601829	0.583475	0.578574	0.587318	0.580126	0.578312	0.57474	0.587063	0.571508	0.89683	6231.2	0.111993	0.57547
0.601829	0.583475	0.578574	0.587318	0.580126	0.578312	0.57474	0.587063	0.571508	0.89683	6231.2	0.111993	0.57547
0.604282	0.584876	0.572934	0.584322	0.582527	0.578934	0.574736	0.589015	0.575526	0.909498	7483.89	0.0761053	0.581388
0.603394	0.591298	0.577608	0.579556	0.578505	0.574203	0.574225	0.588396	0.576904	0.90621	11791.9	0.0758651	0.579603
0.603394	0.591298	0.577608	0.579556	0.578505	0.574203	0.574225	0.588396	0.576904	0.90621	11791.9	0.0758651	0.579603
0.603394	0.591298	0.577608	0.579556	0.578505	0.574203	0.574225	0.588396	0.576904	0.90621	11791.9	0.0758651	0.579603
0.606319	0.589609	0.578707	0.577256	0.58305	0.573489	0.572948	0.582031	0.576911	0.890085	10760.8	0.0837828	0.57821
0.606319	0.589609	0.578707	0.577256	0.58305	0.573489	0.572948	0.582031	0.576911	0.890085	10760.8	0.0837828	0.57821
0.60522	0.59086	0.577739	0.574827	0.578311	0.575111	0.573559	0.580522	0.577473	0.890799	11958.7	0.0698108	0.577282
0.603591	0.587833	0.575578	0.575289	0.574014	0.574793	0.573875	0.576251	0.580662	0.886122	6852.02	0.069918	0.574332
0.602305	0.585225	0.577674	0.579501	0.580506	0.578321	0.576577	0.578211	0.582572	0.90345	8003.04	0.113607	0.57775
0.589614	0.589039	0.591861	0.587638	0.581958	0.589768	0.577547	0.585388	0.575702	0.986159	5824.87	0.117604	0.586237
0.585605	0.591948	0.582993	0.579107	0.57933	0.577584	0.572587	0.577475	0.581802	0.97258	4248.48	0.0854378	0.578842
0.586941	0.584022	0.58571	0.565664	0.576681	0.580751	0.564927	0.574672	0.576908	0.976275	2159.11	0.117718	0.581108
0.599524	0.585056	0.598463	0.598276	0.577385	0.573364	0.572504	0.578305	0.575901	0.948958	3114.98	0.131836	0.586882
0.582825	0.613909	0.60555	0.578891	0.573433	0.593078	0.528995	0.566998	0.569512	0.9636	554.802	0.0202002	0.573782
