1=p	2=qi.1	3=qi.2	4=qi.3	5=qi.4	6=qi.5	7=qi.6	8=qi.7	9=qi.8	10=theta	11=c	12=s	13=q
0.00370727	0.00695451	0.00901501	0.00307144	0.00358174	0.000602608	0.00454522	0.00729913	0.00212861	0.98194	630.006	0.400741	0.00364056
0.00328826	0.00785687	0.00503706	0.00148187	0.00415066	0.00190952	0.00466606	0.00553165	0.00279956	0.979327	1679.89	0.413666	0.0032205
0.00321232	0.00663584	0.00505819	0.00212621	0.00335289	0.00341617	0.00496302	0.00500594	0.0010191	0.90279	949.019	0.889623	0.00290096
0.00354364	0.00708661	0.00470247	0.00311196	0.00601601	0.00375424	0.00474969	0.00716371	0.0016932	1.03279	1146.41	0.0793885	0.00365943
0.00311607	0.0108657	0.00457158	0.00800917	0.00556233	0.00279169	0.00410383	0.00585495	0.00177011	1.10219	794.48	0.165027	0.00343342
0.00406506	0.0066902	0.00931498	0.00360324	0.00562487	0.00269536	0.00813121	0.00710475	0.000883773	0.983813	407.402	0.0400267	0.00399952
0.00420313	0.00630385	0.00900408	0.00340307	0.00445704	0.00280547	0.00770773	0.00710883	0.000828582	1.00174	310.345	0.0681379	0.00421041
0.00352872	0.00738535	0.00693372	0.00250025	0.00348103	0.00311983	0.00807502	0.00478714	0.000789482	1.02334	1106.4	0.0780281	0.00361079
0.00376055	0.00618749	0.00411389	0.00570571	0.00640279	0.0027157	0.00273616	0.0068623	0.00160144	0.941435	1095.25	0.601471	0.00354109
0.00340975	0.00779737	0.00313844	0.00407957	0.0044963	0.0037709	0.00306213	0.00703598	0.00119449	0.91455	1023.32	1.04922	0.00311929
0.00331259	0.00795789	0.00366102	0.00292932	0.00349817	0.00215689	0.00401044	0.0048706	0.00115155	0.749568	694.997	0.883286	0.00248507
0.00347385	0.00480543	0.00463405	0.00473043	0.00470996	0.0027076	0.00659343	0.00463011	0.00178068	1.04765	3138.64	0.0798446	0.00363879
0.00347385	0.00480543	0.00463405	0.00473043	0.00470996	0.0027076	0.00659343	0.00463011	0.00178068	1.04765	3138.64	0.0798446	0.00363879
