1=p	2=qi.1	3=qi.2	4=qi.3	5=qi.4	6=qi.5	7=qi.6	8=qi.7	9=qi.8	10=theta	11=c	12=s	13=q
0.180408	0.188844	0.179794	0.165034	0.184008	0.179161	0.194073	0.182148	0.176572	0.999553	1525.43	0.119445	0.180342
0.20897	0.173958	0.178002	0.196032	0.174415	0.184186	0.16622	0.177575	0.18485	0.826224	1761.6	0.137181	0.179162
0.199722	0.19178	0.193882	0.172657	0.189574	0.18132	0.188023	0.194158	0.181564	0.931933	1667.95	0.139609	0.188692
0.19935	0.192871	0.197134	0.189831	0.200254	0.195413	0.194555	0.203573	0.176569	0.96433	2539.34	0.167679	0.193616
0.191265	0.204351	0.196734	0.207606	0.200326	0.194502	0.192696	0.193218	0.215283	1.03694	2616.82	0.157989	0.196939
0.195133	0.205576	0.208604	0.195488	0.210397	0.212298	0.209193	0.202825	0.190858	1.04614	2349.93	0.179208	0.202315
0.109891	0.106401	0.106588	0.112159	0.102753	0.104925	0.100257	0.106154	0.115744	0.992368	2481.82	0.0237585	0.109143
0.103973	0.0934081	0.0960203	0.0956983	0.0968629	0.102723	0.0950386	0.0977748	0.101049	0.957496	3066.74	0.0399156	0.0999961
0.102125	0.107735	0.103571	0.102305	0.110957	0.0961202	0.111739	0.103309	0.10184	1.0462	3659.73	0.039723	0.106342
0.106951	0.110609	0.10804	0.109097	0.116917	0.112961	0.1064	0.111415	0.109416	1.01155	3553.98	0.0409884	0.108053
0.126735	0.142324	0.140249	0.133166	0.120674	0.139659	0.134298	0.138327	0.133174	1.00986	864.446	0.0573172	0.127825
0.160549	0.151101	0.14198	0.174851	0.170861	0.150255	0.155709	0.161134	0.171943	1.00245	1014.28	0.240717	0.160879
0.163744	0.145355	0.150897	0.137202	0.140178	0.14282	0.162849	0.153868	0.135836	0.860694	761.878	0.310401	0.144223
0.174512	0.148476	0.147032	0.14697	0.127065	0.123533	0.13649	0.142875	0.141006	0.750728	1234.8	0.31308	0.13697
0.126273	0.113267	0.111324	0.111491	0.096085	0.0931365	0.103484	0.107453	0.107584	0.801377	1775.58	0.195965	0.103796
0.105723	0.0809056	0.0812949	0.0893813	0.100845	0.103468	0.0922748	0.0890974	0.0869908	0.828169	838.867	0.385262	0.0891766
0.080571	0.0862671	0.0850137	0.0757388	0.0664561	0.067013	0.0751346	0.0792765	0.0730165	0.932532	905.445	0.349406	0.0755457
0.0816988	0.083043	0.0701425	0.0661104	0.071223	0.0737026	0.0871111	0.0725877	0.0697876	0.900133	972.778	0.366245	0.0741447
0.0668127	0.0629262	0.0809204	0.0685506	0.0661592	0.0675152	0.0703217	0.0622886	0.065929	0.988552	2181.4	0.291405	0.0660983
0.0956694	0.0754736	0.0636663	0.0612993	0.0597876	0.0593714	0.0579327	0.0583282	0.066101	0.660861	1255.76	0.351383	0.0653442
0.0672925	0.0939245	0.0815468	0.0804832	0.0820579	0.0784869	0.0771085	0.0783731	0.0866508	1.21337	2330.72	0.168546	0.0804951
0.0712722	0.0795079	0.0880552	0.0828982	0.0768644	0.0736751	0.0772517	0.0898422	0.0879444	1.1269	2292.25	0.167257	0.0795967
0.0858021	0.0709082	0.081938	0.0753953	0.0706963	0.0672342	0.0708263	0.0822613	0.080454	0.840621	2728.09	0.131319	0.0731271
0.0739619	0.0843095	0.0753662	0.0792444	0.0696804	0.0756807	0.0767038	0.0739594	0.0697434	1.01057	1364.52	0.0936101	0.074685
0.0778799	0.0884402	0.0821887	0.0615409	0.0783783	0.058736	0.0750277	0.0710862	0.075839	0.983563	1399.02	0.0848173	0.0766979
0.0742672	0.0714835	0.0816805	0.0666352	0.0819634	0.0648351	0.0785423	0.0751361	0.0764958	0.985552	1426.64	0.0722767	0.0732728
0.078287	0.0740607	0.0771666	0.0715205	0.0877484	0.064785	0.0857994	0.0777427	0.0812961	0.985467	1386.13	0.0735629	0.0772371
0.0101344	0.00908895	0.00841292	0.0101552	0.0127528	0.0105082	0.0102154	0.0106987	0.0106754	0.963533	5336.71	0.0924393	0.00976842
0.0100904	0.00981766	0.0110673	0.0112222	0.00910634	0.00904573	0.00897343	0.0109044	0.00984403	0.894466	4675.73	0.103348	0.00903516
0.00982461	0.0099054	0.0110532	0.00862443	0.00919002	0.00961985	0.00913071	0.00847115	0.0110874	0.864935	3010.84	0.139263	0.00850894
0.00727952	0.00690802	0.00709063	0.00648785	0.00823066	0.00766159	0.00741055	0.0061331	0.00861907	0.963435	3895.06	0.0841114	0.00701521
0.00556957	0.00774057	0.0051444	0.00536488	0.00383563	0.00679509	0.00638309	0.00699895	0.00549443	0.975183	1792.58	0.0283814	0.0054321
0.00776293	0.0092457	0.00791607	0.00966877	0.0060671	0.00785694	0.0131779	0.00756667	0.0057842	0.954549	1592.51	0.0701885	0.00741271
0.0109148	0.0090337	0.00968168	0.00660041	0.0134557	0.00987681	0.0070201	0.0109978	0.013296	0.943087	2782.85	0.0694669	0.0103
0.00928814	0.00930899	0.00987726	0.0139059	0.00655302	0.00963458	0.0130652	0.00794757	0.00689945	1.02732	2609.02	0.0679065	0.00953951
0.00974455	0.0107605	0.00936691	0.0105291	0.0136267	0.00756103	0.0109486	0.0087428	0.00882915	1.03606	3279.46	0.0707102	0.0100924
0.0114969	0.0104955	0.0115928	0.0102392	0.0133448	0.00725131	0.0104211	0.00885212	0.0093211	0.811576	2704.96	0.237213	0.00935083
0.0137901	0.0127813	0.0122913	0.0108292	0.00806532	0.0113284	0.0104775	0.00891071	0.00997283	0.736333	2740.15	0.212171	0.0101912
0.0161566	0.00970616	0.00996494	0.00963683	0.0165381	0.0134249	0.00965677	0.0140453	0.0138509	0.736552	1307.89	0.163496	0.0119511
0.0154596	0.0124207	0.0162481	0.0138351	0.00935863	0.012057	0.0105756	0.0142382	0.0203595	0.804546	1325.96	0.193808	0.0124757
0.013053	0.0171026	0.0211113	0.0110741	0.0140211	0.0141872	0.0118921	0.0155377	0.0135702	1.13244	4215.56	0.137154	0.0147562
0.0103689	0.0119505	0.00701564	0.0119522	0.012442	0.0132796	0.00633649	0.0105839	0.00934134	0.918863	1865.37	0.145278	0.0095356
0.010066	0.00897957	0.00695867	0.00812852	0.00926003	0.00790936	0.00582958	0.00769523	0.00708165	0.722718	3701.52	0.722249	0.00729524
0.00855073	0.0121842	0.0166302	0.014398	0.0120752	0.014528	0.0170271	0.0146521	0.0160022	1.5577	4077.51	0.305951	0.0132562
0.0119371	0.0137102	0.0167631	0.0156816	0.0128704	0.0158093	0.0180058	0.0159807	0.0171584	1.41443	7701.13	0.473009	0.0168011
0.0111757	0.0158125	0.0141931	0.0149123	0.0167254	0.0159555	0.0127708	0.013347	0.0151859	1.35827	7200.25	0.453886	0.0151191
0.0124541	0.0114749	0.015008	0.0143115	0.0149491	0.014041	0.016704	0.013887	0.0137982	1.14915	6898.54	0.460455	0.0142851
0.0219589	0.0166436	0.0134045	0.0138852	0.0135976	0.0140896	0.0116504	0.0142786	0.0143322	0.640863	11031.9	0.286127	0.0141845
0.0116342	0.014939	0.0125799	0.01093	0.0112073	0.012019	0.0118806	0.0128305	0.0124047	1.05484	6666.54	0.191798	0.0122643
0.0238734	0.021529	0.02108	0.0259777	0.024438	0.0242545	0.0213485	0.0231053	0.0268873	0.974108	5837.74	0.0379376	0.0232696
0.12453	0.111109	0.110317	0.136525	0.135172	0.126678	0.11306	0.126965	0.138864	0.983271	628.561	0.0317781	0.122702
0.108617	0.105607	0.104736	0.111151	0.0915325	0.104144	0.135551	0.100333	0.106159	0.977996	767.393	0.0680852	0.106482
0.101877	0.110917	0.118264	0.104397	0.0972199	0.0912986	0.115129	0.102322	0.107986	1.00472	805.837	0.0712788	0.102309
0.141811	0.142674	0.149826	0.135874	0.134541	0.130666	0.149374	0.133096	0.143978	1.00552	2210.41	0.0308664	0.142482
0.135033	0.138749	0.146777	0.131124	0.129055	0.125707	0.140643	0.128989	0.140033	0.993268	2060.84	0.0273553	0.134246
0.170295	0.160109	0.171577	0.17333	0.164575	0.156817	0.165996	0.196962	0.170792	0.989156	1842.08	0.0470295	0.16876
0.147288	0.142957	0.140605	0.146949	0.150944	0.155961	0.148214	0.144573	0.166394	1.02491	1250.75	0.0403981	0.150406
0.115097	0.132867	0.129001	0.115244	0.123118	0.11706	0.124116	0.131887	0.0997924	1.01037	519.884	0.0126852	0.116152
0.143857	0.147894	0.163155	0.136471	0.145234	0.157069	0.155373	0.161122	0.144117	1.01966	2106.98	0.0318812	0.146271
0.135095	0.132424	0.148297	0.121121	0.128926	0.141082	0.1359	0.145517	0.12912	1.01251	1528.51	0.0250159	0.136554
0.0383225	0.0385956	0.0396949	0.0457671	0.0401969	0.0442459	0.0327882	0.0376189	0.0378469	1.00772	2160.05	0.047118	0.038607
0.0298104	0.0304175	0.029482	0.0330282	0.0310614	0.0324003	0.0223911	0.0289832	0.0287843	0.996842	3211.35	0.0801801	0.029719
0.0247524	0.0249973	0.0241029	0.0224648	0.022832	0.0224703	0.0322486	0.0258407	0.0261492	0.991751	3718.42	0.0850262	0.0245532
0.026511	0.0283619	0.0268156	0.0294106	0.0288079	0.0290754	0.0198732	0.0272558	0.0224276	0.958241	4306.14	0.0748	0.0254321
0.0236094	0.0223461	0.0207717	0.0215153	0.020116	0.0229537	0.0280697	0.0206306	0.0280322	1.01329	4617.8	0.0794187	0.0239157
