1=p	2=qi.1	3=qi.2	4=qi.3	5=qi.4	6=qi.5	7=qi.6	8=qi.7	9=qi.8	10=theta	11=c	12=s	13=q
0.00223504	0.0046396	0.00156037	0.00404786	0.00394499	0.00908694	0.0116922	0.00168951	0.00375941	0.988912	502.905	0.0552929	0.00221031
0.00370969	0.00432342	0.00149867	0.00219962	0.0099981	0.00737996	0.00827731	0.00201592	0.00128675	0.952375	304.102	0.0628119	0.00353364
0.00191212	0.00158053	0.00323153	0.00533	0.00435308	0.00625994	0.00651736	0.00370208	0.00227954	1.01178	309.137	0.170848	0.00193459
0.00141396	0.0125657	0.0124171	0.00362373	0.00369482	0.00905291	0.000969362	0.00571656	0.0187401	1.04596	128.125	0.0627892	0.00147885
0.00582382	0.0101152	0.0024024	0.0065294	0.00293231	0.00980169	0.00757438	0.00332472	0.00510697	1.03856	476.028	0.0779616	0.00604703
0.00670647	0.00490275	0.0130227	0.008001	0.0100863	0.00536175	0.00774834	0.0119001	0.00710613	0.947169	972.127	0.14654	0.00635442
0.00801376	0.01306	0.00872094	0.00390969	0.00737022	0.00624711	0.00995452	0.0107518	0.0100778	1.05607	1065.25	0.15579	0.00845925
0.00645845	0.00496778	0.00622785	0.0109732	0.00737483	0.00919003	0.00623779	0.00618451	0.00612007	0.961565	2508.45	0.0878479	0.00621176
0.00645845	0.00496778	0.00622785	0.0109732	0.00737483	0.00919003	0.00623779	0.00618451	0.00612007	0.961565	2508.45	0.0878479	0.00621176
0.00645845	0.00496778	0.00622785	0.0109732	0.00737483	0.00919003	0.00623779	0.00618451	0.00612007	0.961565	2508.45	0.0878479	0.00621176
0.00486637	0.00445907	0.00561655	0.00728597	0.00598386	0.00788693	0.00507247	0.00440567	0.00482783	1.14726	2811.29	0.768845	0.00557899
0.00566387	0.00756863	0.00715069	0.00442507	0.00679921	0.00518069	0.00581455	0.00855936	0.00587062	1.04873	2598.22	0.483842	0.00593826
0.00566387	0.00756863	0.00715069	0.00442507	0.00679921	0.00518069	0.00581455	0.00855936	0.00587062	1.04873	2598.22	0.483842	0.00593826
0.00566606	0.00753524	0.00707513	0.00439543	0.00837245	0.00518426	0.00499327	0.00640251	0.00522409	1.07268	2084.4	0.444969	0.00607537
0.00582117	0.00684632	0.00845617	0.00356907	0.00861808	0.00861299	0.00827578	0.00900729	0.0100024	1.19415	1258.4	0.491132	0.00694347
0.00553968	0.011061	0.00632084	0.00910827	0.00611211	0.00740224	0.00890682	0.00909017	0.00682937	1.27575	426.874	0.166024	0.00705646
0.00900695	0.00845726	0.0101362	0.00386146	0.0121351	0.00345989	0.0105125	0.010205	0.0113285	0.717157	958.441	0.141152	0.0064759
0.0115023	0.00685238	0.0129019	0.00436357	0.00891667	0.00793558	0.0054436	0.0131752	0.00788882	0.82782	641.381	0.112035	0.00954073
0.00146081	0.00306995	0.00318182	0.00174228	0.00253365	0.00216821	0.00149012	0.00177154	0.00274035	1.44959	3823.3	0.478746	0.00211618
0.0013219	0.00333258	0.00383443	0.00276009	0.00288245	0.00230429	0.000996218	0.00237396	0.00237507	1.33127	3048.95	0.354174	0.00175903
0.00170755	0.00434144	0.00301483	0.00240382	0.00198679	0.00151251	0.000994673	0.00122252	0.00259969	1.32327	1833.04	0.567499	0.00225831
0.00216082	0.0017113	0.00249303	0.00292562	0.00357582	0.00375418	0.00417294	0.00462601	0.00275114	1.30929	3883.42	0.2464	0.00282726
0.00274925	0.00286131	0.00312337	0.00290816	0.00344131	0.00361212	0.00334186	0.00372986	0.00413836	1.19452	6021.55	0.208302	0.00328227
0.00274925	0.00286131	0.00312337	0.00290816	0.00344131	0.00361212	0.00334186	0.00372986	0.00413836	1.19452	6021.55	0.208302	0.00328227
0.00493172	0.00440627	0.00364296	0.00390973	0.00289094	0.00301058	0.00416291	0.00321147	0.00262734	0.647439	2624.13	0.198215	0.00319855
0.00287562	0.00158637	0.0072131	0.00213077	0.00156068	0.00324753	0.00234963	0.00503909	0.00376506	0.882368	894.689	0.302168	0.00253821
0.00241973	0.00298281	0.00293164	0.00174582	0.00139556	0.00359045	0.0105122	0.00324595	0.00235015	1.22533	1387.73	0.130234	0.00296334
0.00283133	0.00325173	0.00140965	0.00259983	0.00280351	0.00262386	0.000845373	0.00273808	0.00169584	0.783434	3253.81	0.153683	0.00221952
0.000712567	0.000636304	0.00158128	0.000822724	0.000560909	0.000942787	0.000884794	0.00087951	0.00158696	1.26111	3768.65	0.264794	0.000898455
0.00052853	0.00107669	0.000512871	0.0025853	0.00126433	0.000621251	0.000586963	0.000759564	0.000846244	1.31723	3382.51	0.554724	0.000696082
0.000414855	0.00071953	0.00140107	0.000499514	0.000833524	0.00259952	0.00116471	0.000759749	0.000813958	1.90102	3521.85	0.332138	0.000788353
0.000587399	0.00175741	0.00105444	0.0010075	0.00149349	0.000486592	0.00112238	0.00180219	0.000586046	1.61451	6223.86	0.528343	0.00094802
0.000387069	0.0012721	0.000829921	0.000765867	0.000466402	0.00108215	0.00111698	0.000793881	0.00143988	2.22346	7882.58	0.566321	0.000860224
0.000288351	0.000685189	0.000719543	0.000729541	0.000897143	0.00132192	0.000619389	0.000546056	0.000662991	2.03707	3912.73	0.486804	0.000587214
0.00140362	0.0018366	0.00174027	0.0015836	0.00142121	0.000105026	0.00153824	0.000463171	0.00200981	0.658744	876.543	0.252336	0.00092507
0.000295231	0.00056714	0.000601352	0.000112388	0.000633795	0.00106209	0.000626826	0.00175103	0.000449786	1.38694	3291.77	0.294092	0.00040942
0.000596475	0.000889978	0.00200254	0.00230404	0.00206803	0.000612616	0.00223737	0.000308268	0.000528959	0.683477	1858.15	0.266518	0.000407754
0.00132139	0.000372037	0.00207589	0.00436863	0.000389665	0.00799203	0.00205894	0.00607229	0.00572108	1.06024	666.148	0.29553	0.00140088
0.000954912	0.000382085	0.00398842	0.00139768	0.000638601	0.00279535	0.00282138	0.00555417	0.0016805	1.30169	546.455	0.156362	0.00124264
0.00129816	0.000357814	0.00172533	0.00407423	0.000390047	0.00209653	0.00273015	0.00128856	0.0023404	0.837927	1899.38	0.24218	0.001088
0.00136255	0.0178434	0.00927409	0.00179968	0.00207261	0.00542918	0.00601114	0.00443182	0.00252783	0.876457	273.161	0.121238	0.00119441
0.00271304	0.00255825	0.006905	0.0222806	0.0155776	0.01022	0.00986019	0.00134257	0.00863263	1.10941	200.762	0.0811259	0.00300898
0.00247589	0.00128661	0.0101953	0.0173748	0.0166047	0.00468925	0.00947628	0.00575133	0.0178647	0.906121	101.367	0.158385	0.00224398
0.00409874	0.00244274	0.00631383	0.00439495	0.015403	0.00801535	0.0115177	0.00426609	0.0123724	0.859694	101.487	0.822886	0.00352569
0.00949949	0.0115063	0.017846	0.0118054	0.00910433	0.017471	0.01499	0.00596205	0.00763659	1.24391	645.907	0.124325	0.0117892
0.00743157	0.01474	0.00497645	0.00738019	0.00772828	0.00846269	0.00941287	0.0145024	0.00607717	0.935673	564.074	0.181995	0.00695685
0.00691213	0.00483556	0.0125859	0.00853037	0.00779194	0.00917877	0.00724791	0.0051607	0.00887489	1.12399	1560.49	0.147376	0.00776252
