1=p	2=qi.1	3=qi.2	4=qi.3	5=qi.4	6=qi.5	7=qi.6	8=qi.7	9=qi.8	10=theta	11=c	12=s	13=q
0.539456	0.498886	0.504149	0.509905	0.487958	0.480711	0.477808	0.521443	0.506217	0.858698	266.394	0.0880129	0.501454
0.525963	0.471239	0.476816	0.542975	0.46415	0.478028	0.484142	0.490783	0.523015	0.874377	826.811	0.244327	0.492427
0.530246	0.556859	0.571805	0.523575	0.553392	0.574829	0.544355	0.567731	0.543892	1.06548	335.081	0.118529	0.54601
0.540162	0.535361	0.588902	0.51829	0.585926	0.548844	0.503219	0.559224	0.585878	1.07862	306.391	0.104997	0.558895
0.530547	0.566914	0.574155	0.498286	0.502957	0.528673	0.514084	0.544294	0.589939	1.04013	250.916	0.433171	0.540333
0.521466	0.576945	0.563978	0.491663	0.521505	0.530226	0.51025	0.528935	0.591099	1.09246	389.86	0.859507	0.543476
0.487526	0.528917	0.566993	0.543557	0.494135	0.532417	0.540602	0.547901	0.564299	1.19343	224.215	0.0828365	0.53169
0.485918	0.4606	0.503544	0.528209	0.469529	0.552223	0.508115	0.522955	0.508641	1.07102	177.436	0.974423	0.503067
0.550365	0.524391	0.531839	0.549272	0.533897	0.553193	0.555765	0.545215	0.542945	0.965163	1372.46	0.0199117	0.541575
0.531803	0.540443	0.534827	0.534372	0.509453	0.521546	0.533425	0.543247	0.542958	0.988817	2097.79	0.0664299	0.529002
0.516018	0.511058	0.524556	0.523219	0.544986	0.541878	0.520286	0.516384	0.516854	1.04456	931.492	0.033407	0.526895
0.54156	0.506074	0.524422	0.537073	0.492186	0.571816	0.521366	0.510118	0.55254	1.0064	469.609	0.0303345	0.543143
0.523176	0.502591	0.489723	0.524349	0.513466	0.54995	0.560701	0.576183	0.50469	1.0628	368.775	0.090686	0.538343
0.528671	0.502698	0.554171	0.514075	0.48402	0.510504	0.517242	0.514201	0.567822	1.00848	676.669	0.0134149	0.530774
0.521962	0.523519	0.539962	0.51189	0.49745	0.534985	0.538535	0.540346	0.568433	0.984534	255.536	0.0111299	0.518071
0.536581	0.552623	0.549375	0.524541	0.501029	0.526731	0.522942	0.54354	0.562271	0.992233	660.283	0.0222983	0.534641
0.528452	0.536806	0.556041	0.522348	0.546859	0.54561	0.502914	0.548241	0.533458	1.02522	968.24	0.0392049	0.534655
0.519894	0.512827	0.548873	0.539082	0.546105	0.561409	0.566723	0.501954	0.51249	1.03494	536.433	0.0872003	0.528459
0.555261	0.520766	0.521928	0.513274	0.503015	0.530109	0.519929	0.578358	0.535979	0.902176	1173.9	0.26559	0.529716
0.523253	0.478366	0.518412	0.502363	0.486945	0.484466	0.502577	0.436449	0.522564	0.878468	546.803	0.178569	0.490877
0.511787	0.529957	0.510972	0.532035	0.535561	0.546153	0.498899	0.592707	0.523302	1.11532	254.013	0.181668	0.538995
0.523813	0.512793	0.546082	0.535536	0.503133	0.536114	0.530032	0.490337	0.55397	0.963456	519.213	0.0928474	0.51452
0.546962	0.545918	0.585196	0.532838	0.518413	0.555286	0.517779	0.565079	0.567876	0.978496	457.447	0.0858851	0.54157
0.559709	0.545591	0.553757	0.561695	0.547484	0.556994	0.612589	0.554113	0.537638	1.01135	282.658	0.0405607	0.562488
0.55041	0.511026	0.531633	0.563874	0.551434	0.565834	0.595112	0.558741	0.524923	0.983961	638.426	0.0341335	0.546406
0.554763	0.51827	0.543499	0.564565	0.537774	0.564834	0.581489	0.556933	0.516628	0.991918	378.262	0.0220695	0.552758
0.55999	0.508531	0.5455	0.554729	0.535435	0.551836	0.579768	0.604499	0.525672	0.982139	370.667	0.0197889	0.555544
0.524717	0.527439	0.519582	0.556484	0.512856	0.565999	0.502889	0.504732	0.592464	1.04975	421.719	0.0427564	0.536808
0.519501	0.495493	0.529131	0.504833	0.502554	0.495953	0.513971	0.538823	0.48892	0.942412	1267.42	0.073336	0.504683
0.511447	0.501869	0.514064	0.509642	0.520932	0.507377	0.531984	0.498612	0.520865	0.992359	393.698	0.0588275	0.50953
0.508312	0.500066	0.512579	0.512318	0.519963	0.50904	0.521383	0.510375	0.51317	0.984218	546.522	0.0531334	0.504335
0.527897	0.504206	0.507159	0.542587	0.500847	0.511703	0.507405	0.513079	0.506766	0.974013	731.774	0.0620653	0.52133
0.550147	0.506219	0.539949	0.513025	0.487393	0.540146	0.532755	0.531323	0.52677	0.889555	852.371	0.472177	0.521046
0.524861	0.495862	0.492428	0.512751	0.499794	0.532955	0.501441	0.502335	0.502049	0.935991	940.135	0.319551	0.508344
0.477563	0.507033	0.51458	0.510219	0.50553	0.500365	0.537059	0.508382	0.523889	1.14132	3242.47	0.210971	0.510594
0.505799	0.513295	0.517813	0.522559	0.514252	0.531344	0.478264	0.523321	0.508617	1.04799	1287.18	0.29916	0.517512
0.560845	0.483544	0.521037	0.47846	0.449917	0.513951	0.497771	0.511499	0.52293	0.788584	409.77	0.145045	0.501769
0.540665	0.474731	0.509641	0.460602	0.46804	0.522049	0.487971	0.503914	0.524542	0.819208	353.284	0.224219	0.490902
0.572499	0.494456	0.475553	0.449025	0.492485	0.479236	0.508202	0.527581	0.546548	0.747013	406.77	0.36297	0.500095
0.56154	0.486869	0.485018	0.44443	0.490727	0.479809	0.508202	0.518013	0.537304	0.741502	487.509	0.294018	0.487087
