1=p	2=qi.1	3=qi.2	4=qi.3	5=qi.4	6=qi.5	7=qi.6	8=qi.7	9=qi.8	10=theta	11=c	12=s	13=q
0.0653782	0.0583347	0.0578365	0.0593496	0.0685604	0.05772	0.0614922	0.0579996	0.0614604	0.956835	3224.37	0.180906	0.0627331
0.0583518	0.059016	0.0512153	0.0602703	0.0614745	0.0619447	0.0651298	0.0603391	0.0607911	1.03556	2107.2	0.115001	0.0603016
0.0589091	0.0599762	0.0549063	0.0672178	0.0747733	0.0594149	0.0604163	0.0657486	0.0631612	1.07654	1814.32	0.252043	0.0631332
0.0601367	0.0582635	0.046557	0.0490235	0.0621947	0.0633646	0.0699653	0.0589446	0.0566392	0.936114	738.348	0.302507	0.056512
0.0607253	0.0568763	0.0579443	0.0557103	0.0602871	0.0581151	0.0622249	0.054278	0.0569943	0.946015	4763.33	0.0500102	0.057636
0.060426	0.0608135	0.0534714	0.0597701	0.0644443	0.0613448	0.0621165	0.056354	0.0629933	0.99696	4191.31	0.20707	0.0602533
0.0596784	0.0606248	0.0594885	0.0637341	0.0604507	0.0608209	0.0615378	0.0552963	0.065331	0.989408	2602.67	0.527852	0.0590836
0.0577183	0.0640214	0.0489166	0.0571253	0.0620643	0.0607559	0.0593892	0.0581974	0.0543188	1.01823	4056.26	0.155819	0.058709
0.059097	0.0584125	0.0566474	0.0504811	0.0643342	0.059652	0.0551089	0.0538647	0.061171	0.944155	1879.26	0.510046	0.0559815
0.0580301	0.0609068	0.0425345	0.0666808	0.0660313	0.0554651	0.064799	0.0577667	0.0561545	1.01591	639.282	0.140283	0.0588989
0.0610258	0.0618668	0.0591631	0.0564249	0.0670063	0.0631258	0.0572828	0.0574645	0.0612941	0.989864	2625.55	0.0642816	0.0604447
0.0591108	0.0646641	0.0506551	0.0631518	0.06316	0.0574329	0.0664011	0.0556206	0.05786	0.993388	1137.62	0.0247699	0.0587428
0.0620058	0.0605763	0.0593448	0.0616153	0.0693296	0.0586254	0.0644735	0.0630849	0.0648343	1.01026	3798.86	0.0799578	0.0626024
0.0599174	0.0573131	0.0522393	0.0566238	0.0688892	0.0606831	0.0601316	0.062629	0.0661632	1.00241	1879.6	0.0668215	0.0600533
0.0583042	0.0624154	0.0532515	0.0559938	0.0574894	0.0593416	0.0569196	0.0648868	0.0716169	1.03414	2173.72	1.19682	0.0601747
