1=p	2=qi.1	3=qi.2	4=qi.3	5=qi.4	6=qi.5	7=qi.6	8=qi.7	9=qi.8	10=theta	11=c	12=s	13=q
0.34255	0.322674	0.386619	0.340832	0.368533	0.362035	0.380396	0.360594	0.375065	1.0642	630.928	0.469129	0.356698
0.343258	0.32426	0.385009	0.353386	0.360439	0.359271	0.366724	0.34774	0.40026	1.09393	1890.82	0.363472	0.363772
0.353639	0.349076	0.362476	0.312565	0.363909	0.351657	0.377237	0.37809	0.368318	1.06387	213.295	0.163987	0.367917
0.343797	0.312251	0.378381	0.344978	0.347981	0.344559	0.369743	0.343889	0.38683	1.17261	196.195	0.144186	0.380555
0.352925	0.343832	0.370853	0.314785	0.383067	0.344528	0.396776	0.379248	0.379039	1.00152	417.343	0.142684	0.353272
0.359585	0.320777	0.396936	0.291002	0.364694	0.368221	0.399024	0.361781	0.437963	1.04176	108.689	0.0879583	0.36906
0.354759	0.323187	0.374507	0.289886	0.373616	0.347335	0.375839	0.357478	0.403263	1.02781	78.1408	0.314281	0.361062
0.348666	0.308317	0.358597	0.334438	0.334687	0.333419	0.353612	0.340357	0.374614	0.972695	1171.7	0.0266471	0.342405
0.34735	0.348087	0.341944	0.31584	0.3434	0.340239	0.364125	0.35193	0.343059	0.980332	944.575	0.392531	0.342861
0.348903	0.324744	0.350136	0.342006	0.343983	0.338304	0.359765	0.343997	0.36834	1.0047	2166.62	0.353664	0.34997
0.353863	0.338267	0.388657	0.314906	0.365662	0.36052	0.386207	0.368032	0.380643	1.02993	488.42	0.0464975	0.360634
0.353371	0.344998	0.390223	0.322607	0.360717	0.362963	0.373299	0.356339	0.386924	1.05846	452.948	0.0697804	0.366458
0.349859	0.338311	0.370812	0.333255	0.364421	0.352709	0.373636	0.353503	0.361989	1.00655	1369.22	0.14245	0.351346
0.359612	0.342905	0.358044	0.325818	0.35287	0.355652	0.359576	0.359521	0.350332	0.979509	960.229	0.0922642	0.354858
0.341054	0.322425	0.368815	0.339472	0.342002	0.342703	0.377067	0.341451	0.390586	1.08396	471.256	0.22919	0.359397
0.3521	0.331508	0.345939	0.344025	0.346471	0.343395	0.370321	0.353725	0.378114	0.988139	1123.7	0.0444911	0.349383
0.344006	0.312484	0.369731	0.342251	0.349002	0.338065	0.36328	0.355015	0.368053	1.06126	648.779	0.111741	0.357544
0.345168	0.314916	0.383663	0.33336	0.355675	0.338778	0.366647	0.346759	0.364166	1.03333	848.901	0.0614329	0.352616
0.351387	0.321882	0.341558	0.299065	0.346661	0.333346	0.394077	0.345857	0.407472	0.991771	305.127	0.0389655	0.349506
0.344424	0.329054	0.356327	0.336264	0.338806	0.366958	0.392195	0.344514	0.37582	1.07454	668.494	0.171435	0.360833
0.35502	0.30585	0.34955	0.333256	0.347899	0.33151	0.372539	0.358878	0.354205	0.962154	916.323	0.0682184	0.346236
0.35236	0.310519	0.373881	0.294463	0.347569	0.332371	0.367564	0.357636	0.364371	1.00746	123.774	0.0125712	0.354057
0.349056	0.311469	0.405205	0.31147	0.325348	0.318833	0.388065	0.337076	0.364008	0.95544	540.306	0.142242	0.338771
0.35927	0.30566	0.387289	0.300562	0.313522	0.328301	0.356943	0.350129	0.391391	0.894174	67.019	0.539084	0.333947
0.353131	0.309736	0.364141	0.290993	0.36635	0.344453	0.394156	0.363468	0.393267	0.921221	41.4365	0.0914191	0.334621
0.348188	0.317462	0.362274	0.332933	0.328217	0.329689	0.35428	0.335605	0.371295	1.05133	432.385	0.276545	0.359632
0.342507	0.312321	0.369746	0.326301	0.328762	0.343419	0.359574	0.346801	0.377339	1.04692	508.677	0.237014	0.352906
0.351433	0.307604	0.362645	0.323539	0.35271	0.360831	0.371929	0.355886	0.370419	1.01396	404.184	0.0780981	0.354599
0.346742	0.347277	0.358659	0.325276	0.340312	0.332017	0.360976	0.34964	0.378658	0.999428	684.058	0.184918	0.346612
0.344022	0.341087	0.359947	0.326033	0.365619	0.311299	0.355988	0.345173	0.370617	0.949492	662.751	0.21107	0.332423
0.352354	0.325853	0.371093	0.314277	0.361142	0.310767	0.371933	0.346359	0.382362	0.994454	343.32	0.0432706	0.351086
0.349086	0.304071	0.366453	0.306639	0.333938	0.329634	0.369486	0.359613	0.403249	0.994922	271.678	0.00796405	0.34793
0.349086	0.304071	0.366453	0.306639	0.333938	0.329634	0.369486	0.359613	0.403249	0.994922	271.678	0.00796405	0.34793
0.349086	0.304071	0.366453	0.306639	0.333938	0.329634	0.369486	0.359613	0.403249	0.994922	271.678	0.00796405	0.34793
0.350241	0.340986	0.369531	0.334001	0.353098	0.352046	0.356571	0.355084	0.367906	0.995346	1274.32	0.389683	0.34918
0.349294	0.344734	0.37862	0.342881	0.345382	0.346117	0.351691	0.359595	0.361636	1.00139	1668.47	0.671822	0.349609
0.352213	0.342233	0.341516	0.344154	0.350786	0.350225	0.366217	0.357243	0.36593	0.98774	2148.57	0.442154	0.349403
0.344925	0.323783	0.383287	0.316098	0.34525	0.334353	0.380234	0.347508	0.386318	1.07389	297.293	0.048558	0.361206
