1=p	2=qi.1	3=qi.2	4=qi.3	5=qi.4	6=qi.5	7=qi.6	8=qi.7	9=qi.8	10=theta	11=c	12=s	13=q
0.0862481	0.077188	0.0807202	0.0988706	0.082934	0.0962816	0.091424	0.0818536	0.0920995	1.00384	2660.71	0.00705697	0.0865508
0.0862481	0.077188	0.0807202	0.0988706	0.082934	0.0962816	0.091424	0.0818536	0.0920995	1.00384	2660.71	0.00705697	0.0865508
0.0862481	0.077188	0.0807202	0.0988706	0.082934	0.0962816	0.091424	0.0818536	0.0920995	1.00384	2660.71	0.00705697	0.0865508
0.0862481	0.077188	0.0807202	0.0988706	0.082934	0.0962816	0.091424	0.0818536	0.0920995	1.00384	2660.71	0.00705697	0.0865508
0.0853917	0.0770305	0.0902305	0.0857674	0.0795373	0.0832845	0.0918028	0.0913628	0.0954048	1.00097	1079.49	0.0213044	0.0854671
0.0852918	0.0904756	0.0895887	0.0880883	0.0812609	0.0890068	0.0871834	0.0972272	0.0894204	1.07698	3447.3	0.2105	0.0912583
0.0824731	0.0778659	0.0895601	0.0896673	0.0925088	0.0874711	0.0945953	0.0854415	0.0962926	1.12995	905.355	0.119756	0.0922026
0.0829481	0.0765999	0.0852343	0.0903686	0.0958692	0.0910117	0.0983334	0.0851833	0.0935605	1.11439	1416.54	0.0892345	0.0915674
0.0804732	0.0784064	0.0800747	0.0895236	0.0935137	0.0971895	0.0905249	0.0850963	0.0897838	1.1126	1447.58	0.130233	0.0887307
0.087417	0.0892213	0.0927332	0.0893702	0.0841569	0.0830661	0.0896295	0.0995372	0.0974883	1.04158	3204.14	0.132153	0.0907223
0.086019	0.0828615	0.0880947	0.0924973	0.100463	0.0950803	0.0922687	0.0988267	0.103974	1.08707	1994.2	1.53925	0.0928136
0.084735	0.0838687	0.0890716	0.094208	0.0946712	0.093726	0.0914104	0.0980087	0.105075	1.10303	1327.72	0.368886	0.0926566
0.0886084	0.0891753	0.0911156	0.0883073	0.0966824	0.0927166	0.0978716	0.0953625	0.0895406	1.06663	3810.19	0.397081	0.0939579
0.0847141	0.0897622	0.090866	0.0881418	0.0822109	0.0928697	0.0851058	0.0981393	0.0929051	1.07456	2056.17	0.23278	0.0904589
0.0842077	0.0905879	0.0914916	0.0907444	0.0853977	0.0955706	0.0914124	0.0988479	0.0905556	1.08902	4011.89	0.129802	0.0910216
0.0829204	0.0890588	0.0915479	0.0918254	0.0867464	0.100342	0.0906345	0.100135	0.0913286	1.1108	4500.59	0.0922332	0.0912694
0.083086	0.0890699	0.0851711	0.0875916	0.0888679	0.101865	0.0878115	0.0937989	0.0931842	1.12478	2727.02	0.0937806	0.0924948
0.0815393	0.0890172	0.0889203	0.090901	0.0906857	0.099355	0.0848282	0.0905952	0.0925181	1.11156	3509.16	0.0655271	0.0898191
0.0823053	0.0895643	0.0917059	0.0945617	0.0897367	0.0856156	0.0971469	0.0950967	0.0955271	1.14198	11153.1	0.582985	0.0929051
0.0811596	0.0972966	0.0933228	0.0914635	0.0944832	0.0907488	0.0916065	0.0950583	0.0950319	1.2013	2900.63	0.284297	0.0959299
0.0824638	0.0928877	0.0938093	0.0899692	0.0969019	0.0865423	0.0873963	0.0920633	0.0955212	1.1484	1546.55	0.348292	0.0935568
0.0810913	0.0867046	0.0900347	0.0963442	0.0865647	0.0900535	0.0981381	0.0979546	0.0938277	1.16372	7783.95	0.203504	0.0931312
0.0839987	0.101019	0.0955027	0.091929	0.0978632	0.10312	0.0945854	0.0955096	0.101024	1.19597	1692.52	0.268922	0.0988327
0.0817085	0.0912146	0.0972231	0.105046	0.0878964	0.0874302	0.0959626	0.0945628	0.101292	1.17754	4830.54	0.189088	0.0948394
0.0843868	0.0925869	0.0882123	0.0852295	0.099307	0.100779	0.0937572	0.0990744	0.0903284	1.11358	3016.78	0.252146	0.0930795
0.0843756	0.0811394	0.0811268	0.0996879	0.0899414	0.0874442	0.0878768	0.0923316	0.0905074	1.05883	2202.37	0.341907	0.088898
0.0846551	0.0917894	0.0912947	0.0872917	0.0894286	0.0913722	0.0880326	0.0862523	0.0912428	1.06668	7277.24	0.0985467	0.0897927
0.0820018	0.0852817	0.0870244	0.0937659	0.08743	0.0876192	0.0929351	0.096652	0.0900724	1.10616	3005.64	0.161797	0.089924
0.0801607	0.0890163	0.0930152	0.0907552	0.0943774	0.0950134	0.0922581	0.0926213	0.0946005	1.17328	6875.35	0.386195	0.0927625
0.0852172	0.0928326	0.0871253	0.0996781	0.0884151	0.0882808	0.0906085	0.096899	0.0936532	1.10482	4327.84	0.180656	0.0933162
0.0843895	0.092345	0.0997625	0.09146	0.0956871	0.0997612	0.100255	0.0949188	0.0995859	1.14074	6824.9	0.244889	0.0951363
