1=p	2=qi.1	3=qi.2	4=qi.3	5=qi.4	6=qi.5	7=qi.6	8=qi.7	9=qi.8	10=theta	11=c	12=s	13=q
0.0166763	0.0216928	0.0142051	0.0149361	0.0175468	0.0157545	0.020857	0.0114215	0.0184394	1.0318	2025.01	0.255905	0.0171975
0.0175871	0.0121783	0.0207926	0.0199886	0.0158772	0.0177388	0.0123261	0.0201758	0.0161036	0.996603	1924.25	0.239097	0.0175284
0.00438151	0.0105145	0.00552938	0.0052753	0.00607075	0.00577237	0.0078163	0.00808613	0.00611584	1.32209	1387.28	0.343895	0.00578458
0.00304934	0.00150605	0.0019235	0.00294137	0.00266475	0.00095522	0.00195285	0.00257279	0.0028823	0.61074	1387.89	0.4085	0.00186457
0.0038221	0.00269352	0.00166713	0.00146181	0.0010473	0.00246774	0.00233778	0.00131628	0.00173115	0.427554	2990.32	0.623336	0.00163774
0.00264191	0.00186547	0.00273343	0.00332762	0.00321721	0.00179262	0.0023437	0.00193867	0.00302458	0.833773	2464.43	0.61816	0.00220372
0.00291769	0.00155093	0.00149123	0.00145989	0.00208668	0.0021409	0.00117073	0.00276683	0.00162529	0.538116	10767.2	0.422039	0.00157217
0.00264236	0.00245109	0.00220137	0.00194669	0.00147005	0.00138921	0.00212386	0.00133348	0.00194772	0.622415	7112.89	0.852148	0.00164629
0.00315055	0.00212945	0.00278491	0.00332508	0.00291529	0.00376971	0.00249637	0.00389602	0.00183686	0.857523	3148.64	0.37365	0.00270288
0.00376672	0.00399559	0.00353174	0.00306739	0.0033195	0.00275078	0.0035544	0.00267542	0.00449272	0.869232	8711.53	0.227737	0.00327576
0.00857158	0.0125564	0.0120648	0.0110294	0.00973002	0.0160984	0.0121225	0.0106906	0.0113787	1.28443	1482.91	0.497542	0.0109829
0.00928701	0.0107223	0.00959884	0.0105144	0.0103649	0.0102222	0.010559	0.00897109	0.0114473	1.02159	3924.4	0.0908738	0.00948561
0.0118455	0.0101235	0.0117242	0.0107754	0.0107384	0.0105416	0.0105146	0.0124358	0.0100322	0.971477	3465.64	0.0671806	0.0115115
0.010851	0.0114953	0.00991354	0.0109049	0.00995822	0.00969321	0.0109257	0.00951232	0.0114552	0.887524	5418.73	0.0898105	0.00964228
0.0213921	0.0262692	0.0230857	0.024427	0.0223072	0.0193601	0.026463	0.0227594	0.0186401	1.12547	2304.34	0.103346	0.0240118
0.0364915	0.0335592	0.03457	0.0375803	0.0315335	0.0273761	0.0353567	0.0267971	0.0256726	0.931842	1674.71	0.187841	0.0340891
0.0497729	0.0370201	0.044092	0.0370178	0.0485383	0.054753	0.0469113	0.058005	0.0487365	0.908714	1851.82	0.255506	0.0454357
0.0486506	0.0383999	0.0465894	0.0488102	0.0517007	0.0494989	0.0381982	0.0478118	0.0402992	0.946855	1577.06	0.251114	0.0461845
0.0493857	0.048358	0.0443377	0.0475579	0.043474	0.0360681	0.0474078	0.0399624	0.0557273	0.918724	1985.18	0.29906	0.0455547
0.0739288	0.0753663	0.0759106	0.0786249	0.0558485	0.0474957	0.0664448	0.0507606	0.092608	0.853722	292.395	0.30181	0.0638046
0.0732577	0.0726061	0.0682779	0.0760281	0.0547217	0.0502817	0.0709648	0.05195	0.0831174	0.856361	267.178	0.330438	0.0634022
0.0648642	0.0545171	0.0509992	0.0753	0.0820378	0.0434698	0.0871141	0.0499993	0.0485952	0.87388	211.296	0.593413	0.057151
