1=p	2=qi.1	3=qi.2	4=qi.3	5=qi.4	6=qi.5	7=qi.6	8=qi.7	9=qi.8	10=theta	11=c	12=s	13=q
0.595132	0.595354	0.606261	0.576331	0.606461	0.603387	0.604942	0.599621	0.607971	0.994454	2122	0.066233	0.593791
0.597599	0.599599	0.606158	0.575677	0.605317	0.602843	0.598484	0.600322	0.604347	0.999121	2300.3	0.0509098	0.597388
0.595527	0.610849	0.597114	0.584619	0.593357	0.6008	0.59872	0.595039	0.604181	1.00219	2888.62	0.0206298	0.596053
0.599715	0.59236	0.600367	0.597383	0.602643	0.605805	0.60293	0.597947	0.614503	1.01465	1880.49	0.0199664	0.603201
0.598839	0.608704	0.59571	0.588232	0.599226	0.607041	0.608128	0.590517	0.606811	0.994744	4187.9	0.0102361	0.597572
0.60086	0.600344	0.602479	0.576936	0.602246	0.599782	0.60377	0.612561	0.60588	0.985782	1490.27	0.0284534	0.597421
0.603198	0.605099	0.595232	0.574401	0.586487	0.592561	0.61001	0.614927	0.603182	0.982252	2071.95	0.102512	0.598904
0.597866	0.592813	0.600791	0.599559	0.620571	0.607047	0.612978	0.604811	0.616951	1.06188	3001.58	0.332785	0.612213
0.594612	0.597876	0.601027	0.585769	0.611772	0.602092	0.607047	0.601237	0.622446	1.03664	2472.27	0.212233	0.603256
0.602319	0.611138	0.59222	0.579924	0.603363	0.596065	0.62112	0.61309	0.603028	0.989181	1451.97	0.0179042	0.599711
0.591477	0.584543	0.602802	0.588796	0.600805	0.604431	0.603808	0.599347	0.620241	1.04197	2705.24	0.146612	0.601373
0.602352	0.61283	0.593404	0.571629	0.615226	0.595988	0.627214	0.612339	0.608692	1.00911	1276.6	0.354084	0.604521
0.592076	0.607983	0.588908	0.583108	0.606361	0.590032	0.593059	0.608268	0.598414	1.01406	1382.69	0.013576	0.595444
0.602337	0.570939	0.601535	0.589639	0.600244	0.6017	0.624452	0.603565	0.628167	0.991571	826.289	0.0502574	0.600307
0.599084	0.57556	0.598802	0.588027	0.594663	0.604556	0.61782	0.59331	0.618419	1.02041	1415.51	0.114145	0.603927
0.597256	0.616175	0.592086	0.546682	0.614717	0.600751	0.62462	0.60341	0.632117	0.991504	408.909	0.021029	0.595202
0.598326	0.599101	0.57769	0.544319	0.612117	0.593172	0.624552	0.597135	0.625613	0.984209	235.235	0.0339618	0.594495
0.597942	0.59576	0.578216	0.550634	0.613807	0.593876	0.625052	0.600755	0.623191	0.983843	203.676	0.0260845	0.59402
