1=p	2=qi.1	3=qi.2	4=qi.3	5=qi.4	6=qi.5	7=qi.6	8=qi.7	9=qi.8	10=theta	11=c	12=s	13=q
0.21883	0.249591	0.24055	0.222918	0.236408	0.225568	0.225596	0.246769	0.232055	1.09331	1894.15	0.180668	0.234461
0.233255	0.231555	0.25837	0.23165	0.229942	0.225619	0.228813	0.231244	0.223398	1.01739	1732.26	0.232892	0.236353
0.241293	0.240431	0.253243	0.218459	0.243464	0.237796	0.223103	0.240493	0.237831	0.954543	1155.08	0.257484	0.232879
0.24382	0.254752	0.259395	0.22082	0.261253	0.224894	0.209558	0.23918	0.240108	0.993463	685.451	0.232263	0.242613
0.275701	0.250307	0.251819	0.270614	0.24031	0.289847	0.31622	0.300404	0.273087	0.92109	224.103	0.0528578	0.259593
0.304029	0.266378	0.266114	0.291273	0.28453	0.274656	0.301561	0.354431	0.315685	0.851277	134.302	0.539673	0.27107
0.265628	0.297003	0.314624	0.273479	0.260278	0.263195	0.263795	0.25393	0.264205	0.942284	476.328	1.55729	0.254194
0.287499	0.227302	0.232426	0.250511	0.261883	0.248914	0.260407	0.288738	0.268868	0.905688	543.633	0.217662	0.267641
0.267517	0.268128	0.266277	0.302551	0.291555	0.28849	0.294767	0.312598	0.30195	1.10718	841.449	0.0936293	0.287934
0.282211	0.282046	0.308806	0.267166	0.271956	0.283112	0.276224	0.269055	0.274969	0.993204	1934.85	0.121861	0.280832
0.294118	0.280624	0.284686	0.277802	0.278489	0.28503	0.266453	0.290867	0.274255	0.954097	778.277	0.191819	0.284457
0.287874	0.283092	0.284685	0.276651	0.276591	0.268058	0.28838	0.282075	0.290834	0.945434	2686.71	0.0983466	0.276509
0.260427	0.243093	0.242944	0.239856	0.256258	0.260122	0.240454	0.24348	0.234532	0.921768	1911.76	0.138375	0.245046
0.25618	0.247795	0.25141	0.233563	0.244921	0.258908	0.243011	0.230907	0.238033	0.932245	1418.52	0.161887	0.243041
0.249044	0.273922	0.277736	0.246003	0.26907	0.273606	0.270824	0.270204	0.262648	1.07579	1455	0.301178	0.262956
0.239438	0.274294	0.276008	0.271672	0.266385	0.272059	0.264503	0.258174	0.264566	1.14441	2283.05	0.234438	0.264857
0.235134	0.280229	0.263409	0.269748	0.271144	0.266106	0.272375	0.290832	0.270185	1.20129	2213.14	0.349162	0.2697
0.242322	0.273778	0.263721	0.285195	0.28087	0.272217	0.267795	0.290239	0.270901	1.21027	1944.87	0.398559	0.279057
0.239222	0.276499	0.270039	0.286638	0.281913	0.267011	0.270081	0.293531	0.268004	1.19951	2331.99	0.373532	0.273877
