1=p	2=qi.1	3=qi.2	4=qi.3	5=qi.4	6=qi.5	7=qi.6	8=qi.7	9=qi.8	10=theta	11=c	12=s	13=q
0.0423382	0.168257	0.0926181	0.031587	0.200856	0.058075	0.101396	0.0934572	0.0844619	1.90272	58	1.03381	0.0775921
0.0429028	0.101926	0.0144016	0.0237484	0.119694	0.119349	0.192548	0.0942885	0.0696648	1.03016	34.1544	0.111116	0.0441398
0.0510135	0.0515015	0.0482711	0.0548614	0.0335055	0.0187245	0.145789	0.131295	0.0403684	0.990816	35.9976	0.0351821	0.0505687
0.0505474	0.0487419	0.0308574	0.0241848	0.162469	0.0605941	0.0851951	0.0526217	0.0881067	0.961035	43.5332	0.0516338	0.0486737
0.049049	0.185136	0.0124995	0.0222142	0.0869665	0.0210978	0.235255	0.106334	0.0805555	0.806277	15.2827	0.38731	0.0399265
0.0399098	0.04195	0.068188	0.059667	0.111379	0.0776402	0.0644087	0.0477063	0.0705569	1.53008	292.038	0.355362	0.0598001
0.0665148	0.0636446	0.0421758	0.0435376	0.037923	0.045094	0.0884809	0.0647579	0.0554991	0.796618	368.965	0.16502	0.0537136
0.0480229	0.066401	0.0796786	0.0715629	0.0380542	0.0567048	0.0660768	0.0545591	0.0436037	1.12067	344.896	0.107224	0.0535077
0.067964	0.0451305	0.0675273	0.0773295	0.122808	0.0413522	0.0824083	0.061963	0.0468385	0.82284	224.455	0.28602	0.056605
0.0534458	0.157504	0.0347497	0.0308405	0.0567341	0.0760994	0.164366	0.0969127	0.117653	1.12931	40.1654	0.197184	0.0599426
0.057219	0.160069	0.0336461	0.035424	0.0561558	0.0774663	0.15766	0.0880033	0.124892	1.06939	50.8699	0.172528	0.0609477
0.0506252	0.0456922	0.0222328	0.0224356	0.175151	0.0223185	0.117848	0.0610704	0.0266287	0.901828	28.0642	0.552046	0.0458833
0.0650597	0.104447	0.00918847	0.0268647	0.116025	0.0737738	0.136557	0.0364336	0.0242923	0.545023	28.0123	0.986424	0.0365407
0.0528249	0.0632901	0.0583557	0.0223422	0.0902465	0.0191504	0.110157	0.122322	0.12426	0.828884	45.1553	0.454089	0.0441851
0.0457291	0.107186	0.0148172	0.0324258	0.101795	0.0417824	0.197172	0.0633912	0.0530574	1.01923	36.8566	0.112944	0.0465676
0.0547396	0.106241	0.0169413	0.0310217	0.109536	0.0383833	0.16703	0.0705576	0.0656146	0.878318	32.746	0.0947215	0.0484012
0.0603352	0.0992409	0.0307969	0.0391757	0.0875617	0.0291867	0.102167	0.0658474	0.0531655	0.897541	69.7853	0.268736	0.0544902
0.0645064	0.0995435	0.0511921	0.0389799	0.133755	0.063589	0.206966	0.133308	0.0363165	0.864714	24.2483	0.3529	0.0562706
0.0481502	0.128785	0.00974611	0.0316204	0.121307	0.0346025	0.2168	0.0695797	0.177033	1.04167	25.509	0.0540252	0.0500563
0.0504781	0.108777	0.00706682	0.0374327	0.135585	0.0404136	0.18824	0.0758132	0.160891	0.978176	18.7218	0.0426869	0.0494309
0.0336123	0.0717811	0.0151556	0.0211496	0.0728872	0.0681171	0.078758	0.037699	0.0533492	1.15227	62.9424	0.207708	0.038533
0.0616053	0.115794	0.0403955	0.0263775	0.0609068	0.0381753	0.194618	0.0878302	0.0947285	1.03359	31.5137	0.100516	0.0635432
0.0562146	0.157691	0.0220141	0.0183477	0.058936	0.0155782	0.191392	0.101811	0.105932	0.998833	24.4812	0.0792645	0.0561527
0.0468023	0.220559	0.017739	0.028736	0.0625971	0.0203364	0.159961	0.0921126	0.143598	1.00289	26.3531	0.110514	0.046931
0.0500161	0.137245	0.0122225	0.0145041	0.0765202	0.0231304	0.138576	0.135439	0.0865973	0.950019	21.5797	0.238824	0.0476354
0.0357348	0.159155	0.0351047	0.00987964	0.100403	0.0213321	0.126152	0.107038	0.0629643	0.87859	28.015	0.211108	0.0315331
0.0613845	0.073493	0.0400597	0.0567653	0.146956	0.0626238	0.181185	0.0848107	0.0584038	1.20604	41.7712	0.340581	0.0731078
0.04868	0.0677794	0.0469749	0.0640585	0.0727255	0.0463958	0.0816869	0.0942258	0.0589721	0.964178	62.287	0.0595485	0.0470182
0.0451737	0.0652641	0.0535492	0.0630671	0.0782823	0.0435474	0.0837701	0.0880265	0.0682681	0.987355	70.1216	0.0786238	0.044628
0.0611849	0.0664869	0.0835331	0.0526771	0.0804915	0.0797636	0.102768	0.0618835	0.0675954	1.03081	580.958	0.0360641	0.0629512
0.0717794	0.0602303	0.0698723	0.0478421	0.0547565	0.0542295	0.076647	0.0660219	0.0740647	0.874653	1154.38	0.266883	0.0633521
0.0635174	0.0703461	0.056747	0.0546388	0.0747389	0.0687274	0.0630644	0.0636771	0.0527124	0.926323	1321.68	0.0996262	0.0591143
0.0632574	0.0668672	0.057205	0.0499505	0.080378	0.0670222	0.0656257	0.0649228	0.0511927	0.954185	1956.71	0.103805	0.0605347
0.0614042	0.0729032	0.0741474	0.0627961	0.0672353	0.0519077	0.0584848	0.0551807	0.0721987	1.08593	379.058	0.0995313	0.066331
