1=p	2=qi.1	3=qi.2	4=qi.3	5=qi.4	6=qi.5	7=qi.6	8=qi.7	9=qi.8	10=theta	11=c	12=s	13=q
0.000792139	0.00088541	0.00282715	0.000546318	0.00151373	0.00287113	0.00155913	0.00175627	0.000399185	1.28243	1344.45	0.19996	0.00101564
0.0065836	0.00655526	0.00199799	0.0011869	0.00432489	0.00197274	0.00502172	0.00340326	0.00747855	0.457736	601.984	0.813133	0.00302435
0.0112751	0.0025206	0.00715479	0.00914698	0.00378353	0.00487995	0.00316091	0.00494363	0.00199698	0.277979	1331.53	0.765245	0.00315998
0.0122235	0.00291257	0.00339599	0.00830114	0.0051603	0.00451271	0.00315163	0.00269332	0.00268352	0.263632	1521.1	0.806647	0.00325177
0.0128932	0.00277331	0.0036763	0.00625203	0.00448615	0.00475538	0.00276731	0.0028649	0.0021895	0.313164	1745.76	0.743663	0.00407376
0.00790256	0.00192434	0.00114891	0.00132195	0.00317317	0.00237002	0.00214194	0.00433543	0.00426273	0.205629	914.249	1.01493	0.00163526
0.00595825	0.00236641	0.000511407	0.000795923	0.00321062	0.00586321	0.0023223	0.00653671	0.00394932	0.258765	630.898	0.52572	0.00154862
0.00927682	0.00233949	0.00583558	0.00315607	0.00465652	0.00312015	0.00235824	0.00271499	0.00456208	0.310579	1824.34	1.72004	0.00289973
0.00654098	0.00159979	0.0013279	0.00189523	0.00565878	0.00192036	0.00145489	0.00357646	0.00256838	0.240993	1160.45	1.88473	0.00158419
0.00246265	0.00348	0.00325063	0.00318898	0.00129839	0.00340529	0.00240482	0.00207974	0.00253704	0.762062	2978.21	0.242452	0.00187779
0.00233416	0.00175833	0.00296709	0.00164613	0.00108256	0.00329995	0.00366135	0.00235894	0.00314574	0.855868	2251.5	0.273225	0.00199841
0.00692147	0.00337422	0.00235102	0.00530538	0.00305569	0.00370204	0.0017186	0.0015551	0.00260848	0.38235	2255.89	1.14393	0.00265779
0.00465852	0.00280929	0.00339941	0.00158891	0.00295792	0.00250782	0.00517721	0.00508084	0.00230048	0.733695	2097.5	0.574598	0.00342218
0.00505484	0.00202544	0.00341718	0.00311317	0.00452177	0.00417605	0.00387267	0.00193037	0.00341873	0.54679	3367.34	0.56834	0.00277028
0.00570496	0.00210893	0.00327964	0.00326895	0.0048922	0.00434726	0.00400963	0.00256364	0.00309252	0.52886	3869.54	0.490005	0.00302525
0.00570496	0.00210893	0.00327964	0.00326895	0.0048922	0.00434726	0.00400963	0.00256364	0.00309252	0.52886	3869.54	0.490005	0.00302525
0.00582428	0.00455659	0.00287245	0.00408877	0.0020718	0.00295621	0.00332476	0.00357943	0.00460458	0.482475	3273.56	0.730272	0.00281856
0.00113129	0.000929081	0.00168129	0.00115879	0.00196359	0.00160895	0.000824571	0.00134642	0.000983081	0.762054	1735.86	0.53375	0.000862335
0.000931625	0.000837674	0.000970672	0.000990026	0.000888098	0.000803417	0.00130901	0.000163032	0.000580723	0.647216	2968.21	0.392125	0.000603161
0.000223819	0.000586402	0.00133019	0.00019615	0.000240872	0.00112138	0.000571496	0.00061528	0.00195871	1.06263	1601.68	0.660969	0.000237834
0.000607139	0.00128478	0.0011575	0.00337533	0.00126195	0.00169018	0.00160996	0.000484013	0.001464	1.18424	1704.14	0.102015	0.00071892
0.000547289	0.00108668	0.00192187	0.000611254	0.00099684	0.00156526	0.000941107	0.00063363	0.000598737	0.93783	3494.07	0.0833587	0.000513282
0.00141211	0.000910977	0.00165727	0.00163592	0.00256809	0.000919675	0.00309516	0.00234862	0.00199099	1.09391	920.792	0.0727656	0.00154451
0.00249378	0.00465949	0.00202177	0.00254184	0.0048546	0.00409017	0.00349392	0.00200395	0.0019077	0.96439	1178.98	0.244359	0.0024052
0.0021064	0.00449734	0.000884427	0.00391561	0.00170608	0.00261717	0.00306315	0.00265403	0.00309621	0.990532	1433.74	0.189529	0.0020865
0.00225466	0.00168818	0.00333165	0.00218114	0.00497058	0.00247715	0.0034586	0.00341532	0.00126161	0.974866	1202.62	0.307594	0.00219812
0.00172482	0.00435161	0.0052297	0.00235265	0.00868325	0.00297099	0.00353937	0.00265823	0.00082181	1.37418	1209.8	0.187805	0.00236869
0.000866292	0.0033037	0.00267337	0.00267057	0.00255562	0.00173569	0.00319676	0.00472205	0.00898887	2.76806	609.508	2.83283	0.00239428
0.00375814	0.0151723	0.0094859	0.0170656	0.00737076	0.0041855	0.00549649	0.00407759	0.00422493	0.945836	231.294	0.0655338	0.00355531
0.00462381	0.0128173	0.00774499	0.0170931	0.00846652	0.0108667	0.00711796	0.00372327	0.00614714	0.842005	224.68	0.0726643	0.00389611
0.00422777	0.00536608	0.00506986	0.00510612	0.00312034	0.00708762	0.0082349	0.00900431	0.00234437	1.53866	1210.38	0.602872	0.00649031
0.000772337	0.000222346	0.000364235	0.000480046	0.000212753	0.000394592	0.000797486	0.000821241	0.00110533	0.681826	5316.16	0.428139	0.000526728
0.00472933	0.00627838	0.00173057	0.00371919	0.00261382	0.00429653	0.00193331	0.00184226	0.00125842	0.34499	1362.52	0.593778	0.00163664
0.00311424	0.00156176	0.0065917	0.0012037	0.00472324	0.000851413	0.00652798	0.00657553	0.00736944	0.922566	506.204	0.64703	0.00287379
0.00181448	0.00071064	0.00355133	0.00725887	0.000677074	0.0110289	0.00629331	0.00139729	0.00071943	0.471155	353.514	0.729391	0.00085572
0.000935694	0.000180506	0.00403107	0.00350395	0.00387005	0.00166683	0.0055158	0.00465561	0.000740062	1.01047	474.52	0.298094	0.00094548
0.000759141	2.3824e-05	0.00200017	0.00591854	0.00217722	0.000719713	0.00189823	0.00188367	0.00121914	0.832141	925.464	0.136129	0.000631793
0.000429829	0.000238735	0.00403174	0.000602662	0.00146142	0.0079644	0.00134525	0.00436496	0.00607484	0.887909	403.964	0.398686	0.000381667
0.00011357	0.000946419	0.000515502	0.000215816	0.000645213	0.00175619	0.00268512	0.00139551	0.00187522	0.884867	786.503	0.694505	0.000100496
7.92955e-05	0.000783347	0.00374886	0.000852864	0.000337333	0.000946702	0.000348489	0.00147402	0.000143897	0.777802	1123.97	0.638744	6.16772e-05
0.000890854	0.00139938	0.000814353	0.000800591	0.000699962	0.000959329	0.00243113	0.000263765	0.00179759	1.23954	2336.96	0.345777	0.00110401
0.00178494	0.00169088	0.00326748	0.00186545	0.00197035	0.0026134	0.00169194	0.00274783	0.00210181	0.693177	1856.88	0.232519	0.00123796
0.000876887	0.00207845	0.00219372	0.002997	0.0057045	0.000441188	0.00858141	0.0008064	0.00259392	0.942182	650.098	0.102867	0.00082623
0.00129134	0.00064298	0.00488629	0.0039242	0.0017439	0.00055232	0.00772929	0.00104812	0.00175421	1.01219	470.786	0.0807203	0.00130706
0.00260701	0.0056082	0.00199719	0.0028224	0.00446414	0.0052237	0.00143166	0.00476012	0.00391491	1.1088	1842.42	0.351122	0.00288985
0.00371368	0.00176392	0.00570568	0.0036469	0.0024732	0.00165349	0.00479875	0.002352	0.00271448	0.744024	1191.09	0.552973	0.00276569
0.0035003	0.00352364	0.00197324	0.00172063	0.00167158	0.00164743	0.00056763	0.00305926	0.00176391	0.673464	1614.87	0.277296	0.00236003
0.00248261	0.0048442	0.00291473	0.00187966	0.00179651	0.00340786	0.00043307	0.00416613	0.00244345	0.566271	1246.55	0.33693	0.00140735
0.00430448	0.00336003	0.00321282	0.0028278	0.00142425	0.00484141	0.000814446	0.00255882	0.00154436	0.604352	830.629	0.813697	0.00260586
0.00162073	0.00647795	0.00485702	0.00221055	0.00400642	0.00224656	0.00271575	0.0093637	0.00290583	1.24762	292.695	0.221425	0.00202125
0.00116583	0.00472525	0.00537512	0.00222482	0.00306287	0.00395572	0.00242231	0.00794322	0.00257777	1.41936	363.715	0.219452	0.00165392
0.000187795	0.000660765	0.00013203	0.000550137	0.000170091	0.000266573	0.000826233	0.000317592	0.000549704	1.35824	1788.24	0.333077	0.000255054
0.0013815	0.00077655	0.00152769	0.000855047	0.000359673	0.00208376	0.000506099	0.00155908	0.000570771	0.361634	1020.29	0.621724	0.00050004
8.42808e-05	0.00110875	0.000160695	0.00102041	0.000298078	0.00069271	0.00274815	1.94009e-05	0.00207426	0.727878	1030.24	0.547071	6.13475e-05
0.000558394	0.00273626	0.00240664	0.000443752	0.000247419	0.00583742	0.000569429	0.000653998	0.00222533	0.924912	699.512	0.599718	0.000516486
0.00035613	0.00288444	0.00350939	0.000613221	0.000500489	0.00581328	0.000600937	0.000874601	0.00333885	0.766207	621.374	0.754163	0.000272892
0.0002758	0.00045054	0.00157526	0.00033928	0.00125029	0.0038512	0.000395549	0.000320236	0.000414646	0.52459	626.534	1.13115	0.000144701
0.000230014	0.00132657	0.00259531	0.00117189	0.00032922	0.00166408	0.000492552	0.000182161	0.000239147	1.04956	1687.21	0.131332	0.000241411
0.000464592	0.0007156	0.000337734	0.000917652	0.000261951	0.000258227	0.000575769	0.000373479	0.000693058	0.743736	3935.43	0.31816	0.000345575
0.000259741	0.000308603	0.000517623	0.00021936	0.000408203	0.000438479	0.000439627	0.000323098	0.000308914	0.999277	10185	0.413238	0.000259553
0.000381233	0.000407603	0.000168017	0.000206862	0.000317013	0.000298938	0.00018607	0.000351007	0.00047023	0.962442	5849.6	0.221471	0.00036692
0.000551374	0.000594943	0.00159392	0.000249993	0.000308074	0.000932735	0.00152708	0.000844165	0.000547579	0.902637	1883.99	0.172289	0.000497718
0.000686595	0.00139387	0.000759324	0.00183011	0.000374236	0.00124065	0.00093845	0.00126101	0.00152469	1.12055	4999.1	0.214968	0.000769299
0.000727519	0.00103116	0.00073743	0.00204611	0.000514679	0.00135473	0.00102549	0.00175539	0.000886626	1.01924	6195.11	0.104564	0.000741504
0.00137251	0.00106812	0.00183291	0.000458562	0.00166738	0.000973304	0.00171074	0.000647138	0.00166879	0.776593	1722.05	0.710152	0.00106621
0.00148936	0.00117096	0.00176103	0.000558834	0.00170955	0.000487719	0.000701478	0.0020973	0.00154404	0.814504	4035.29	0.580997	0.00121342
0.00351312	0.00329554	0.00196944	0.00431527	0.00185014	0.00595678	0.0045215	0.00146738	0.00235645	0.853414	1746.27	0.433865	0.00299969
0.00247265	0.0031654	0.00274075	0.0020327	0.00188415	0.00354087	0.00366668	0.00200596	0.00253898	0.771385	1737.48	0.846888	0.00190844
0.00145824	0.0019652	0.00337215	0.00242527	0.00249821	0.000891771	0.00182113	0.00276616	0.00323964	1.3736	1913.78	0.538244	0.00200194
0.00163159	0.00317906	0.00341383	0.00197487	0.00288801	0.00156376	0.00215397	0.00400858	0.00182107	1.11536	2186.32	0.450348	0.00181947
0.000613766	0.000841778	0.000345569	0.000926542	0.000877214	0.000801294	0.000875295	0.000520972	0.000559817	0.931629	6564.94	0.222179	0.000571826
0.000736274	0.000671506	0.000437039	0.00113615	0.00146573	0.00126057	0.00107721	0.000505134	0.000170865	1.00672	3896.12	0.611768	0.00074122
0.000401755	0.00194845	0.00162474	0.00166736	0.00076981	0.000612801	0.000372765	0.000264016	0.00033297	1.37468	880.991	0.231143	0.000552202
0.00071256	0.000364126	0.000491603	0.000271859	0.000886305	0.0013299	0.00160309	0.000171381	3.86897e-05	0.534423	1256.73	0.44979	0.000380935
0.00121049	0.000113034	0.000293944	0.00187584	0.000620079	0.000319565	0.000255472	0.00239299	0.00196559	0.335517	1268.32	1.0706	0.000406468
0.000728862	0.000894032	0.000863653	0.000276689	0.000455174	0.0013317	0.000312793	0.000192904	0.0002394	0.332714	4382.04	1.64556	0.000242621
0.000781962	0.000327563	0.000410545	0.000602067	0.000484218	0.000286197	0.000267926	0.000103122	0.000588065	0.275315	4813.26	0.444954	0.000215408
