1=p	2=qi.1	3=qi.2	4=qi.3	5=qi.4	6=qi.5	7=qi.6	8=qi.7	9=qi.8	10=theta	11=c	12=s	13=q
0.0253757	0.0116379	0.0142883	0.0185748	0.0146121	0.0176264	0.0159125	0.0136671	0.0145644	0.563265	1727.37	0.290776	0.0144534
0.0221124	0.0203618	0.0193862	0.0137295	0.0196601	0.0147762	0.0176275	0.0200982	0.0192759	0.824876	2203.51	0.695028	0.0183109
0.0409922	0.0348602	0.0353739	0.0280392	0.0341901	0.0265627	0.0309105	0.0387121	0.0321612	0.778243	2197.4	0.389803	0.0321945
0.0389545	0.0303033	0.0323781	0.0365533	0.0298711	0.0335778	0.0344528	0.0273899	0.0304171	0.815466	1834.52	0.544325	0.031996
0.0498758	0.0249587	0.0261673	0.0235608	0.0296273	0.0265056	0.0257504	0.0303834	0.0280779	0.511587	5282.01	0.432715	0.0261529
0.0458408	0.029968	0.0280653	0.0302543	0.0246026	0.0271168	0.0285198	0.0238131	0.02618	0.580143	5488.35	0.381116	0.0271161
0.0515706	0.0304565	0.0290559	0.0350463	0.0312548	0.0300902	0.0242726	0.0250301	0.0337224	0.548278	2198.17	0.641245	0.0289494
0.125696	0.146896	0.146313	0.128608	0.14269	0.149971	0.174233	0.153931	0.157779	1.16722	501.576	0.125026	0.143694
0.125695	0.139786	0.139008	0.155566	0.140744	0.137434	0.116784	0.133746	0.131144	1.11314	807.738	0.161152	0.137954
0.14192	0.136201	0.145722	0.162051	0.159311	0.130684	0.120746	0.143304	0.131587	0.992849	650.33	0.146209	0.141048
0.0962649	0.131016	0.140303	0.110667	0.113639	0.130302	0.150414	0.124078	0.146005	1.38031	527.327	0.228742	0.128183
0.0942382	0.129679	0.142232	0.109294	0.10592	0.134342	0.145468	0.110687	0.149016	1.39352	563.718	0.237447	0.126627
0.0979036	0.136568	0.147254	0.0929955	0.0999203	0.152351	0.138144	0.127723	0.158633	1.42094	444.425	0.216787	0.133609
0.0938899	0.138265	0.151778	0.0959338	0.104952	0.158549	0.132373	0.126678	0.16138	1.41223	485.626	0.211269	0.127653
0.114577	0.096008	0.118496	0.0658205	0.0704634	0.121023	0.0994585	0.095329	0.133204	0.894263	162.261	0.562	0.103719
0.0753637	0.0991691	0.0817308	0.113157	0.104199	0.0901859	0.113765	0.0908865	0.100873	1.39067	757.036	0.89919	0.101808
0.0823062	0.0975874	0.117596	0.0826085	0.0889594	0.0907502	0.0827115	0.104357	0.0953815	1.17208	578.943	0.888189	0.0951225
0.108012	0.166584	0.137947	0.163169	0.166887	0.176376	0.185863	0.140642	0.165177	1.5776	810.75	0.524371	0.160393
0.101726	0.178977	0.163903	0.177654	0.159519	0.153627	0.165789	0.171508	0.179308	1.64297	900.9	0.718899	0.156873
0.0903128	0.148959	0.137774	0.157802	0.14443	0.135763	0.142659	0.145004	0.13211	1.65523	1029.34	0.698281	0.141137
0.0773376	0.121847	0.129903	0.112621	0.121873	0.132746	0.124419	0.123554	0.134888	1.68715	784.545	0.298839	0.123896
0.150412	0.188502	0.194751	0.178728	0.189345	0.203198	0.194231	0.191132	0.207565	1.32682	1038.31	0.257689	0.190219
0.0945025	0.120959	0.127891	0.135576	0.148548	0.124827	0.128517	0.124059	0.140364	1.44159	1480.59	0.250568	0.130776
0.0840334	0.126001	0.112294	0.107358	0.0999975	0.119095	0.120521	0.125085	0.10966	1.42352	1312.97	0.253759	0.115512
0.0840334	0.126001	0.112294	0.107358	0.0999975	0.119095	0.120521	0.125085	0.10966	1.42352	1312.97	0.253759	0.115512
0.181665	0.124729	0.143703	0.136092	0.127398	0.157213	0.149199	0.151347	0.136071	0.740414	722.607	0.300652	0.141164
0.143419	0.139287	0.142035	0.14183	0.130543	0.124786	0.134625	0.140215	0.140292	0.927837	1310.37	0.242337	0.134461
0.184073	0.1708	0.174777	0.16237	0.15397	0.153644	0.158185	0.152994	0.160886	0.857118	834.195	0.265284	0.162034
0.165888	0.140826	0.138423	0.149719	0.142334	0.159186	0.172135	0.16113	0.149814	0.901641	1199.25	0.2804	0.152053
0.165888	0.140826	0.138423	0.149719	0.142334	0.159186	0.172135	0.16113	0.149814	0.901641	1199.25	0.2804	0.152053
0.167694	0.158346	0.153011	0.145604	0.160451	0.1417	0.158205	0.165154	0.174428	0.965505	947.057	0.298255	0.162852
