1=p	2=qi.1	3=qi.2	4=qi.3	5=qi.4	6=qi.5	7=qi.6	8=qi.7	9=qi.8	10=theta	11=c	12=s	13=q
0.283942	0.285764	0.287348	0.259728	0.26422	0.285086	0.274905	0.276948	0.258871	0.952968	2213.99	0.128754	0.27425
0.293885	0.288272	0.275217	0.253976	0.29056	0.299098	0.267294	0.282256	0.287787	0.979032	871.649	0.0430125	0.289507
0.292958	0.288631	0.274642	0.252816	0.293112	0.298659	0.265205	0.284644	0.287768	0.982125	1538.2	0.0383362	0.289236
0.292061	0.292668	0.275755	0.259603	0.270181	0.290555	0.266307	0.272217	0.282436	0.916377	1467.98	0.563138	0.274338
0.287875	0.279277	0.27398	0.250216	0.287271	0.292188	0.27894	0.292264	0.27496	0.98647	1390.51	0.0184675	0.285091
0.286987	0.284039	0.267333	0.252604	0.298093	0.307963	0.273286	0.281071	0.296258	0.994749	389.7	0.019741	0.285911
0.290447	0.290802	0.265423	0.247536	0.283448	0.294466	0.268025	0.280323	0.268858	0.922033	850.246	0.0508434	0.274007
0.286726	0.28539	0.27692	0.258503	0.289459	0.296239	0.260026	0.288249	0.27372	0.986994	898.885	0.109228	0.284056
0.29197	0.287928	0.274707	0.261215	0.273451	0.291872	0.282405	0.271177	0.272057	0.915144	1553.99	0.699763	0.273982
0.289286	0.294774	0.274642	0.244805	0.298346	0.297185	0.257772	0.28354	0.26984	0.978105	641.408	0.0214751	0.284756
0.291531	0.283224	0.28109	0.257587	0.266247	0.291732	0.279145	0.280253	0.276063	0.94375	1266.51	0.762911	0.279719
0.28471	0.282379	0.292042	0.242214	0.287969	0.292714	0.261977	0.275081	0.271368	0.940378	515.661	0.0356791	0.272359
0.293676	0.299335	0.268015	0.255258	0.282631	0.302724	0.275751	0.293398	0.275296	0.981698	855.248	0.459181	0.289859
0.287428	0.282543	0.279194	0.246751	0.272231	0.307214	0.285828	0.282612	0.277154	0.943545	766.213	0.109972	0.275675
0.291589	0.295958	0.277676	0.265602	0.285124	0.289829	0.264974	0.272046	0.262738	0.905993	1425.56	0.154805	0.271623
0.290713	0.299098	0.278414	0.256564	0.268084	0.282326	0.267642	0.266303	0.252054	0.930642	1185.93	0.0478625	0.276117
0.285702	0.291026	0.274277	0.267664	0.279332	0.294772	0.262596	0.281892	0.264998	0.935255	1683.59	0.359047	0.27224
0.286904	0.272648	0.274908	0.259863	0.280877	0.274591	0.280246	0.269169	0.281794	0.939983	2372.23	0.0448674	0.27441
0.289091	0.273672	0.264799	0.269205	0.279669	0.288552	0.28298	0.272464	0.270898	0.923948	4519.22	0.267527	0.27311
0.292254	0.291061	0.278598	0.261517	0.282389	0.281314	0.265766	0.285962	0.282414	0.928451	1849.03	0.0441917	0.277139
