1=p	2=qi.1	3=qi.2	4=qi.3	5=qi.4	6=qi.5	7=qi.6	8=qi.7	9=qi.8	10=theta	11=c	12=s	13=q
0.975421	0.968865	0.965489	0.980412	0.964147	0.966854	0.983259	0.976372	0.973615	0.9673	392.217	0.248577	0.974611
0.974355	0.971995	0.96773	0.977109	0.973588	0.96007	0.981198	0.973078	0.96778	0.971804	428.221	0.244157	0.973631
0.980661	0.973036	0.975487	0.976692	0.976749	0.981048	0.978548	0.974091	0.980038	0.923865	518.767	0.222422	0.979101
0.967576	0.965487	0.967546	0.968712	0.970228	0.97145	0.973651	0.962454	0.970392	1.10362	1404.01	0.492945	0.970531
0.921313	0.953896	0.950808	0.948113	0.944908	0.944028	0.94047	0.957917	0.945862	1.54839	1366.08	0.692798	0.947725
0.914919	0.955679	0.962541	0.962075	0.95882	0.946223	0.962891	0.948493	0.960583	2.40925	567.248	0.584138	0.962836
0.99409	0.989435	0.990401	0.990129	0.986917	0.992809	0.990015	0.994052	0.989529	0.677086	3170.18	0.701207	0.991296
0.994078	0.990241	0.990567	0.99232	0.991028	0.993025	0.990869	0.990955	0.991036	0.65919	2758.71	0.704254	0.991044
0.975618	0.963413	0.961768	0.958613	0.967213	0.953337	0.960698	0.961326	0.963897	0.653309	2915.72	0.273343	0.963156
0.972375	0.966078	0.960584	0.956985	0.962505	0.96313	0.964654	0.965686	0.959794	0.749945	2361.75	0.41772	0.963501
0.97016	0.967556	0.962465	0.959581	0.964574	0.963694	0.964848	0.966164	0.96211	0.810421	3542.6	0.443217	0.963435
0.960071	0.959186	0.964994	0.968172	0.964113	0.963316	0.962001	0.960722	0.965223	1.07225	2708.77	0.503081	0.962661
0.961899	0.967609	0.960746	0.95883	0.964667	0.963975	0.96917	0.97152	0.96492	1.15957	3257.7	0.514676	0.966969
0.959108	0.962706	0.96203	0.966111	0.960525	0.958301	0.957353	0.960892	0.962966	1.06025	3825.54	0.56089	0.961342
0.958793	0.960953	0.961908	0.959666	0.965558	0.96539	0.966585	0.96033	0.960733	1.13627	3228.65	0.797102	0.963554
0.950139	0.948991	0.946628	0.950618	0.943831	0.941759	0.936893	0.951409	0.948783	0.995609	1687.91	0.115706	0.94993
0.981679	0.980669	0.977232	0.977854	0.980111	0.984179	0.982316	0.980779	0.979938	0.996226	3623.68	0.258383	0.98161
0.978567	0.981864	0.984817	0.98406	0.98258	0.979123	0.981626	0.981549	0.98223	1.17081	3533.64	0.322437	0.981636
0.980509	0.984359	0.981393	0.981403	0.985322	0.986118	0.984821	0.983868	0.983682	1.39639	3735.78	0.286211	0.985964
0.976232	0.979885	0.98278	0.983225	0.981803	0.979221	0.980659	0.981157	0.982235	1.38334	4926.68	0.24155	0.982704
