1=p	2=qi.1	3=qi.2	4=qi.3	5=qi.4	6=qi.5	7=qi.6	8=qi.7	9=qi.8	10=theta	11=c	12=s	13=q
0.716676	0.721983	0.743907	0.702166	0.709738	0.721236	0.674773	0.706936	0.70658	1.02907	778.278	0.0843654	0.722459
0.731278	0.712871	0.737599	0.702887	0.729449	0.723721	0.713069	0.739169	0.710766	0.936438	621.89	0.0596552	0.718178
0.728214	0.718269	0.739408	0.708847	0.734378	0.736037	0.713967	0.737009	0.732915	1.04141	1138.98	0.0278757	0.73617
0.728304	0.723173	0.752947	0.698203	0.707457	0.708113	0.692196	0.713446	0.690233	0.984451	532.181	0.166428	0.725192
0.730489	0.734731	0.766132	0.726462	0.740379	0.736731	0.693413	0.734325	0.721655	0.949883	502.876	0.0407031	0.720247
0.734097	0.729263	0.746878	0.714776	0.72951	0.733627	0.693446	0.733191	0.708047	1.01265	466.042	0.0470416	0.736542
0.722121	0.705486	0.750727	0.68461	0.710006	0.698458	0.690202	0.723125	0.697042	0.966295	425.226	0.602869	0.715189
0.723084	0.703161	0.731182	0.675815	0.715763	0.712927	0.695242	0.729792	0.692833	0.944113	462.33	0.156489	0.711422
0.719817	0.719484	0.7653	0.712977	0.725291	0.724308	0.694279	0.725428	0.687029	0.991432	616.004	0.255154	0.718079
0.735404	0.710497	0.737816	0.66632	0.712601	0.709864	0.687284	0.718974	0.714471	0.861635	821.652	0.13404	0.70543
0.718535	0.712744	0.750342	0.701972	0.747014	0.721552	0.702973	0.717966	0.709331	1.07084	411.306	0.0533552	0.732168
0.726909	0.720187	0.73978	0.698997	0.707387	0.726073	0.696475	0.724725	0.706894	0.97625	1166.89	0.124809	0.722112
0.724831	0.720608	0.734507	0.701099	0.723911	0.721118	0.694597	0.727941	0.71242	0.942546	1097.48	0.209988	0.712873
0.731177	0.723365	0.738546	0.709844	0.718445	0.700965	0.709125	0.728824	0.718358	0.917501	1213.66	0.0544973	0.713921
0.726174	0.71432	0.727405	0.681757	0.704206	0.720297	0.690781	0.725255	0.688067	0.948949	561.747	0.620603	0.715632
0.725215	0.722063	0.767568	0.709393	0.741287	0.722595	0.695819	0.722035	0.724487	1.11322	272.976	0.206358	0.746066
0.720128	0.72455	0.755639	0.688391	0.699978	0.739895	0.704229	0.748761	0.680794	0.949608	626.88	0.0748349	0.70959
0.725711	0.725862	0.741768	0.704327	0.716543	0.708464	0.701248	0.716349	0.699307	1.01494	435.152	0.205094	0.728653
0.730364	0.734942	0.751859	0.701	0.727256	0.720068	0.710574	0.727783	0.692673	0.980669	1021.85	0.10995	0.726503
0.72971	0.710164	0.771104	0.687994	0.721989	0.724055	0.689957	0.725784	0.721549	0.932662	277.951	0.100107	0.715743
0.725245	0.707651	0.735171	0.676272	0.707671	0.713843	0.683611	0.703136	0.684677	0.889761	1242.6	0.283625	0.70137
0.731241	0.705619	0.75265	0.682089	0.696961	0.733477	0.680125	0.702663	0.687834	0.857894	141.265	0.198403	0.700075
0.719835	0.704379	0.738277	0.695462	0.731759	0.715803	0.674787	0.703368	0.693152	0.932595	755.564	0.22897	0.705548
0.723182	0.719728	0.759606	0.697641	0.717126	0.730905	0.71131	0.732074	0.698605	0.986572	272.654	0.382504	0.720467
