1=p	2=qi.1	3=qi.2	4=qi.3	5=qi.4	6=qi.5	7=qi.6	8=qi.7	9=qi.8	10=theta	11=c	12=s	13=q
0.206879	0.204508	0.192388	0.189125	0.155731	0.164142	0.163684	0.170936	0.18112	0.840738	576.848	0.122336	0.179857
0.137166	0.134265	0.141498	0.145875	0.151425	0.138078	0.147998	0.146189	0.136547	1.03617	1842.88	0.16329	0.141425
0.0304905	0.0565218	0.052239	0.0607906	0.0559403	0.0563214	0.0581593	0.0560633	0.0558694	1.91851	3368.99	1.68394	0.0569027
0.0315073	0.0454242	0.0544442	0.0566882	0.051286	0.0581899	0.054798	0.0549922	0.0577234	1.7256	2616.94	0.869233	0.0531539
0.0333826	0.0441667	0.0619042	0.0515477	0.0512296	0.0563675	0.053532	0.0593438	0.0641211	1.70475	2475.17	0.863231	0.055601
0.0316563	0.0456688	0.0585535	0.051466	0.0579197	0.051707	0.0584493	0.0485595	0.0633295	1.70674	2221.22	0.812641	0.0528469
0.0279585	0.0479024	0.0534528	0.0425779	0.052233	0.0474572	0.0489721	0.0426803	0.044379	1.68556	1473.13	0.408212	0.0462396
0.029998	0.049209	0.0462911	0.0493267	0.0469004	0.049884	0.0438829	0.0640312	0.0463277	1.61889	2357.82	0.326388	0.0476783
0.0260379	0.0447463	0.0465898	0.0445567	0.0468388	0.0432924	0.047415	0.0344565	0.046077	1.6528	3216.56	0.276458	0.042316
0.12063	0.0721884	0.0704946	0.071089	0.0736675	0.0770824	0.0699697	0.0780288	0.0675079	0.555256	239.912	0.309476	0.0707775
0.0520559	0.0196277	0.0271086	0.0328336	0.0241588	0.0213831	0.02666	0.0240643	0.0224913	0.478679	1489.24	1.06226	0.0256132
0.0497835	0.0190993	0.0169772	0.0162614	0.0227276	0.0240271	0.0211071	0.0159408	0.0171947	0.368256	1173	1.81038	0.0189284
0.0596151	0.0379989	0.0247023	0.0263361	0.0351337	0.0435044	0.0383862	0.0247764	0.0319506	0.481276	1079.08	0.361146	0.0296069
0.0599749	0.0278174	0.0402184	0.0426704	0.035091	0.0253715	0.0296289	0.0459158	0.0337248	0.598291	1346.43	0.618475	0.0367683
0.0599667	0.0410798	0.0298121	0.0289056	0.0342756	0.0458135	0.0359615	0.0249163	0.0355774	0.514373	1382.95	0.449574	0.0317704
0.0366316	0.0233539	0.0256043	0.0242462	0.0204427	0.0262704	0.0221296	0.0246091	0.021045	0.665157	1140.3	0.771798	0.0246684
0.0341674	0.0251665	0.0221725	0.0277409	0.0310305	0.0257463	0.0278733	0.0282051	0.0306514	0.864409	1709.66	1.01015	0.029672
0.0235488	0.0258964	0.0199995	0.0277264	0.0325711	0.0254922	0.0280118	0.0272209	0.0302883	0.970858	1686.99	0.286205	0.0228782
0.0353956	0.0352524	0.0254913	0.0409357	0.0389653	0.0336058	0.0384587	0.0330686	0.0383841	1.11264	1830.16	0.51497	0.0392261
0.0231255	0.0341132	0.0417551	0.0303685	0.0311354	0.0368755	0.0312281	0.0370001	0.0326774	1.32808	2317.86	0.553331	0.0304811
0.0124431	0.0211948	0.017172	0.0248213	0.0237881	0.0196158	0.0231126	0.0193434	0.0218523	1.51636	1894.98	0.617403	0.0187477
0.0212387	0.0303304	0.0276928	0.031278	0.026801	0.0346634	0.0293256	0.0328648	0.0303409	1.57088	2377.88	0.497857	0.0329638
0.182259	0.127838	0.127297	0.135857	0.128437	0.147304	0.13357	0.131611	0.131341	0.701693	940.099	0.948688	0.135243
0.224629	0.150122	0.162303	0.149389	0.159508	0.13655	0.151673	0.147545	0.154259	0.656252	906.355	0.247694	0.159748
0.111041	0.131372	0.146663	0.124422	0.126875	0.128106	0.127638	0.133177	0.127304	1.22048	1450.46	0.113062	0.132285
0.140632	0.13939	0.122414	0.143965	0.137333	0.142062	0.139271	0.133186	0.141502	0.988518	1366.73	0.113541	0.139242
0.150005	0.138691	0.149853	0.130896	0.142489	0.13658	0.137511	0.138613	0.131284	0.898537	1657.4	0.129709	0.136868
0.1086	0.121726	0.112835	0.127757	0.114446	0.122217	0.121843	0.123706	0.127111	1.13892	1869.75	0.0893422	0.121849
0.14306	0.122175	0.118679	0.135579	0.108537	0.122312	0.118641	0.124958	0.135853	0.844477	657.328	0.0872364	0.12356
0.142009	0.124836	0.114802	0.13981	0.105178	0.131127	0.115715	0.126305	0.138376	0.843553	685.979	0.0825703	0.122514
0.0380183	0.0408978	0.0271595	0.0306882	0.0265538	0.0253927	0.041263	0.0347034	0.0368315	0.899721	998.458	0.602181	0.0343368
0.0608596	0.0471162	0.0855249	0.0688173	0.0816601	0.0877968	0.0427253	0.0656001	0.0587289	1.06958	186.497	0.289788	0.0648196
0.0639108	0.0803719	0.0423372	0.0806971	0.0501049	0.0467403	0.0795906	0.0651808	0.087363	0.859726	201.832	0.187289	0.0554429
0.0753191	0.0652018	0.0632541	0.072883	0.119798	0.120477	0.0623943	0.0830878	0.0826627	0.920383	298.105	0.136936	0.0697407
0.0739718	0.134016	0.0744264	0.105478	0.0506547	0.0602735	0.112164	0.0707627	0.0843902	1.00826	180.716	0.0712636	0.0745376
0.0911081	0.0445384	0.092507	0.0642938	0.127159	0.109825	0.0526728	0.103727	0.0721671	0.9591	111.041	0.20823	0.0877086
0.0633501	0.0701244	0.0917272	0.0598193	0.0611642	0.0498265	0.090906	0.0674216	0.0552352	0.958887	81.3321	0.0666253	0.0609042
0.0775105	0.0801116	0.0796909	0.0669753	0.0506284	0.0811692	0.12171	0.0765916	0.0489922	0.986824	153.433	0.0737507	0.0765675
0.0638337	0.0734916	0.0638619	0.0771809	0.0735841	0.0731423	0.132142	0.0980611	0.0470987	0.997231	159.882	0.0940926	0.0636682
0.0366855	0.056663	0.0785577	0.0441712	0.0227925	0.0630364	0.0344363	0.0264563	0.0501528	0.933079	128.808	0.0490614	0.0343147
0.0117904	0.00574656	0.00495644	0.00614022	0.0120536	0.00392815	0.00165494	0.00539908	0.00756074	0.459427	834.678	1.85475	0.00545157
0.00938604	0.00560913	0.00589766	0.00426733	0.00928106	0.00566637	0.00629266	0.00595736	0.00565722	0.401638	640.316	1.21366	0.00379109
0.0131906	0.00897491	0.00920325	0.00734702	0.00676755	0.0116453	0.00843926	0.0122872	0.0091339	0.577511	1218.22	0.34167	0.00766039
0.016207	0.011818	0.0107449	0.00652014	0.00480342	0.00863172	0.0120136	0.0105735	0.00555869	0.576106	1284.91	0.314674	0.00940154
0.012216	0.00804904	0.00740006	0.00923316	0.0094899	0.0071669	0.00654493	0.00828308	0.00618055	0.703621	1735.92	0.320235	0.00862667
0.00748413	0.00603087	0.00720571	0.00606566	0.00574963	0.00693742	0.00788716	0.00641927	0.00823691	0.793709	5604.69	0.588844	0.0059494
0.0632045	0.0724371	0.0564457	0.0736812	0.0715415	0.0644672	0.0577953	0.0665409	0.0529462	0.954588	1066.57	0.0571158	0.060508
0.0656964	0.0544573	0.0824982	0.0533162	0.0682467	0.0628026	0.0781105	0.0628729	0.0750865	0.972821	1148.76	0.0756597	0.0640252
0.0741727	0.0656444	0.0931156	0.0589549	0.0784415	0.0731536	0.0985012	0.0921679	0.0878814	1.00388	420.318	0.0162165	0.0744392
0.113325	0.117907	0.0948141	0.101286	0.102768	0.0952761	0.10816	0.0986381	0.0933716	0.907626	1028.65	0.374407	0.103945
0.100448	0.0834893	0.105241	0.0917788	0.0954761	0.103548	0.0925137	0.102847	0.108526	0.997742	711.581	0.342738	0.100244
0.0800027	0.112565	0.0896027	0.0953107	0.0930532	0.0891778	0.100562	0.0933815	0.0867083	1.16096	922.352	0.344731	0.0916989
0.0396818	0.0301784	0.0333986	0.0339911	0.0304684	0.0274969	0.0343034	0.0345341	0.030214	0.798133	2925.83	0.18781	0.0319271
0.0345733	0.0301511	0.0324047	0.0343457	0.0325987	0.0270003	0.0315778	0.0336136	0.0285163	0.827581	2850.03	0.173727	0.0287838
0.0301836	0.0288281	0.0247058	0.0286951	0.0273677	0.0317995	0.0269232	0.030097	0.0319888	0.883346	2472.43	0.152031	0.0267568
0.00964379	0.0139044	0.0122207	0.0140683	0.0131899	0.015115	0.0138209	0.0143819	0.0151177	1.37884	10755.2	0.302211	0.0132488
0.0141469	0.0127858	0.00973798	0.0118194	0.0116757	0.0141195	0.0111833	0.0125309	0.0128005	0.861004	3875.16	0.285412	0.0122045
0.0120364	0.0124004	0.0153885	0.0135007	0.0132913	0.0110609	0.0143346	0.0128463	0.012234	1.08173	5985.08	0.0822843	0.0130074
0.00587555	0.00732865	0.00823721	0.00617931	0.00847183	0.00478431	0.00504769	0.00492146	0.00827747	1.00318	2077.88	0.210849	0.00589415
0.0324702	0.0155863	0.0197369	0.0194292	0.0150432	0.0170151	0.0238148	0.0238323	0.0136142	0.595829	1202.35	0.535336	0.019604
0.0295052	0.019366	0.0127081	0.0196087	0.0260469	0.0241249	0.0133833	0.0175044	0.0222809	0.667135	1480.5	0.437062	0.0198792
0.0296145	0.022002	0.0314445	0.0184303	0.0150299	0.016429	0.0276947	0.0221196	0.0188595	0.641322	862.444	0.401554	0.0191963
0.0370335	0.0301812	0.0197772	0.034565	0.0391591	0.0381541	0.0229142	0.0291463	0.0344932	0.779741	665.562	0.398539	0.0291141
0.0370371	0.0385756	0.0396077	0.0275429	0.0352204	0.0275181	0.0256855	0.043262	0.0269137	0.819005	384.517	0.638474	0.0305383
0.0182504	0.0239714	0.0274603	0.0198667	0.0248813	0.0204126	0.02433	0.0277977	0.0194615	1.24537	2092.97	0.204783	0.0226273
0.101676	0.0711186	0.0742936	0.0609739	0.07166	0.0636799	0.0718907	0.077626	0.0606862	0.654874	687.756	0.350137	0.0690065
0.10644	0.0738178	0.0966988	0.0579532	0.0804318	0.0603483	0.0692361	0.0836147	0.0609187	0.650615	769.03	0.354199	0.0719263
0.0221072	0.02827	0.0393598	0.018962	0.0310788	0.0200334	0.0248144	0.03419	0.020613	1.23331	549.92	0.450638	0.0271251
0.0223521	0.0280082	0.0319752	0.0174834	0.0360288	0.0201441	0.0273919	0.0330299	0.0242318	1.1217	670.056	0.439233	0.0250043
0.0196139	0.0222963	0.0208983	0.036957	0.0178639	0.0322695	0.0251434	0.0204986	0.0283196	1.26761	720.529	0.843729	0.0247329
