1=p	2=qi.1	3=qi.2	4=qi.3	5=qi.4	6=qi.5	7=qi.6	8=qi.7	9=qi.8	10=theta	11=c	12=s	13=q
0.0330485	0.0316308	0.0345663	0.0366611	0.0300722	0.0333755	0.0325568	0.0366501	0.0319471	1.03071	5052.55	0.0961257	0.034029
0.0334703	0.0365085	0.0348719	0.0323688	0.0381949	0.0347609	0.0363783	0.0331393	0.0359556	1.02718	7579.46	0.151421	0.0343487
0.035175	0.032289	0.0330292	0.0365728	0.0290065	0.0323908	0.0304246	0.0367279	0.031703	0.932515	4913.97	0.138079	0.0328793
0.0339457	0.030449	0.0331281	0.0375135	0.0292392	0.0323451	0.0329954	0.0350316	0.0330392	0.920201	3820.78	0.148827	0.0313217
0.0312668	0.0272165	0.0289681	0.0266672	0.0270954	0.0293043	0.029747	0.0294344	0.0303103	0.920064	8433.82	0.536468	0.0288395
0.0311139	0.0251219	0.0285957	0.0279863	0.0292366	0.0270429	0.0265342	0.0310714	0.0298978	0.88956	9683.22	0.314537	0.0277731
0.0349006	0.0293992	0.0257937	0.0258488	0.0230894	0.0260358	0.0280593	0.0226236	0.0225353	0.749637	2097.99	0.395135	0.0263934
0.0289648	0.0231267	0.0275701	0.0223078	0.0251177	0.0231362	0.0258079	0.0260015	0.0241589	0.903812	3698.6	0.367993	0.0262519
0.0356281	0.0229338	0.0300153	0.0266262	0.0212075	0.0234781	0.0209696	0.0261514	0.0254541	0.633893	3091.04	0.513374	0.0228829
0.0325464	0.0282064	0.0242281	0.0286435	0.02786	0.0246714	0.0353105	0.0314364	0.023276	0.802757	2469.84	0.213521	0.0262956
0.0329075	0.0286474	0.0288314	0.0241458	0.0283928	0.0235777	0.0276658	0.0281815	0.0226321	0.838017	1531.46	0.447715	0.0277248
0.032169	0.0227622	0.0292967	0.0310848	0.0291522	0.0274984	0.0262697	0.0204177	0.0212039	0.749539	1340.64	0.539917	0.0243077
0.0325362	0.0288276	0.0389781	0.0323405	0.0344366	0.0335111	0.0316933	0.0396801	0.0369888	0.984543	1347.13	0.0455902	0.0320494
0.0332362	0.0314621	0.0429989	0.0315575	0.0334483	0.0351392	0.0337501	0.0404775	0.0353552	1.04681	1175.02	0.0322146	0.0347381
0.0375076	0.0419724	0.039933	0.0329364	0.0316718	0.0291568	0.0318503	0.0440003	0.0336046	0.958637	811.355	0.0665502	0.036012
0.0325947	0.0373616	0.0429897	0.0332325	0.0296931	0.030479	0.0424024	0.0320242	0.0321266	1.06323	1747.47	0.460339	0.0345844
0.0324976	0.0289786	0.0293503	0.0379106	0.0336533	0.0312182	0.0262352	0.0402467	0.0312012	0.985909	1253.25	0.0320473	0.0320543
0.0314749	0.0284108	0.0343436	0.0339938	0.0315016	0.0327038	0.0344584	0.0303657	0.0299871	1.0107	3275.17	0.0206353	0.0318008
0.0314597	0.0310482	0.0363385	0.0327471	0.0314452	0.0343301	0.0286973	0.0316334	0.0293925	1.01177	4598.88	0.0113887	0.0318183
0.0320722	0.0329688	0.033291	0.0305351	0.0299521	0.029557	0.0343667	0.033709	0.0286808	0.989225	6783.2	0.0146657	0.0317376
0.0308654	0.0290137	0.034143	0.0314893	0.02941	0.0347138	0.0309534	0.0311829	0.0310849	1.01464	4450.88	0.0125056	0.0313033
0.0319046	0.0327852	0.0325262	0.0348876	0.0338205	0.0279378	0.0299192	0.0368374	0.0277641	0.982615	2025.66	0.10025	0.0313674
0.0357745	0.0316534	0.033094	0.0300252	0.0310352	0.0308325	0.0308972	0.0391453	0.0280144	0.93486	2255.66	0.170348	0.0335223
0.0289174	0.0315849	0.0335819	0.0315161	0.0340967	0.0270827	0.0310374	0.025349	0.0334527	1.05098	1706.79	0.0994191	0.030347
0.02977	0.0309847	0.0320249	0.0332606	0.0299771	0.03456	0.0343321	0.035244	0.0309183	1.10505	6206.71	0.184936	0.0327947
0.0321109	0.0344856	0.0348913	0.0317802	0.0344441	0.0275005	0.0320078	0.0298272	0.0330228	1.02779	2763.73	0.0272906	0.0329739
0.0326883	0.0337387	0.0352855	0.0345802	0.0364375	0.0268073	0.0320404	0.0332252	0.0350159	0.969363	2784.41	0.024436	0.0317186
0.0330744	0.032328	0.0302871	0.0376173	0.0309226	0.0347655	0.0306404	0.0360776	0.0360558	1.0157	3674.54	0.131076	0.0335762
0.0323697	0.0323334	0.0324603	0.0281795	0.0339217	0.0294996	0.0326487	0.0315599	0.028445	0.937589	6079.85	0.0342045	0.0304109
0.0279525	0.0273326	0.0302809	0.0359226	0.0265093	0.0304943	0.0287556	0.0330528	0.0337199	1.07399	1926.94	0.170536	0.0299587
0.0300883	0.0314035	0.0301403	0.0255659	0.0316493	0.0292387	0.0315589	0.025466	0.0262947	0.98265	5342.58	0.0142993	0.0295817
0.0297746	0.0312946	0.0301843	0.0263315	0.0326151	0.0293302	0.0319888	0.0281724	0.028665	0.991639	4745.83	0.0449356	0.029533
0.0317585	0.029095	0.0311888	0.034706	0.0270352	0.0306099	0.0286272	0.0333875	0.0314322	0.999491	6716.71	0.0342493	0.0317429
0.0287691	0.0309831	0.032025	0.0271061	0.0352385	0.0268367	0.0313656	0.0312068	0.026728	0.967334	1464.39	0.109598	0.0278555
0.0225788	0.0251044	0.0266119	0.032548	0.0187582	0.0263649	0.0247134	0.0277827	0.0265359	1.11718	362.741	0.317886	0.0251579
0.0383107	0.0301352	0.0380115	0.0264512	0.0382279	0.026361	0.0378046	0.0402478	0.028789	0.770598	468.994	0.81316	0.0297839
0.0384877	0.0263692	0.0396629	0.0252052	0.0371442	0.0264438	0.0312018	0.0356892	0.0266673	0.786454	1101.63	0.564141	0.0305196
0.0269583	0.0353608	0.0252161	0.0476725	0.0225636	0.0356214	0.033568	0.030755	0.0384483	1.05638	450.969	0.72679	0.0284351
0.0350462	0.0342934	0.0384938	0.0282177	0.0253308	0.0273692	0.0277419	0.0319443	0.0279566	0.941438	1694.67	0.11252	0.0330617
0.0329015	0.0314729	0.036623	0.0305332	0.0260086	0.0360743	0.0314824	0.0320768	0.0269426	0.854079	2818.71	0.134799	0.0282361
0.0333033	0.0335914	0.0368065	0.0430273	0.0368352	0.0218537	0.03854	0.0437761	0.0378889	1.00047	342.942	0.0763061	0.0333184
0.0339806	0.0250047	0.0337264	0.0479544	0.0211991	0.0221871	0.0455006	0.04827	0.0399031	1.00388	500.287	0.0186457	0.034108
0.0325368	0.0358969	0.0344948	0.0404995	0.0410911	0.0291329	0.047962	0.0355998	0.0304811	1.04425	537.616	0.112762	0.0339277
0.0329622	0.0332356	0.0334735	0.0309165	0.0326869	0.0317276	0.0233815	0.0376247	0.0309969	0.99931	2131.88	0.0124271	0.0329402
0.0325291	0.0351559	0.041311	0.0342658	0.0289783	0.036472	0.0303304	0.0437383	0.0373101	1.02652	847.403	0.071024	0.0333631
