1=p	2=qi.1	3=qi.2	4=qi.3	5=qi.4	6=qi.5	7=qi.6	8=qi.7	9=qi.8	10=theta	11=c	12=s	13=q
0.303299	0.289879	0.311345	0.311637	0.303773	0.306747	0.257625	0.308554	0.317643	1.0014	773.348	0.025554	0.303595
0.304994	0.292484	0.314459	0.323387	0.307703	0.31057	0.285574	0.314468	0.314852	0.998637	654.402	0.0280389	0.304705
0.30974	0.316571	0.295639	0.304615	0.303621	0.298062	0.309208	0.293596	0.286501	0.948461	1714.28	0.0994214	0.298543
0.309937	0.314254	0.284316	0.301717	0.30292	0.294577	0.29949	0.292892	0.285137	0.958991	1744.23	0.226107	0.301053
0.314785	0.301216	0.299396	0.301767	0.299398	0.298398	0.286449	0.2833	0.302655	0.922324	4752.24	0.16902	0.297611
0.31379	0.296208	0.29618	0.30823	0.297617	0.298894	0.301665	0.313525	0.290731	0.930511	1856.99	0.0866468	0.298493
0.317466	0.316749	0.298492	0.319018	0.30105	0.30895	0.307586	0.313802	0.286262	0.98107	644.653	0.121782	0.31334
0.321531	0.29597	0.310736	0.326034	0.309884	0.301095	0.285681	0.301805	0.302578	0.92854	3450.91	0.12459	0.305575
0.309146	0.297218	0.310628	0.315433	0.310124	0.298418	0.292766	0.29365	0.292716	0.970674	1187.75	0.202337	0.302826
0.305366	0.31305	0.298113	0.30689	0.298752	0.30724	0.309958	0.310542	0.306109	0.997717	4070.87	0.0089552	0.304882
0.318996	0.305354	0.314105	0.335553	0.319332	0.310158	0.27203	0.303286	0.296124	0.942008	1220.35	0.626855	0.30616
0.319237	0.323801	0.287688	0.314365	0.293473	0.304338	0.29781	0.290864	0.305504	0.902263	549.356	0.0634899	0.297312
0.305153	0.286771	0.308732	0.308943	0.302805	0.299736	0.294236	0.308804	0.288126	0.953408	1495.8	0.472899	0.295131
0.314482	0.288255	0.303462	0.318197	0.293038	0.301938	0.293363	0.314959	0.295566	0.959791	2276.46	0.43344	0.305703
0.316306	0.296206	0.30426	0.319415	0.285366	0.300115	0.292612	0.312319	0.293741	0.926518	2107.16	0.407299	0.300037
0.322072	0.292262	0.313073	0.313054	0.322937	0.305	0.288302	0.308944	0.305085	0.914698	1215.25	0.0485209	0.302921
0.3208	0.299031	0.311141	0.313117	0.311079	0.321008	0.278431	0.303802	0.291025	0.932962	2409.53	0.0711923	0.305873
0.321709	0.311063	0.293673	0.306514	0.296266	0.30307	0.301008	0.311347	0.299886	0.903278	1559.11	0.294423	0.299925
0.30932	0.297697	0.311231	0.323847	0.310568	0.301408	0.285937	0.291388	0.292718	1.02123	1034.29	0.0925008	0.313825
0.292097	0.299494	0.282442	0.338633	0.303061	0.297671	0.282281	0.296869	0.295178	0.988363	608.921	0.0603287	0.289683
0.31122	0.307849	0.280849	0.332177	0.314658	0.294026	0.270046	0.295582	0.308557	1.00526	429.928	0.0117642	0.312345
0.31524	0.304372	0.319053	0.328337	0.315152	0.307327	0.303651	0.317139	0.291477	0.977572	2213.62	0.362348	0.310364
0.309345	0.332043	0.300811	0.317414	0.316015	0.323427	0.300314	0.314851	0.306643	1.03895	800.194	0.105531	0.317567
0.309018	0.330892	0.310034	0.326628	0.322392	0.305428	0.279763	0.316615	0.319234	1.02816	1550.99	0.0499769	0.31498
0.32142	0.322174	0.309026	0.369609	0.309491	0.307944	0.289862	0.312425	0.294341	0.999097	274.395	0.0142205	0.321223
0.318976	0.320159	0.302849	0.347728	0.315166	0.300253	0.282469	0.310197	0.299087	0.994865	341.567	0.113216	0.317859
0.308104	0.29697	0.305474	0.307219	0.304438	0.30897	0.299148	0.299237	0.296399	1.00372	1502.13	1.01992	0.308896
0.300575	0.307822	0.306477	0.307209	0.308191	0.309289	0.293062	0.303617	0.284862	0.992535	4740.38	0.175119	0.299002
0.306511	0.307543	0.312512	0.324748	0.31292	0.309306	0.294308	0.309605	0.320903	1.00348	2453.22	0.10602	0.30725
0.309416	0.315916	0.307649	0.305404	0.308939	0.307633	0.319707	0.306105	0.299597	1.00813	4496.99	0.314219	0.311148
0.306844	0.315727	0.318681	0.313654	0.307837	0.309063	0.300554	0.304871	0.31539	1.01255	4863.77	0.599935	0.309504
0.31235	0.297454	0.295867	0.306857	0.31087	0.302767	0.291585	0.304983	0.296453	0.946034	3407.2	0.018188	0.30056
0.311051	0.326258	0.324312	0.33021	0.31604	0.323305	0.321747	0.317425	0.319311	1.05713	3677.75	0.715998	0.323081
0.322129	0.31722	0.317018	0.309754	0.322068	0.31647	0.303341	0.314518	0.312445	0.959351	6398.74	0.0269744	0.313135
0.300221	0.299098	0.291957	0.318413	0.288863	0.297075	0.279485	0.285799	0.297209	0.969028	2082.51	0.295871	0.293653
0.331361	0.30619	0.292833	0.316871	0.315682	0.304628	0.290817	0.314542	0.291253	0.887854	2738.7	0.251717	0.305554
0.326678	0.307121	0.316972	0.302422	0.299389	0.309064	0.308329	0.300638	0.30814	0.912212	4388.62	0.175744	0.306798
0.314345	0.295486	0.284659	0.312143	0.306161	0.29502	0.283252	0.303412	0.290056	0.922431	2444.32	0.224882	0.297209
0.321784	0.285125	0.309675	0.298626	0.283438	0.298596	0.292765	0.290376	0.288264	0.855718	1350.03	0.234601	0.288763
0.316292	0.310121	0.28798	0.323232	0.32087	0.300513	0.290429	0.305965	0.301776	0.905537	1352.58	0.196627	0.295235
0.327418	0.296237	0.297291	0.315773	0.308462	0.317972	0.292067	0.295692	0.293793	0.908015	1360.46	0.121852	0.306532
0.316787	0.28825	0.305492	0.305463	0.308053	0.311719	0.296625	0.28427	0.296546	0.897225	840.769	0.0880759	0.293795
0.32141	0.295838	0.291523	0.334062	0.313233	0.302494	0.281863	0.289499	0.279441	0.898068	1323.62	0.877577	0.298425
0.317349	0.321602	0.30333	0.303653	0.29114	0.298925	0.288199	0.312842	0.316315	0.940912	869.293	0.0418675	0.304304
0.305215	0.298244	0.302278	0.316721	0.308092	0.294177	0.302606	0.321338	0.301309	1.01054	2444.22	0.0911611	0.307442
0.318423	0.306546	0.300432	0.298726	0.299263	0.306671	0.28936	0.288622	0.296167	0.906853	3389.27	0.193456	0.297589
0.30875	0.310656	0.313591	0.310871	0.318005	0.306234	0.311025	0.313949	0.312865	1.01726	5817.63	0.0667668	0.312414
0.311948	0.309793	0.304397	0.316575	0.304946	0.311516	0.302411	0.313637	0.313103	0.991701	4324.74	0.00675956	0.310162
0.311948	0.309793	0.304397	0.316575	0.304946	0.311516	0.302411	0.313637	0.313103	0.991701	4324.74	0.00675956	0.310162
0.312939	0.304671	0.301353	0.315979	0.307785	0.310722	0.304156	0.311346	0.307204	0.981032	4053.92	0.0107056	0.308836
0.312085	0.294751	0.296322	0.315083	0.311008	0.312132	0.310856	0.309376	0.312943	0.989029	5572.49	0.0231575	0.309721
0.303724	0.320096	0.31869	0.3082	0.303401	0.306552	0.295755	0.302968	0.292585	0.997737	1953.52	0.01006	0.303245
0.309206	0.302506	0.318515	0.312833	0.319936	0.303169	0.309377	0.300464	0.304868	0.995118	3070.66	0.0792078	0.308162
0.311153	0.308035	0.315307	0.311321	0.3166	0.297096	0.316406	0.303597	0.309418	0.990491	1100.52	0.0780909	0.309109
0.317136	0.308693	0.302819	0.325877	0.319176	0.293794	0.302406	0.307705	0.306431	0.968706	2751.37	0.0602489	0.310291
0.311462	0.311994	0.29786	0.309718	0.302271	0.320407	0.285913	0.287115	0.308114	0.959774	1742.79	0.0365631	0.302725
0.307565	0.301158	0.293785	0.307511	0.303872	0.302921	0.284649	0.316558	0.316368	0.974202	1879.94	0.176423	0.302026
0.31281	0.311084	0.29527	0.322631	0.321421	0.303833	0.283048	0.3083	0.273268	0.958124	942.409	0.332224	0.303689
0.312247	0.308641	0.281543	0.304471	0.323626	0.302096	0.288784	0.30731	0.28228	0.939272	1233.09	0.215163	0.298954
0.31323	0.312987	0.282516	0.314308	0.318917	0.291622	0.300566	0.295489	0.279385	0.968505	1858.4	0.0698169	0.306387
0.317962	0.308972	0.323645	0.314352	0.301317	0.30443	0.30677	0.313109	0.300644	0.94988	1557.22	0.0758897	0.306917
0.320099	0.309611	0.319634	0.321562	0.302048	0.301939	0.305849	0.308809	0.299462	0.961614	1700.08	0.0604705	0.311641
0.314917	0.314615	0.31753	0.329338	0.30529	0.305732	0.308203	0.315974	0.299595	0.978582	3476.21	0.106123	0.310265
0.302514	0.292986	0.288889	0.295558	0.301419	0.297735	0.290725	0.291457	0.295889	0.970904	3683.93	0.0311029	0.296321
0.327992	0.30628	0.309323	0.305506	0.300458	0.304619	0.303324	0.313548	0.290431	0.905573	4011.11	0.923782	0.306514
0.327362	0.305922	0.30449	0.316109	0.30806	0.294956	0.28377	0.298862	0.29294	0.88446	2375.59	0.26793	0.300921
0.305181	0.299216	0.308159	0.29612	0.292194	0.302664	0.29971	0.298674	0.307098	0.954074	1613.5	0.067255	0.295304
0.309796	0.299439	0.303474	0.344266	0.315288	0.311844	0.283242	0.30289	0.300205	0.991252	1465.71	0.0722154	0.307921
0.305366	0.294322	0.285477	0.31323	0.307567	0.304021	0.301024	0.299206	0.296258	0.987538	1132.27	0.0108306	0.302712
0.307466	0.298291	0.289197	0.310144	0.317997	0.301296	0.293424	0.307498	0.301996	0.983011	950.876	0.0254103	0.30383
0.305278	0.294809	0.291157	0.313558	0.319756	0.300124	0.298423	0.313368	0.293045	0.992499	941.636	0.0192829	0.303683
0.319073	0.304159	0.29464	0.306942	0.306988	0.325579	0.297754	0.301725	0.289508	0.920543	1465.46	0.591359	0.301361
0.312962	0.306119	0.286945	0.297459	0.310894	0.328008	0.285916	0.306672	0.290899	0.923439	1766.49	0.597334	0.296096
0.320777	0.302515	0.313617	0.335451	0.286961	0.277614	0.295003	0.29554	0.300674	0.89821	486.824	0.0847526	0.29785
0.309992	0.302134	0.283419	0.289605	0.316238	0.324708	0.276297	0.301422	0.289879	0.962387	1327.7	0.356823	0.301852
0.315871	0.304107	0.320591	0.334465	0.293446	0.285395	0.313475	0.30247	0.306775	0.958873	1077.41	0.063406	0.306866
0.320961	0.303321	0.314973	0.319774	0.309083	0.316168	0.28513	0.313572	0.287267	0.946556	1447.18	0.425705	0.30911
0.30999	0.312175	0.287001	0.302346	0.31557	0.301725	0.285503	0.295742	0.30445	0.956916	1787.9	0.159208	0.30065
0.304761	0.303564	0.289131	0.31283	0.308353	0.312075	0.283839	0.294647	0.300936	0.98534	1265.02	0.052478	0.301641
0.323505	0.320417	0.321223	0.326551	0.314635	0.308781	0.311991	0.319781	0.306979	0.986401	3902.41	0.0645299	0.320515
0.313099	0.313898	0.30775	0.309696	0.316247	0.327665	0.308103	0.323549	0.314796	1.02422	2823.52	0.0142493	0.31827
0.307017	0.316975	0.31531	0.326253	0.313347	0.322707	0.30635	0.325131	0.313418	1.0431	1311.74	0.0492083	0.316067
0.308818	0.317974	0.303993	0.318723	0.304578	0.331009	0.296654	0.313201	0.304662	1.02811	2219.34	0.0473471	0.314767
0.302829	0.312251	0.300869	0.314716	0.294796	0.322814	0.31033	0.311287	0.305956	0.999051	1657.83	0.0263755	0.302628
0.305804	0.31868	0.308991	0.315021	0.314274	0.311419	0.292532	0.297534	0.319508	1.01111	3050.6	0.0601586	0.308154
0.308057	0.295183	0.301234	0.308786	0.2975	0.2971	0.314965	0.317919	0.292828	0.997235	1157.49	0.0423677	0.307467
0.315782	0.333214	0.312616	0.313765	0.328496	0.318219	0.279658	0.293585	0.317758	1.00571	861.938	0.0152489	0.317013
0.312184	0.312415	0.298814	0.321662	0.302869	0.302944	0.319761	0.299104	0.30017	0.999575	1274.34	0.627355	0.312092
0.314517	0.301374	0.304857	0.330456	0.297158	0.310116	0.315083	0.296965	0.297615	0.956605	2679.84	0.213356	0.305032
0.316478	0.317409	0.297396	0.302737	0.306374	0.320447	0.303171	0.290644	0.303093	0.964143	1336.96	0.0407728	0.308632
0.304801	0.29884	0.302171	0.322754	0.305359	0.300635	0.309956	0.316538	0.301815	0.998685	2097.94	0.0562195	0.304522
0.31484	0.322518	0.318122	0.317413	0.321123	0.324911	0.289871	0.305047	0.295365	0.969154	1369.6	0.177019	0.308121
0.311495	0.318289	0.298205	0.337675	0.32229	0.293005	0.29724	0.301852	0.302253	0.973656	1120.79	0.0852232	0.305798
0.309433	0.305445	0.29995	0.303486	0.284579	0.304357	0.290828	0.306756	0.284466	0.930585	2804.99	0.0613567	0.294275
0.323554	0.299525	0.305002	0.319699	0.320663	0.291454	0.31017	0.289604	0.298845	0.913127	1739.36	0.551884	0.303991
0.311539	0.288622	0.282739	0.287376	0.277894	0.292489	0.274423	0.297725	0.284299	0.886375	5025.26	0.136565	0.286274
0.312925	0.289605	0.299526	0.301863	0.306135	0.28459	0.277257	0.27852	0.290997	0.901294	2939.03	0.314281	0.291026
0.31902	0.30514	0.283524	0.309684	0.278109	0.296177	0.293417	0.303259	0.296455	0.899309	2255.21	0.345612	0.29642
0.307805	0.302551	0.314429	0.311792	0.327594	0.305726	0.284617	0.299934	0.300778	0.982305	1182.17	0.041834	0.304014
0.315057	0.313419	0.291298	0.310157	0.298352	0.308429	0.316884	0.297162	0.299194	0.967627	3846.89	0.266125	0.307999
0.306826	0.286278	0.318049	0.323755	0.311402	0.290924	0.270145	0.308729	0.294559	0.94309	287.921	0.0859396	0.294507
0.32399	0.318783	0.302302	0.344452	0.303278	0.331269	0.299114	0.311213	0.322546	1.00183	2104.07	0.203461	0.32439
0.29546	0.303503	0.304415	0.313071	0.315989	0.288587	0.290478	0.301177	0.277498	0.981843	1373.6	0.0329914	0.29166
0.300738	0.291839	0.312074	0.30562	0.319466	0.285788	0.290728	0.311477	0.275757	1.02353	807.518	0.19936	0.305651
0.302816	0.291295	0.290023	0.30696	0.311947	0.296613	0.289842	0.30997	0.265739	0.985733	1318.18	0.395832	0.299791
0.306736	0.304425	0.304358	0.32791	0.288346	0.293439	0.282444	0.286613	0.304388	0.980829	1565.26	0.0528991	0.302635
0.300192	0.300616	0.301286	0.323117	0.294298	0.297591	0.284146	0.288452	0.304023	0.99446	1245.63	0.00918019	0.299026
0.30242	0.29823	0.299378	0.319567	0.292271	0.299406	0.281672	0.29033	0.297876	1.0029	1128.46	0.00730227	0.303031
0.323329	0.300897	0.322552	0.308768	0.308734	0.296031	0.278981	0.319533	0.295344	0.921121	2530	0.662151	0.30562
0.305248	0.312106	0.282019	0.319666	0.301021	0.314165	0.321423	0.284462	0.308499	0.996526	1500.82	0.0154881	0.30451
0.308918	0.303781	0.294899	0.314517	0.297698	0.303466	0.290459	0.300533	0.312771	0.982516	1709.48	0.0150098	0.305165
0.299959	0.300474	0.303524	0.303272	0.302551	0.307639	0.294947	0.287663	0.295847	0.999941	3216.04	0.0221447	0.299947
0.303175	0.306936	0.298813	0.309681	0.306623	0.298925	0.29551	0.317876	0.306799	1.01764	6922.47	0.0867099	0.306881
