1=p	2=qi.1	3=qi.2	4=qi.3	5=qi.4	6=qi.5	7=qi.6	8=qi.7	9=qi.8	10=theta	11=c	12=s	13=q
0.0131599	0.00788488	0.00972546	0.00839672	0.0109289	0.00737612	0.0120115	0.0118052	0.0113	0.725499	1775.83	0.390678	0.00958208
0.0116374	0.00975241	0.0088123	0.00598713	0.0142395	0.011905	0.0164415	0.00622735	0.0115713	0.798341	1036.75	0.411368	0.0093125
0.0113107	0.00946536	0.0152351	0.0110092	0.00899374	0.00796212	0.0103982	0.0119368	0.00923389	0.893947	1521.02	0.335197	0.0101233
0.0120738	0.0113714	0.016027	0.0108027	0.00834809	0.00828415	0.0107816	0.0111687	0.00933089	0.859266	1450.21	0.30944	0.0103922
0.00520384	0.00785226	0.00771309	0.00451834	0.0146317	0.0115791	0.0122837	0.00866987	0.0125945	1.15946	381.139	0.267986	0.00602867
0.00616726	0.00667952	0.0133276	0.0107428	0.00891936	0.00792092	0.0121688	0.00708808	0.00681195	1.36614	2972.25	0.814724	0.00840634
0.00763006	0.0109826	0.0115871	0.00364958	0.00693686	0.0185652	0.00905196	0.00868824	0.00984128	1.0097	486.891	0.283687	0.00770352
0.00823279	0.00954498	0.0177417	0.00376526	0.00780721	0.0079953	0.00657304	0.00516006	0.0106145	0.938196	940.409	1.13355	0.0077279
0.0131627	0.00645844	0.0118639	0.0145174	0.0132933	0.0123001	0.0166305	0.00853481	0.0155526	1.07272	1508.57	0.0671963	0.0141065
0.0107016	0.0120888	0.0157349	0.00734761	0.0107602	0.0122821	0.0177326	0.0119848	0.00910961	1.19911	827.601	0.0970866	0.0128051
0.0107259	0.00933846	0.0125918	0.0133983	0.0143869	0.0105139	0.0107955	0.00810892	0.013457	1.08884	1981.99	0.881007	0.0116677
0.0140943	0.0116346	0.0114581	0.0129092	0.00742744	0.0103721	0.0102847	0.00687093	0.00876272	0.631815	2341.55	0.22457	0.00895141
0.0158678	0.00922978	0.0146937	0.00503779	0.0162612	0.011718	0.0150147	0.0156168	0.0161019	0.795408	1140.74	0.917999	0.0126625
0.00889868	0.00966969	0.0152325	0.0107001	0.00806352	0.00633501	0.0110279	0.00243104	0.00561754	0.684457	613.208	0.694302	0.00610791
0.00722395	0.00405715	0.0165397	0.00273881	0.0131655	0.0105179	0.0165063	0.00129268	0.0182542	0.769446	214.94	0.755121	0.00556772
0.00843022	0.0082282	0.0157079	0.00909978	0.0109628	0.00421436	0.0146405	0.00888925	0.00683924	0.87243	534.326	0.567009	0.0073627
0.00739877	0.00643449	0.0173445	0.00553062	0.00731295	0.00746081	0.0139212	0.00319813	0.0149314	0.971893	499.298	0.195135	0.00719231
0.00894808	0.00564963	0.0159481	0.00224095	0.0118499	0.00694113	0.0175037	0.0051214	0.00900841	0.905671	381.778	0.142484	0.00811086
0.00723849	0.00557591	0.0113877	0.00351123	0.0171001	0.00846032	0.0116019	0.0063703	0.0136043	1.15298	273.199	0.115295	0.00833663
0.00776793	0.00597877	0.0130256	0.00266811	0.0163667	0.00915475	0.0124338	0.00551357	0.0129892	1.06884	365.061	0.123045	0.00829827
0.0104465	0.00796782	0.0178636	0.00479318	0.00926504	0.00612031	0.0143177	0.00780603	0.0134869	0.935338	676.519	0.052637	0.00977765
0.00878303	0.0072023	0.0130651	0.0123694	0.0105351	0.0121953	0.0114274	0.0071847	0.00768831	1.129	1408.92	0.238799	0.00990483
0.0117439	0.01013	0.0105367	0.0129433	0.00937164	0.0108836	0.0119805	0.00839398	0.0133199	0.952409	6021.39	0.0664368	0.0111913
0.0115349	0.00957012	0.00977044	0.0125982	0.00896953	0.0116354	0.0113176	0.00902094	0.0138598	0.9316	6103.62	0.0517329	0.0107544
0.00653651	0.00852861	0.0117421	0.00779695	0.0127561	0.00765916	0.0102084	0.00750636	0.00622612	1.15954	1046.45	0.160033	0.00757144
0.0066913	0.00805474	0.0122184	0.0031162	0.0091428	0.00911632	0.00839451	0.00455973	0.00984964	0.912733	465.365	0.347443	0.00611094
0.00972885	0.00707573	0.0128535	0.00603356	0.00945853	0.00734145	0.00873326	0.00724812	0.0093879	0.987958	1142.97	0.102359	0.00961282
0.00913551	0.0116886	0.0122613	0.0117385	0.0120359	0.0125535	0.0141789	0.00795207	0.011712	1.06765	1838.63	0.278701	0.00974746
0.00877577	0.0057326	0.0126272	0.00521048	0.0101978	0.00435259	0.0112225	0.00681998	0.0100496	1.0791	923.676	0.106611	0.00946339
0.00792836	0.00832384	0.0217452	0.0052415	0.012354	0.00682078	0.0132278	0.00283201	0.0140242	1.06768	232.447	0.177681	0.00846038
