1=p	2=qi.1	3=qi.2	4=qi.3	5=qi.4	6=qi.5	7=qi.6	8=qi.7	9=qi.8	10=theta	11=c	12=s	13=q
0.0306151	0.020026	0.0225734	0.0255328	0.0210366	0.0225631	0.0196449	0.0236079	0.0238515	0.717562	4285.17	0.764418	0.0221599
0.0263339	0.0264568	0.0244368	0.0248137	0.0230602	0.0170111	0.0229387	0.0244966	0.025794	0.88886	2427.68	0.184817	0.0234759
0.0248089	0.0227056	0.0214613	0.0385237	0.0203739	0.020839	0.021023	0.0241254	0.027044	0.996708	1043.49	0.218489	0.0247292
0.0285613	0.0267772	0.0330489	0.0280094	0.0345173	0.0206575	0.0264177	0.0261814	0.0250413	0.966014	2103.02	0.0457788	0.0276174
0.0284903	0.0304657	0.0264977	0.0402194	0.0285713	0.0206139	0.0240303	0.0315372	0.0267337	0.96711	688.419	0.164203	0.0275791
0.0286305	0.0261361	0.0274791	0.0327947	0.0264675	0.0248506	0.0189198	0.0232185	0.0335017	1.00322	869.623	0.0520735	0.02872
0.0275686	0.0279863	0.0274957	0.0350621	0.0245005	0.0247615	0.0245637	0.0255989	0.0355372	0.938673	1171.46	0.119213	0.0259217
0.0268656	0.0234774	0.027759	0.0280226	0.027085	0.0223122	0.0262411	0.0263381	0.0246374	0.877778	2240.73	0.0404982	0.0236597
0.0275254	0.0245725	0.0251454	0.0427204	0.0262241	0.0247524	0.0249667	0.0364404	0.0305208	0.863427	582.186	0.430873	0.0238559
0.0277003	0.0243914	0.0260431	0.0329596	0.024389	0.0184246	0.0193332	0.0194518	0.0215633	0.750476	2423.04	0.191207	0.0209331
0.0279642	0.0277971	0.0191009	0.0254834	0.0294477	0.0261986	0.0231681	0.0283032	0.0214586	0.923709	1347.92	0.619013	0.025886
0.0268579	0.0319144	0.0196421	0.0314892	0.0265516	0.0207021	0.0174157	0.0315553	0.0256066	0.845673	767.864	0.339154	0.0228075
0.0268259	0.0203344	0.0357528	0.0462605	0.0252391	0.0200792	0.0244846	0.0227498	0.0247919	1.01619	382.954	0.0193595	0.0272484
0.0239506	0.0243505	0.0279196	0.0273769	0.0205021	0.0224508	0.0196625	0.0226722	0.0281822	1.05856	1374.75	0.222942	0.0253177
0.0243902	0.0251083	0.0256131	0.0290751	0.0227734	0.020456	0.0198171	0.0222476	0.0230358	1.03194	1281.48	0.214133	0.0251496
0.0290286	0.0198445	0.0227215	0.0259012	0.0225828	0.0218834	0.0235884	0.0236734	0.0243478	0.787212	4168.02	0.172283	0.0229937
0.0296469	0.0252174	0.0259073	0.0283401	0.0289479	0.021132	0.0197106	0.0239623	0.0246172	0.811532	3438.63	0.304418	0.0241946
0.0259685	0.0233752	0.0264693	0.0306253	0.0203517	0.0231193	0.0187467	0.0259312	0.0268684	0.925685	2538.49	0.283286	0.0240852
0.0277355	0.025479	0.0289656	0.0400246	0.0278979	0.0211573	0.022375	0.0255977	0.025847	0.794059	868.101	0.51881	0.0221502
0.0303911	0.0250511	0.0228314	0.0270607	0.0217668	0.02043	0.024452	0.0220732	0.02424	0.737658	3461.58	0.178302	0.0225984
0.030468	0.0240028	0.0233581	0.0252608	0.0240032	0.0196042	0.0223739	0.0208773	0.0246743	0.75125	3753.84	0.155772	0.0230639
0.0258653	0.0244595	0.0212762	0.030319	0.0212361	0.0207139	0.0249774	0.0258243	0.0205777	0.920422	1989.39	0.383913	0.0238561
0.0256644	0.0252325	0.0248669	0.0348308	0.0297894	0.0212075	0.0189073	0.0261698	0.0254874	0.952333	1223.72	0.0539305	0.024471
0.0310297	0.0222973	0.0223606	0.0303182	0.0254767	0.0209885	0.0245767	0.0221818	0.0232434	0.766983	2995.17	0.198046	0.0239726
0.0252714	0.0246204	0.0263276	0.0295559	0.0277519	0.0246749	0.0277276	0.0303868	0.0271549	1.06227	2092.96	0.110971	0.026803
0.0304521	0.0206694	0.0249046	0.0292809	0.0205	0.0215701	0.025114	0.0202891	0.0250111	0.690392	1847.39	0.26396	0.021224
0.0244129	0.0279428	0.0287443	0.0378506	0.0268415	0.0228564	0.0271205	0.0266387	0.0334913	1.09411	1885.19	0.132847	0.0266493
0.0294057	0.0236142	0.0288918	0.0302994	0.0273829	0.0229155	0.0237773	0.0286818	0.0222571	0.837887	1188.43	0.0875126	0.0247566
0.0276702	0.0242834	0.0312686	0.0343113	0.0244099	0.0204961	0.0219398	0.0281897	0.0207236	1.03133	827.345	0.221471	0.0285123
0.029754	0.0215765	0.0211275	0.0363291	0.0248642	0.0180601	0.0175846	0.0238176	0.0297052	0.874287	405.858	0.207141	0.0261112
0.0269839	0.0214381	0.0250443	0.0385514	0.0283167	0.0242707	0.019353	0.0228978	0.0327801	0.862428	1135.14	0.335659	0.0233584
0.0301047	0.0188414	0.0293135	0.0317215	0.0301018	0.0263826	0.0251379	0.0235847	0.02603	0.80166	1152.5	0.130392	0.0242787
0.0250271	0.030209	0.0212629	0.0317922	0.0206083	0.0161515	0.0182213	0.0279784	0.0243234	0.798255	452.913	0.182225	0.0200794
0.0276897	0.0288195	0.0218288	0.0489547	0.0224845	0.0173369	0.0134489	0.0217844	0.0257385	1.0719	392.028	0.0632387	0.0296216
0.0271875	0.0245811	0.023736	0.0439546	0.0181555	0.0224823	0.0141926	0.0242874	0.0251055	0.772814	255.813	0.276839	0.0211415
0.027118	0.0230028	0.0211518	0.0281023	0.0299686	0.0185868	0.0237932	0.0276367	0.0265174	0.863433	2605.78	0.334935	0.0235016
0.0278502	0.0258389	0.0324673	0.0434187	0.0200795	0.0230903	0.0196169	0.0245778	0.0239929	0.970019	649.426	0.100861	0.0270378
0.0273158	0.025086	0.0329331	0.0423484	0.0198576	0.0241141	0.0195639	0.0253225	0.0242436	1.00183	710.25	0.101231	0.0273644
0.0276879	0.0238432	0.0319491	0.039956	0.0198069	0.024518	0.0199744	0.0251667	0.0235563	1.01798	856.683	0.0983381	0.0281716
0.0264036	0.0264499	0.0215871	0.0329604	0.0278584	0.019829	0.0235429	0.031047	0.0288362	0.991071	2679.55	0.0490591	0.026174
0.0267813	0.0254697	0.0309164	0.0394323	0.0296876	0.0146027	0.0203119	0.0230774	0.0237251	0.808562	763.383	0.502034	0.021766
0.0283268	0.0250078	0.0319029	0.0358135	0.030004	0.0135342	0.0223113	0.0238415	0.0263415	0.794527	481.723	0.151664	0.0226381
0.0277362	0.0207936	0.0254428	0.0357685	0.0212541	0.0176012	0.0192103	0.0281633	0.0295068	0.984551	864.252	0.146285	0.0273194
0.0289304	0.0279414	0.0241216	0.0288636	0.0294406	0.0232976	0.0197608	0.025587	0.0226697	0.872391	2265.58	0.541536	0.0253322
0.0304907	0.0200148	0.0246694	0.0296288	0.020246	0.0160601	0.0261363	0.0230652	0.0246389	0.71418	1772.34	0.220144	0.0219673
0.0254586	0.028783	0.0247747	0.0340881	0.0292974	0.0280482	0.0178997	0.0271739	0.0239925	1.0717	1313.64	0.224813	0.0272343
0.0311172	0.0202301	0.0210462	0.035155	0.0174483	0.0226998	0.0222851	0.0244854	0.0258933	0.741782	961.328	0.241576	0.0232692
0.0291082	0.0264082	0.0232456	0.0260109	0.0289294	0.0178878	0.0197931	0.0243527	0.021923	0.82954	1814.77	0.333869	0.0242668
0.027304	0.0267087	0.0286966	0.0323913	0.0242559	0.0241836	0.0232064	0.0225036	0.0251964	0.871135	2492.35	0.247505	0.0238695
0.028368	0.02499	0.0252808	0.0323315	0.0253166	0.0200804	0.0215254	0.0317022	0.0264082	1.00063	1337.92	0.0906916	0.0283854
0.0270507	0.0210206	0.0280864	0.0437612	0.0226799	0.0144434	0.0197087	0.0245803	0.0210516	0.915577	332.184	0.426987	0.0248237
0.0251465	0.0173737	0.0222138	0.0302723	0.0269651	0.0221633	0.0197859	0.0256803	0.0193895	0.827489	871.475	0.33227	0.0208991
0.0265822	0.0212982	0.0219033	0.0324201	0.0283277	0.0215469	0.0169471	0.0241899	0.0224492	0.778524	1226.23	0.398677	0.0208174
0.0287433	0.0271816	0.0288363	0.0310986	0.0205619	0.0227982	0.0236418	0.0262801	0.0292021	0.972045	1202.87	0.102508	0.0279622
0.0263797	0.026701	0.0287731	0.0352703	0.0312148	0.0146896	0.0190367	0.0280598	0.0323299	0.864234	697.72	0.383924	0.0228802
0.0270223	0.0222643	0.0214277	0.0411035	0.0233745	0.0203106	0.0196047	0.0272033	0.0222154	0.994489	581.234	0.117809	0.0268774
0.0265484	0.0249515	0.0248996	0.0407	0.0246295	0.0223454	0.0237077	0.0304231	0.024446	0.878778	677.312	0.104058	0.0234054
0.0299021	0.0214062	0.0213747	0.0315316	0.0216075	0.0143291	0.0190995	0.0243993	0.0251968	0.817609	997.365	0.386094	0.0245823
0.0244442	0.0243089	0.022523	0.0322741	0.0218962	0.0202249	0.0207154	0.0231515	0.0245798	0.802253	1323.01	0.345565	0.0197057
0.0302333	0.0211968	0.0276539	0.0394382	0.0258234	0.0208829	0.0276633	0.0286847	0.0247637	0.814926	981.526	0.248737	0.0247765
0.0264499	0.0268342	0.0266624	0.044856	0.0285225	0.0138266	0.01992	0.0236969	0.02506	0.944597	465.232	0.096892	0.0250211
0.0257402	0.0269991	0.0293449	0.0409157	0.0280523	0.0181973	0.0204609	0.0225346	0.0251991	0.921822	408.323	0.0621827	0.0237757
0.0270593	0.0238738	0.0277255	0.03363	0.0237699	0.0257119	0.0215175	0.0219146	0.0276894	1.01374	2710.45	0.119496	0.0274209
0.0243697	0.0191494	0.0281744	0.04525	0.0221803	0.0216752	0.0188167	0.0284633	0.0253583	1.02506	164.292	0.0353405	0.0249651
0.0297796	0.0268629	0.0237504	0.0303552	0.0252224	0.0193502	0.0252042	0.0238973	0.0253126	0.759977	627.964	0.27628	0.0227948
0.027299	0.0229169	0.0282492	0.0343048	0.0251494	0.0229655	0.0193111	0.0294587	0.0242146	0.885768	745.148	0.582637	0.0242562
0.0278373	0.0228673	0.0286431	0.0340883	0.0262517	0.022085	0.018561	0.0291714	0.0251527	0.83947	779.176	0.47276	0.0234735
0.0285158	0.0308639	0.0276474	0.0361874	0.02281	0.0151702	0.0224502	0.0286899	0.0235514	0.955741	1096.73	0.0763235	0.0272882
0.0273023	0.0280487	0.0269585	0.0439925	0.0249487	0.019945	0.0173935	0.0297664	0.0204201	0.933787	197.334	0.165382	0.0255407
0.0270558	0.0213441	0.0223375	0.0253703	0.025114	0.0249027	0.0228143	0.0219034	0.0288105	0.874566	1962.08	0.192747	0.0237427
0.0289012	0.0210017	0.0266176	0.0362949	0.0270474	0.0224498	0.0248768	0.0230962	0.0233588	0.905912	2050.33	0.0555773	0.0262533
0.0289263	0.0346217	0.0259966	0.0301512	0.0274534	0.0244582	0.0226767	0.030998	0.0304648	0.919844	1941.35	0.260674	0.0266695
0.0296902	0.0274161	0.0241641	0.0277026	0.0298237	0.025306	0.0260557	0.0311617	0.0252955	0.977526	2759.59	1.26652	0.0290423
0.0277153	0.0227479	0.027642	0.0340971	0.0232116	0.0165641	0.0226696	0.0222192	0.0251468	0.842123	847.561	0.205505	0.0234422
0.0284463	0.0262242	0.026512	0.0367991	0.0308789	0.0256835	0.0175729	0.0289823	0.0225149	0.817465	1259.41	0.200442	0.0233753
0.0279785	0.0289899	0.0236146	0.0419568	0.0261662	0.0230461	0.0196841	0.0269618	0.0237734	0.888783	283.942	0.176088	0.0249444
0.0283361	0.0329299	0.0236143	0.0449172	0.0263463	0.0214181	0.0203674	0.0253086	0.0260729	0.91226	391.998	0.638079	0.0259143
0.0293403	0.0278584	0.0250142	0.0436968	0.0245552	0.022046	0.0250504	0.0252882	0.0269577	0.943384	744.881	0.192064	0.0277253
0.025095	0.0245226	0.029459	0.0317543	0.0289204	0.0159586	0.019895	0.032252	0.0277163	1.09931	620.607	0.183302	0.0275186
0.0268738	0.0187578	0.0221763	0.0491557	0.023209	0.020414	0.0284897	0.0270933	0.0296319	1.02123	675.943	0.0261387	0.0274286
0.0291951	0.0231025	0.0247718	0.0364632	0.0312588	0.0180123	0.0251967	0.0275369	0.0269702	0.932513	661.471	0.0816741	0.0272786
0.0269407	0.0203697	0.023926	0.0346203	0.0292907	0.0188574	0.0163068	0.0216426	0.0284136	0.91553	747.578	0.115038	0.0247213
0.0284016	0.0350584	0.0308072	0.0382688	0.0243945	0.0206824	0.0227926	0.023975	0.0281617	0.972913	460.367	0.157901	0.0276536
0.0276811	0.022284	0.0202025	0.0282788	0.0185765	0.0196541	0.0263003	0.027739	0.0182502	0.775049	1816.97	0.444799	0.0215886
0.0284925	0.021932	0.0199266	0.0281721	0.0182244	0.0205217	0.025538	0.0266569	0.0189831	0.865563	2135.58	0.175853	0.0247569
0.0286561	0.0229745	0.018694	0.0278647	0.0187359	0.0219904	0.0260598	0.0259504	0.0202278	0.819627	2449.17	0.166336	0.0236094
0.0301223	0.021639	0.026684	0.0285285	0.0226965	0.0192072	0.0167233	0.0233027	0.0277505	0.766108	1561.74	0.593261	0.0232407
