1=p	2=qi.1	3=qi.2	4=qi.3	5=qi.4	6=qi.5	7=qi.6	8=qi.7	9=qi.8	10=theta	11=c	12=s	13=q
0.328286	0.317711	0.327046	0.326034	0.323008	0.316718	0.325942	0.313779	0.320644	0.978469	8095.38	0.12665	0.323504
0.330045	0.323718	0.316919	0.328353	0.325806	0.315512	0.326897	0.31614	0.31601	0.955011	2424.74	0.0144005	0.319947
0.328433	0.322807	0.32313	0.327903	0.32186	0.307336	0.309449	0.312298	0.32136	0.956693	4055.12	0.534914	0.318743
0.33074	0.316001	0.323233	0.312824	0.323857	0.313148	0.305246	0.30769	0.322749	0.930109	3105.43	0.84677	0.314904
0.33298	0.303862	0.312262	0.317737	0.320695	0.310816	0.315406	0.317213	0.312371	0.920794	3318.08	0.140275	0.314912
0.33222	0.307767	0.317988	0.320956	0.319543	0.311357	0.318701	0.304693	0.315938	0.929151	4821.37	0.241208	0.316124
0.332074	0.31588	0.318668	0.325564	0.324942	0.307666	0.308133	0.319783	0.311666	0.931859	3081.53	0.0744819	0.31661
0.329075	0.308533	0.3162	0.321553	0.320055	0.317358	0.318617	0.307107	0.317605	0.932962	6402.15	0.152237	0.31394
0.332918	0.31761	0.324355	0.316574	0.321026	0.316827	0.31118	0.308963	0.318094	0.924885	4322.55	0.0908607	0.315809
0.330259	0.315425	0.317484	0.318165	0.309077	0.31189	0.307292	0.320543	0.328111	0.939198	5471.07	1.43602	0.316534
0.328683	0.313032	0.315291	0.329376	0.320016	0.317783	0.307162	0.32279	0.3203	0.956086	5157.34	0.898154	0.318851
0.333329	0.314444	0.320354	0.317126	0.325085	0.311716	0.325509	0.30263	0.305391	0.92467	1637.09	0.0334183	0.316158
0.329345	0.304339	0.315134	0.331996	0.321891	0.308857	0.299945	0.317904	0.318004	0.931855	4967.05	0.244884	0.313948
0.338732	0.319207	0.315806	0.324864	0.311614	0.30854	0.317445	0.316189	0.315326	0.915904	928.93	0.0630677	0.319343
0.335843	0.311851	0.315805	0.331961	0.316765	0.326631	0.323351	0.31626	0.31491	0.916248	5571.25	0.275167	0.316622
0.326381	0.308583	0.317496	0.315307	0.325428	0.30645	0.307531	0.306071	0.305289	0.953018	1823.39	0.268326	0.315891
0.338511	0.30402	0.314992	0.321392	0.32036	0.307244	0.317783	0.316131	0.321834	0.915132	5576.97	0.106319	0.318945
0.327577	0.311216	0.323926	0.317617	0.326635	0.306677	0.308808	0.310114	0.313245	0.924821	3960.79	0.323506	0.310599
0.333223	0.308372	0.305425	0.325803	0.314314	0.311193	0.309799	0.308805	0.315147	0.892702	3116.28	0.237554	0.308499
0.334895	0.306314	0.301729	0.326352	0.31807	0.304939	0.307461	0.304164	0.313125	0.90585	3721.87	0.196159	0.313241
0.334682	0.308192	0.331315	0.316999	0.325783	0.312289	0.311072	0.31618	0.31216	0.919989	2814.38	0.145441	0.316376
0.334749	0.319926	0.328369	0.324757	0.32856	0.317872	0.30718	0.315533	0.314452	0.938615	8685.6	0.0279743	0.320792
0.326462	0.307055	0.302896	0.320304	0.31655	0.312669	0.325041	0.313794	0.318233	0.951266	2598.67	0.319123	0.315573
0.337072	0.319662	0.324412	0.323711	0.327771	0.305586	0.309541	0.31512	0.313544	0.91296	2195.04	0.0602503	0.317035
0.335133	0.314612	0.318609	0.332103	0.315896	0.301392	0.31088	0.320743	0.311445	0.912961	1521.12	0.194665	0.315156
0.330265	0.30636	0.314927	0.315713	0.327736	0.322453	0.317794	0.304902	0.315288	0.964596	2788.44	0.0962916	0.322341
0.329201	0.31409	0.31859	0.313348	0.31793	0.31278	0.307237	0.321256	0.310449	0.952829	6137.23	0.0976147	0.31862
0.326606	0.305212	0.31575	0.322227	0.320699	0.312897	0.311502	0.31016	0.308465	0.931783	4880.78	0.0585347	0.311261
0.326018	0.305155	0.310522	0.325342	0.313181	0.310892	0.316988	0.320583	0.311511	0.965848	3917.91	0.0519787	0.31843
0.337926	0.315279	0.326137	0.320225	0.332699	0.315032	0.308594	0.298508	0.316562	0.898736	2506.83	0.485451	0.314467
0.3363	0.296236	0.313091	0.317624	0.320072	0.304842	0.307247	0.307092	0.312045	0.880982	1395.44	0.332662	0.308628
0.337351	0.308196	0.320236	0.323475	0.32291	0.319467	0.306385	0.310188	0.304054	0.874313	1934.05	0.17318	0.30801
0.326586	0.308486	0.311722	0.321114	0.318407	0.301791	0.315198	0.308752	0.31874	0.928769	4058.92	0.217037	0.310547
0.335843	0.312487	0.324085	0.324464	0.322343	0.319382	0.319549	0.309094	0.316243	0.931644	5893.37	0.163865	0.320237
0.332558	0.316258	0.321963	0.324656	0.331821	0.309561	0.322811	0.320594	0.316453	0.942451	3896.73	0.0822817	0.319535
0.331132	0.307962	0.321974	0.327083	0.318166	0.31644	0.306695	0.306063	0.315932	0.917882	2779.75	0.274302	0.312435
0.334854	0.306155	0.309821	0.325178	0.321042	0.30901	0.321124	0.305794	0.311562	0.932028	4741.22	0.116686	0.319362
0.333799	0.309627	0.321312	0.317742	0.316186	0.30978	0.298701	0.312728	0.311536	0.934973	1978.24	0.237689	0.319018
0.329606	0.305842	0.312067	0.322782	0.321621	0.307122	0.309896	0.304114	0.311792	0.89451	3614.22	0.16465	0.305457
0.337258	0.301516	0.30829	0.312813	0.311814	0.298702	0.30564	0.306611	0.310036	0.876403	2043.22	0.178783	0.308431
0.335103	0.305686	0.312179	0.313035	0.311574	0.315811	0.309907	0.307811	0.303275	0.902344	9456.39	0.394788	0.312608
0.335754	0.313305	0.318519	0.324453	0.323039	0.303734	0.312024	0.313294	0.325952	0.931396	2560.43	0.124464	0.320093
0.333665	0.310955	0.318832	0.322361	0.332055	0.310759	0.310715	0.301982	0.31611	0.900978	2674.19	0.303983	0.310897
0.331165	0.298797	0.310523	0.323552	0.309417	0.305078	0.315275	0.31785	0.297696	0.888072	1361.82	0.113121	0.305419
0.332133	0.302616	0.309286	0.317404	0.308719	0.296542	0.31654	0.316484	0.290538	0.887815	1088.51	0.0333869	0.306285
0.331735	0.307899	0.306208	0.318014	0.303382	0.297488	0.305055	0.302542	0.307008	0.877827	3508.6	0.94306	0.303506
0.33419	0.299225	0.319164	0.324029	0.335438	0.313709	0.308505	0.311914	0.30761	0.901188	1407.47	0.130704	0.311452
0.337353	0.307734	0.315986	0.317889	0.33263	0.309935	0.314321	0.31415	0.309143	0.908752	4450.89	0.56659	0.316307
0.334625	0.309757	0.315687	0.313827	0.327268	0.311004	0.322676	0.312175	0.307694	0.892806	1525.06	0.342632	0.30987
0.33246	0.302752	0.31141	0.324339	0.31132	0.3053	0.314449	0.307741	0.319097	0.895	5708.11	0.170841	0.308314
0.336332	0.308439	0.317237	0.32267	0.309837	0.310613	0.317165	0.311085	0.307582	0.912668	4606.66	0.159929	0.316248
0.333122	0.306811	0.309836	0.325444	0.310511	0.305559	0.316835	0.311516	0.315893	0.890055	6621.63	0.164933	0.307769
0.332992	0.308524	0.320442	0.331123	0.333755	0.317279	0.316965	0.31974	0.309721	0.95584	3808.69	0.0864709	0.323037
0.327052	0.320322	0.323027	0.322447	0.317336	0.313872	0.316649	0.308931	0.32539	0.950843	6472.53	0.0913551	0.316056
0.331775	0.302041	0.313961	0.33098	0.342345	0.31561	0.317238	0.320167	0.309991	0.938604	1098.65	0.0557322	0.317881
0.335943	0.302607	0.302286	0.346138	0.345435	0.325469	0.308087	0.302382	0.315795	0.94707	533.527	0.213783	0.323921
0.329209	0.31166	0.304285	0.330563	0.343215	0.324324	0.322622	0.312102	0.325371	0.971313	701.606	0.0991312	0.322814
0.330545	0.301898	0.331086	0.332476	0.314886	0.296969	0.311563	0.309427	0.310388	0.943608	1959.52	0.0340015	0.317829
0.330805	0.298201	0.326596	0.334721	0.318452	0.298309	0.311563	0.305049	0.312308	0.923591	899.937	0.0703863	0.313452
0.32944	0.302878	0.330925	0.332252	0.317361	0.310208	0.313031	0.303657	0.325143	0.96291	929.974	0.224874	0.321145
0.326757	0.318219	0.319043	0.323512	0.331233	0.319285	0.303478	0.320559	0.315739	0.965974	3699.76	0.688718	0.319187
0.332571	0.311084	0.315389	0.337036	0.328802	0.308853	0.31408	0.314465	0.325382	0.93119	1760.09	0.122713	0.316939
0.334765	0.313116	0.323646	0.328044	0.32424	0.324261	0.306294	0.314053	0.320572	0.945549	4752.3	0.262343	0.322414
0.33445	0.318346	0.312616	0.33768	0.317565	0.313237	0.317825	0.313197	0.309576	0.913682	3114.69	0.0308559	0.314666
0.333969	0.313106	0.318247	0.337647	0.316968	0.311796	0.319152	0.31539	0.314544	0.94226	3037.83	0.134827	0.320874
0.334164	0.30613	0.307208	0.306249	0.314518	0.312447	0.314427	0.313224	0.312579	0.900759	6337.58	0.0905698	0.311325
0.329106	0.307763	0.316405	0.332836	0.321024	0.30396	0.302391	0.306185	0.312145	0.934043	2909	0.541809	0.31422
0.32894	0.316899	0.315598	0.3283	0.323905	0.307995	0.302184	0.310556	0.311764	0.94271	3216.63	0.386525	0.316051
0.336194	0.302349	0.318254	0.321446	0.321526	0.313432	0.321608	0.306624	0.31484	0.911046	4000.49	0.0758038	0.31573
0.332909	0.319405	0.314907	0.318489	0.317139	0.310359	0.304995	0.319159	0.312925	0.922675	4756.54	0.44068	0.315283
0.333363	0.294892	0.317554	0.324876	0.322915	0.310669	0.315621	0.30037	0.307996	0.941621	1900.27	0.107655	0.320132
0.334804	0.315265	0.320117	0.320784	0.323796	0.316589	0.310186	0.32349	0.319774	0.923324	7050.93	0.144579	0.317278
0.327687	0.306887	0.309158	0.317748	0.316125	0.30831	0.313557	0.301673	0.307497	0.915767	5148.18	0.537502	0.308603
0.330524	0.31345	0.31245	0.315215	0.31432	0.310885	0.311063	0.307307	0.309677	0.92323	5598.65	0.390384	0.313094
0.332898	0.31039	0.307077	0.316959	0.317299	0.312241	0.304766	0.30685	0.314106	0.91097	8869.11	0.325491	0.312523
0.330068	0.311801	0.307698	0.321668	0.319307	0.308943	0.305592	0.310311	0.307264	0.910254	2955.71	0.338556	0.309617
0.334576	0.306659	0.31811	0.317233	0.312175	0.314462	0.320505	0.313508	0.321426	0.910459	9403.44	0.472032	0.314026
0.3307	0.316262	0.316082	0.322373	0.323838	0.313483	0.3096	0.312122	0.307576	0.926453	4728.03	0.0974981	0.314015
0.324708	0.314638	0.320137	0.32615	0.312296	0.31985	0.318351	0.315226	0.318432	0.960001	5492.1	0.0586998	0.315822
0.33537	0.307796	0.316756	0.327875	0.342831	0.304085	0.31401	0.313142	0.319218	0.911981	1020.32	0.190526	0.315154
0.329106	0.312681	0.319798	0.321806	0.304426	0.319643	0.312907	0.309693	0.309781	0.936631	2278.12	0.101426	0.314816
0.336377	0.316205	0.313316	0.319827	0.331118	0.303023	0.314365	0.314254	0.318308	0.908021	6320.39	0.412456	0.315189
0.331325	0.300014	0.325008	0.339956	0.321718	0.31901	0.312419	0.299067	0.306179	0.973654	2901.33	0.0191055	0.325437
0.330555	0.304457	0.315623	0.321453	0.33265	0.306487	0.321225	0.316047	0.301159	0.917601	822.51	0.149407	0.31181
0.329934	0.316126	0.31948	0.326017	0.313432	0.320653	0.30841	0.312441	0.325571	0.93608	4054.27	0.13338	0.315498
0.331569	0.312336	0.311603	0.316123	0.322981	0.309356	0.312192	0.306394	0.313905	0.922559	5026.43	0.0454765	0.313954
0.331633	0.302602	0.320284	0.329956	0.321588	0.310867	0.314351	0.30978	0.314803	0.93202	4473.65	0.0666394	0.316218
0.331923	0.304117	0.324718	0.319175	0.324453	0.313963	0.307287	0.311009	0.319873	0.929224	5609.84	0.0312598	0.315851
0.33254	0.313352	0.304751	0.324398	0.313226	0.305618	0.314684	0.308087	0.30335	0.909629	2835.41	0.878569	0.31186
0.336664	0.30633	0.321078	0.3128	0.32151	0.312536	0.307428	0.311972	0.317258	0.9005	7696.65	0.0820612	0.313673
0.335925	0.316832	0.311752	0.325299	0.309652	0.318365	0.317358	0.30398	0.312695	0.944963	1718.08	0.567059	0.323416
0.334222	0.301034	0.322068	0.318763	0.32273	0.309669	0.310367	0.316487	0.317097	0.919066	3937.4	0.152773	0.315712
0.334936	0.309182	0.318341	0.327115	0.325464	0.305339	0.307633	0.303876	0.311806	0.902664	2999.06	0.16655	0.312523
0.329756	0.305391	0.317222	0.320015	0.325678	0.324506	0.309113	0.301549	0.320243	0.935624	3688.5	0.209455	0.315219
0.333058	0.3182	0.31939	0.335364	0.327935	0.298994	0.321453	0.324767	0.311808	0.964933	1250.68	0.17272	0.325176
0.333213	0.305352	0.316966	0.314918	0.315956	0.316669	0.307077	0.301963	0.313377	0.917197	7529.57	0.211545	0.314294
0.327835	0.31421	0.315741	0.328357	0.322579	0.307645	0.320712	0.32197	0.312918	0.945655	3071.43	0.0564627	0.315642
0.33756	0.313745	0.324	0.319301	0.325045	0.320505	0.318369	0.307603	0.317286	0.900096	5374.33	0.508021	0.314441
0.329104	0.309097	0.306412	0.326054	0.311737	0.300906	0.309221	0.313056	0.312209	0.921232	3106.4	0.0555331	0.31125
0.33471	0.313415	0.329106	0.313376	0.331711	0.325668	0.317696	0.311381	0.315789	0.928362	1570.84	0.448044	0.318366
0.331256	0.308442	0.31452	0.339232	0.318019	0.306786	0.302267	0.303395	0.303755	0.936127	2410.97	0.0422627	0.3168
0.333713	0.307151	0.316532	0.317249	0.325758	0.310353	0.31739	0.300562	0.318387	0.89496	1963.32	0.26459	0.309509
0.329554	0.317096	0.315628	0.329825	0.315107	0.316073	0.309132	0.323329	0.309981	0.941011	4611.42	0.0749628	0.316262
0.330847	0.299859	0.317202	0.317216	0.32085	0.308075	0.323673	0.300158	0.316379	0.927846	1861.46	0.260519	0.314483
0.335161	0.304541	0.318205	0.331257	0.320212	0.306257	0.323847	0.308378	0.312165	0.901925	1850.93	0.621603	0.312564
0.329662	0.314161	0.316499	0.31184	0.322011	0.317886	0.30554	0.309048	0.309841	0.925789	5731.04	0.0500138	0.312851
0.330353	0.308502	0.314212	0.318432	0.314162	0.305698	0.313432	0.312044	0.312777	0.915848	7375.46	0.182602	0.311204
0.3315	0.312678	0.315221	0.312419	0.316057	0.312713	0.318063	0.314799	0.314864	0.937741	5656.84	0.188028	0.317412
0.331831	0.315573	0.324551	0.322578	0.329383	0.320622	0.313381	0.307097	0.307709	0.930011	2144.86	0.126231	0.315944
0.333091	0.306059	0.311807	0.32149	0.311263	0.303926	0.313026	0.315374	0.31972	0.915228	4885.96	0.270543	0.313713
0.332103	0.316369	0.319893	0.319777	0.324489	0.318817	0.313661	0.310786	0.308012	0.948375	3671.92	0.177214	0.320453
0.328619	0.302685	0.318465	0.320677	0.326383	0.307696	0.312709	0.318069	0.320456	0.951535	3224.83	0.0873267	0.317753
0.326991	0.319056	0.321179	0.3277	0.317562	0.326454	0.313189	0.304076	0.314351	0.970048	3574.24	0.0355297	0.320334
0.334599	0.310956	0.319393	0.327511	0.337076	0.300357	0.30815	0.322351	0.312382	0.944357	1064.34	0.083378	0.321975
0.33667	0.312958	0.32099	0.318511	0.338081	0.29927	0.306295	0.314977	0.315479	0.93662	1515.36	0.0825633	0.322207
0.327004	0.306442	0.315421	0.327211	0.31021	0.321734	0.317601	0.309918	0.311288	0.966982	5551.91	0.128305	0.319658
0.337348	0.308413	0.322943	0.313893	0.324499	0.313138	0.3123	0.316089	0.311512	0.897343	2917.45	0.174742	0.313577
0.340813	0.314337	0.321528	0.320957	0.329411	0.315677	0.320262	0.303883	0.317257	0.912485	3566.46	0.0812187	0.320547
0.334485	0.307169	0.309413	0.322703	0.315352	0.303556	0.310671	0.318534	0.310774	0.917432	2803.76	0.851556	0.315583
0.333861	0.306023	0.314664	0.332942	0.324598	0.315057	0.305371	0.30384	0.310737	0.887419	1426.47	0.363096	0.307846
