1=p	2=qi.1	3=qi.2	4=qi.3	5=qi.4	6=qi.5	7=qi.6	8=qi.7	9=qi.8	10=theta	11=c	12=s	13=q
0.0264627	0.0379621	0.041221	0.0360415	0.0376645	0.0345013	0.0381018	0.0405001	0.0351312	1.41436	7534.63	0.416595	0.037022
0.0264627	0.0379621	0.041221	0.0360415	0.0376645	0.0345013	0.0381018	0.0405001	0.0351312	1.41436	7534.63	0.416595	0.037022
0.0269363	0.0366438	0.0393509	0.0365858	0.0406049	0.0340248	0.0383816	0.0396969	0.0360468	1.42201	7588.66	0.412788	0.0378731
0.0269363	0.0366438	0.0393509	0.0365858	0.0406049	0.0340248	0.0383816	0.0396969	0.0360468	1.42201	7588.66	0.412788	0.0378731
0.0269363	0.0366438	0.0393509	0.0365858	0.0406049	0.0340248	0.0383816	0.0396969	0.0360468	1.42201	7588.66	0.412788	0.0378731
0.0269363	0.0366438	0.0393509	0.0365858	0.0406049	0.0340248	0.0383816	0.0396969	0.0360468	1.42201	7588.66	0.412788	0.0378731
0.0269363	0.0366438	0.0393509	0.0365858	0.0406049	0.0340248	0.0383816	0.0396969	0.0360468	1.42201	7588.66	0.412788	0.0378731
0.0269363	0.0366438	0.0393509	0.0365858	0.0406049	0.0340248	0.0383816	0.0396969	0.0360468	1.42201	7588.66	0.412788	0.0378731
0.0265184	0.0379694	0.0388275	0.0392619	0.0374126	0.0335677	0.0377584	0.0410278	0.0329459	1.38142	6565.07	0.487958	0.0362663
0.0265184	0.0379694	0.0388275	0.0392619	0.0374126	0.0335677	0.0377584	0.0410278	0.0329459	1.38142	6565.07	0.487958	0.0362663
0.0265184	0.0379694	0.0388275	0.0392619	0.0374126	0.0335677	0.0377584	0.0410278	0.0329459	1.38142	6565.07	0.487958	0.0362663
0.0265184	0.0379694	0.0388275	0.0392619	0.0374126	0.0335677	0.0377584	0.0410278	0.0329459	1.38142	6565.07	0.487958	0.0362663
0.0275231	0.0397155	0.0394806	0.0384299	0.0382181	0.0335201	0.0353401	0.0409599	0.0322819	1.34874	5070.31	0.671245	0.0367685
0.0275231	0.0397155	0.0394806	0.0384299	0.0382181	0.0335201	0.0353401	0.0409599	0.0322819	1.34874	5070.31	0.671245	0.0367685
0.0275231	0.0397155	0.0394806	0.0384299	0.0382181	0.0335201	0.0353401	0.0409599	0.0322819	1.34874	5070.31	0.671245	0.0367685
0.0293919	0.0431362	0.0382537	0.0365093	0.0381222	0.0342631	0.0327803	0.0409726	0.0351965	1.25875	4884.41	0.690691	0.0367179
0.0293919	0.0431362	0.0382537	0.0365093	0.0381222	0.0342631	0.0327803	0.0409726	0.0351965	1.25875	4884.41	0.690691	0.0367179
0.0293919	0.0431362	0.0382537	0.0365093	0.0381222	0.0342631	0.0327803	0.0409726	0.0351965	1.25875	4884.41	0.690691	0.0367179
0.0276979	0.0373295	0.0332505	0.0382754	0.0358202	0.032222	0.0349648	0.0400997	0.0329516	1.34693	4936.45	0.34356	0.036952
0.0274342	0.038948	0.0346738	0.0372779	0.0362593	0.0322907	0.0370205	0.0391108	0.0312557	1.2642	3331.46	0.357067	0.0344328
0.0259453	0.0329908	0.0377427	0.0376669	0.0269412	0.0300896	0.0368402	0.0402926	0.0315689	1.3762	1617.53	0.235208	0.0353608
0.0176981	0.0532672	0.0484273	0.03225	0.0361011	0.043477	0.0240563	0.048111	0.0294713	2.01127	368.224	0.531027	0.0349698
0.0246815	0.058566	0.0524211	0.0459822	0.0449916	0.0347979	0.0274577	0.077536	0.0247442	1.70537	195.416	0.736001	0.0413708
0.0284561	0.05225	0.0606482	0.0510771	0.0309316	0.0295717	0.0410562	0.06448	0.0135529	0.873004	84.2217	0.0588494	0.0249324
0.027852	0.0525251	0.0588426	0.0499927	0.0311989	0.0299836	0.0377292	0.0635962	0.0123104	0.942066	86.7241	0.0486698	0.0262808
0.0274867	0.0501475	0.058815	0.04261	0.0320616	0.0292156	0.0276241	0.0564722	0.0106779	1.02676	66.3289	0.053199	0.0282017
0.0201433	0.0834774	0.0576155	0.0311537	0.0159129	0.0255694	0.0344393	0.0350395	0.024712	0.982539	97.3644	0.0914028	0.0197985
0.0234028	0.0671053	0.06097	0.0383583	0.0192447	0.0247796	0.0277347	0.0357509	0.0208014	1.04273	118.437	0.0518379	0.0243784
0.0248082	0.0501207	0.0435329	0.0326568	0.0359257	0.0303186	0.0339297	0.0419791	0.00866327	0.921137	121.026	0.133819	0.0228966
0.0249377	0.0492399	0.0562779	0.0231731	0.0277655	0.0325271	0.0172738	0.0525651	0.0205325	1.10714	211.675	0.296273	0.027536
0.0213054	0.0480394	0.0523318	0.0221433	0.0308669	0.0277146	0.0123921	0.0510956	0.0238559	1.3703	150.213	0.655056	0.0289663
0.0184982	0.0856285	0.0485126	0.0285221	0.0380033	0.0443769	0.0243831	0.0585875	0.0142729	1.35138	87.0422	0.268333	0.0248366
0.0222741	0.069931	0.0441616	0.0314371	0.0144873	0.0443736	0.0278661	0.0390462	0.0151711	1.57236	147.484	0.519174	0.0345822
0.0211151	0.0399543	0.0697843	0.0341972	0.0284769	0.02325	0.0293157	0.056561	0.013418	0.747343	45.8367	0.234416	0.0158649
0.0200872	0.0668326	0.0589285	0.0318141	0.0184994	0.0216964	0.0481264	0.0523096	0.0159413	0.713366	59.657	0.388501	0.0144125
0.0224586	0.0646157	0.0354349	0.0271226	0.0227554	0.0198465	0.0409917	0.0367482	0.0148576	0.941866	128.357	0.149008	0.0211806
0.0259402	0.0696959	0.0773256	0.0542945	0.0384091	0.0316608	0.026848	0.066474	0.0131265	1.46992	104.851	0.377354	0.0376708
0.0247205	0.0752923	0.0879993	0.048278	0.0442481	0.0301372	0.029909	0.0666084	0.00962576	1.31775	69.982	0.344253	0.0323215
0.0232767	0.0605174	0.0627228	0.040361	0.017108	0.0289046	0.0296299	0.0639935	0.0120425	0.887337	78.9134	0.108486	0.0207086
0.0203862	0.0782318	0.0457267	0.0294894	0.0491201	0.018026	0.0320914	0.0497161	0.0198809	1.92799	91.3206	0.739279	0.0385747
0.0261789	0.0361825	0.0518662	0.0427092	0.0107367	0.0514643	0.00973344	0.0388646	0.0168289	1.19467	138.236	0.160255	0.0311167
0.0166367	0.0462959	0.0470081	0.0368189	0.0122995	0.0249698	0.0112064	0.036866	0.0148967	1.10434	105.754	1.28221	0.0183408
0.0216007	0.0424491	0.051761	0.0336574	0.0115873	0.0252128	0.0113353	0.0290834	0.0157766	1.3367	270.231	1.37944	0.0286652
0.0263651	0.0619332	0.0427916	0.031853	0.0459207	0.0348658	0.0450908	0.0433345	0.0263009	0.982902	172.723	0.043366	0.025926
0.0249287	0.0586523	0.0479986	0.030172	0.0372596	0.0344126	0.0430677	0.0458859	0.0251339	0.985817	181.314	0.0411778	0.0245838
0.0254506	0.0431439	0.0546472	0.0405055	0.0181248	0.0371414	0.0252283	0.0376198	0.0173955	1.10019	227.793	0.108369	0.0279292
0.0275586	0.0591945	0.0472323	0.0178364	0.0161339	0.038792	0.0344279	0.052426	0.0364307	0.993272	170.297	0.0918509	0.0273782
0.021294	0.0458062	0.0686261	0.0453657	0.034091	0.031904	0.0270863	0.0477848	0.0108957	1.03733	105.025	0.0581048	0.0220713
0.0199098	0.0573663	0.0614263	0.0395158	0.0425949	0.0332128	0.0163363	0.0615062	0.0122997	1.12553	48.6949	0.390358	0.0223533
0.0221791	0.0686372	0.0549727	0.0605539	0.027709	0.047126	0.0164827	0.0642827	0.0278343	0.982399	59.6564	0.0545451	0.0217972
