1=p	2=qi.1	3=qi.2	4=qi.3	5=qi.4	6=qi.5	7=qi.6	8=qi.7	9=qi.8	10=theta	11=c	12=s	13=q
0.0196588	0.0232289	0.0229903	0.0206455	0.0201533	0.0211907	0.0202659	0.0230086	0.0196654	1.09511	7696.77	0.342262	0.0214884
0.0208418	0.020147	0.0219338	0.0229135	0.0249236	0.0209642	0.023932	0.0218781	0.0257919	1.0869	8564.7	0.1747	0.0226121
0.0208418	0.020147	0.0219338	0.0229135	0.0249236	0.0209642	0.023932	0.0218781	0.0257919	1.0869	8564.7	0.1747	0.0226121
0.0198485	0.0248243	0.0221318	0.0196468	0.0213335	0.0197119	0.0203269	0.0241594	0.0203197	1.00807	1232.08	0.0360732	0.0200055
0.0208229	0.0244145	0.0200649	0.0161011	0.0314213	0.0151686	0.0190398	0.022242	0.0207765	0.991813	1877.15	0.094615	0.020656
0.0183921	0.0190832	0.0230883	0.0245459	0.0166199	0.0203305	0.0208866	0.0237302	0.0283152	1.02058	808.942	0.0386473	0.0187635
0.019876	0.024161	0.026322	0.0169415	0.0232241	0.0209262	0.0200535	0.0268315	0.0294309	1.0798	490.945	0.0796225	0.0214281
0.0205283	0.0235234	0.0238309	0.0186108	0.0231754	0.0172194	0.0215284	0.0299601	0.0257795	1.0343	2954.13	0.0532014	0.0212175
0.0217218	0.0241677	0.0244485	0.0183035	0.0241068	0.0194337	0.0207347	0.0289342	0.0249683	1.00353	935.386	0.0483041	0.0217968
0.021932	0.0242416	0.027102	0.0174289	0.0253027	0.0194215	0.0211459	0.0267341	0.0242042	0.972854	1218.53	0.0290226	0.0213493
0.0187158	0.0198481	0.0169302	0.0249146	0.0246093	0.0152171	0.0264452	0.0197771	0.0253094	1.10149	1737.21	0.078053	0.0205761
0.0206979	0.0197975	0.0206921	0.0185147	0.0225058	0.0195503	0.0172433	0.0216579	0.0188096	0.967004	2321.2	0.0840751	0.0200287
0.0205583	0.0241003	0.0171854	0.0255407	0.0200682	0.0216063	0.0258192	0.0292631	0.0231945	0.95534	805.86	0.414749	0.0196583
0.0199325	0.019183	0.0258241	0.0213913	0.0281584	0.0174444	0.0197832	0.0207739	0.0238061	1.0942	503.208	0.0466494	0.0217693
