1=p	2=qi.1	3=qi.2	4=qi.3	5=qi.4	6=qi.5	7=qi.6	8=qi.7	9=qi.8	10=theta	11=c	12=s	13=q
0.00820292	0.00643765	0.0103879	0.0174071	0.0138194	0.0071834	0.0120615	0.00344422	0.00618231	1.01101	198.747	0.0253726	0.00829248
0.00872763	0.00645501	0.0083481	0.0149103	0.0161009	0.00618264	0.0116776	0.00361565	0.00601412	0.957024	188.648	0.0285195	0.00835568
0.0288144	0.0409217	0.0207984	0.0428219	0.0493599	0.0271825	0.02816	0.0263092	0.035569	1.30385	423.561	0.107687	0.0372435
0.019932	0.0366878	0.0229991	0.0467912	0.0504758	0.0294252	0.0267872	0.0329468	0.0375124	1.2299	351.718	0.0938014	0.0244026
0.0370001	0.041473	0.0376893	0.015643	0.0365372	0.0406508	0.0186731	0.0288118	0.0501831	0.895656	391.159	0.0886732	0.0332678
0.0297845	0.0426976	0.0367243	0.0285853	0.0331787	0.0290312	0.0239318	0.0382712	0.0349784	1.04214	403.438	0.117153	0.0310006
0.0298759	0.0282864	0.0304395	0.0384977	0.0291707	0.0440468	0.0243162	0.0296754	0.0124114	0.991578	291.204	0.0608833	0.0296318
0.0202002	0.0196174	0.0217432	0.0158249	0.0217167	0.0103485	0.0313662	0.0185277	0.0476296	0.915743	267.475	0.0694267	0.0185298
0.00437915	0.00452055	0.00468755	0.00374554	0.00465958	0.0027586	0.00485447	0.00437743	0.00856271	0.959605	3978.58	0.0897689	0.00420299
0.00453628	0.0047453	0.00350128	0.00605849	0.00429271	0.00818256	0.00453102	0.00444626	0.00177835	0.981494	1577.04	0.138621	0.0044527
0.00372161	0.00352733	0.00486012	0.00340764	0.0025068	0.00189138	0.00466904	0.00428749	0.0043254	1.04517	2506.88	0.158371	0.00388906
0.00431946	0.00303446	0.00337031	0.00430211	0.00394554	0.00784954	0.00384733	0.00325143	0.00385848	0.957837	3242.41	0.0988931	0.00413809
0.00240467	0.0042663	0.00245116	0.00121468	0.00333381	0.000663163	0.0038034	0.00119151	0.00295164	1.1209	774.505	0.371409	0.00269462
0.00467058	0.00300959	0.00366306	0.00322305	0.00264424	0.00644924	0.00289669	0.00422068	0.00336007	0.872978	3372.13	0.165977	0.00407973
0.00363262	0.00646528	0.00384388	0.00360205	0.00169648	0.002979	0.00442673	0.00332797	0.00413963	0.968546	3162.94	0.10846	0.00351876
0.00488843	0.00236632	0.0048508	0.00605701	0.00534514	0.00694436	0.00482239	0.00530991	0.00413426	0.966541	3654.12	0.111492	0.00472564
0.00465873	0.00253746	0.00516117	0.00639124	0.00555061	0.00660611	0.0048498	0.00475678	0.00420077	0.898673	3562.25	0.117359	0.00418865
0.0137754	0.0120552	0.0140448	0.0179642	0.0209058	0.0140605	0.0119527	0.0258793	0.0072643	1.05432	285.229	0.257814	0.0145127
0.014269	0.0112241	0.013582	0.0160197	0.0215258	0.0163223	0.0134706	0.0285025	0.00816308	1.03282	295.215	0.280919	0.0147305
0.0114926	0.00883475	0.00704576	0.0154303	0.00796429	0.0111562	0.00829124	0.00864791	0.00785194	0.793397	2125.82	0.300507	0.00913986
