1=p	2=qi.1	3=qi.2	4=qi.3	5=qi.4	6=qi.5	7=qi.6	8=qi.7	9=qi.8	10=theta	11=c	12=s	13=q
0.000805146	0.000534258	0.000603666	0.000592842	0.000436834	0.00154575	0.00106198	0.00265872	0.00148384	1.15801	1009.68	0.15144	0.000932251
0.000792777	0.000360981	0.00115068	0.00149374	0.00120151	0.00217369	0.00256055	0.00162845	0.00141097	1.218	8749.28	0.352209	0.000965433
0.000970976	0.00049321	0.000874063	0.00138518	0.00118659	0.00287426	0.00206827	0.00174454	0.00102379	1.03008	6040.14	0.555357	0.00100015
0.00145423	0.00214079	0.00143096	0.00136151	0.00229384	0.000911055	0.0015539	0.00291208	0.00239442	1.08343	1070.85	0.0514717	0.00157537
0.00173712	0.00344855	0.00105732	0.00147782	0.00242247	0.000901929	0.00160163	0.00287773	0.00158997	0.942436	1534.39	0.0489952	0.00163729
0.00173712	0.00344855	0.00105732	0.00147782	0.00242247	0.000901929	0.00160163	0.00287773	0.00158997	0.942436	1534.39	0.0489952	0.00163729
0.00173712	0.00344855	0.00105732	0.00147782	0.00242247	0.000901929	0.00160163	0.00287773	0.00158997	0.942436	1534.39	0.0489952	0.00163729
0.00120589	0.00274732	0.00162681	0.00212723	0.00288389	0.00102757	0.00182224	0.00334542	0.00156812	0.984573	2050.65	0.0560091	0.00118731
0.00142819	0.00293288	0.00155569	0.00199612	0.004114	0.00102226	0.00221136	0.00393193	0.00134913	1.06358	2429.51	0.0425119	0.00151886
0.00142819	0.00293288	0.00155569	0.00199612	0.004114	0.00102226	0.00221136	0.00393193	0.00134913	1.06358	2429.51	0.0425119	0.00151886
0.00128871	0.00130029	0.000792542	0.000668383	0.00199285	0.00355335	0.00289039	0.00238805	0.00353473	0.915929	654.27	0.183503	0.0011805
0.000487448	0.00513634	0.00268114	0.00337675	0.00069427	0.00339425	0.00320997	0.00436604	0.00178274	0.97964	524.366	0.0654639	0.000477528
0.000545205	0.00487372	0.00294514	0.00221931	0.000495717	0.00339816	0.00329395	0.00393478	0.0012965	0.992626	412.313	0.0492528	0.000541187
0.00152276	0.000538386	0.000464728	0.000459505	0.00488971	0.00347107	0.00343722	0.00177725	0.00173102	0.877482	1069.68	0.108183	0.00133645
0.000923697	0.00479388	0.00273838	0.00356672	0.000491817	0.00350789	0.00344235	0.00199357	0.00143107	0.994421	520.875	0.0979118	0.000918548
0.000402513	0.000316443	0.000319766	0.000357578	0.00540106	0.00347321	0.00135005	0.00363781	0.00196902	0.79237	520.48	0.366754	0.000318966
0.00135871	0.00267928	0.00116624	0.00013187	0.000303293	0.00499853	0.00143596	0.00278758	0.000883595	0.928493	1400.94	0.133448	0.00126168
0.000692038	0.00181771	0.000761959	0.000317079	0.000236879	0.00313098	0.00177094	0.00276293	0.00433036	0.874555	690.01	0.175664	0.000605278
0.000745658	0.00137193	0.00133963	0.000540132	0.000548059	0.00417629	0.0024127	0.00458899	0.0022944	0.950455	580.422	0.0651052	0.00070874
0.000728466	0.00113433	0.00178631	0.000400944	0.000367674	0.00602725	0.00304365	0.00203396	0.00217314	1.09776	539.19	0.288258	0.000799627
0.00186705	0.00254014	0.00118133	0.00228309	0.00319166	0.00176483	0.00267554	0.00222212	0.00102417	0.892527	1304.13	0.177502	0.00166673
0.00187768	0.00179683	0.00154332	0.0012319	0.00217104	0.00173466	0.00346545	0.00199797	0.000803149	0.983739	1369.92	0.180488	0.00184721
0.00054883	0.000789674	0.000238964	0.000783431	0.000968199	0.00345954	0.00199149	0.00183488	0.00214661	1.16285	822.809	0.299424	0.000638148
0.00118267	0.00200216	0.000836406	0.000832405	0.00128235	0.00254543	0.00476733	0.00316472	0.000619822	1.10024	538.309	0.0918905	0.00130107
0.00134345	0.001451	0.00127205	0.00161872	0.00150664	0.00391016	0.00356866	0.00278857	0.00248226	1.16356	607.261	0.449012	0.00156284
0.000851057	0.000439793	0.00121523	0.000455543	0.00153029	0.00387539	0.00408711	0.00239417	0.00203	0.857716	1357.93	0.12714	0.000730053
0.000693035	0.000199004	0.00196769	0.000266665	0.00121791	0.00364355	0.00608582	0.00289569	0.00110047	0.951664	546.116	0.144545	0.000659558
0.0010874	0.000378016	0.00132213	0.000740913	0.00158627	0.00268615	0.00399099	0.00297968	0.00154245	1.01299	1891.54	0.321689	0.00110152
0.000821711	0.000794212	0.001013	0.00303598	0.00110354	0.00147161	0.00324972	0.00409316	0.00132084	1.12452	452.614	0.135653	0.000923938
0.00185757	0.00146113	0.00100092	0.000742911	0.00327423	0.00172345	0.00283799	0.00183327	0.00142667	0.811021	3230.28	0.411904	0.00150706
0.00198904	0.00241299	0.00165906	0.000966433	0.00162885	0.00236365	0.00223072	0.00197562	0.00177989	0.719851	4997.27	0.517909	0.00143261
0.00142966	0.00148539	0.00191995	0.00289631	0.00286908	0.002753	0.00297471	0.00318028	0.00226267	1.43014	3457.88	0.322846	0.00204336
0.00134494	0.00149596	0.001368	0.00231363	0.00267084	0.00237414	0.00352571	0.00252763	0.00153894	1.39558	2669.96	0.191247	0.00187598
0.00110815	0.000974477	0.000496389	0.000870763	0.00115559	0.00197948	0.00189602	0.00198399	0.0010831	0.788019	2589.71	0.238675	0.000873446
0.00122672	0.000907132	0.00223373	0.00243117	0.00165555	0.00304428	0.00548636	0.00402139	0.0016477	1.71127	1476.02	0.317384	0.00209742
0.000991581	0.00327854	0.00162667	0.000614084	0.00500895	0.00331946	0.00395982	0.00383638	0.00246296	1.88705	800.916	0.861463	0.00186952
0.000737763	0.000768402	0.000730757	0.000354599	0.000979426	0.00209285	0.00174772	0.00300671	0.00213867	0.946981	1757.86	0.513783	0.000698675
0.00156464	0.0018549	0.000957027	0.000237934	0.00157036	0.00253096	0.00355144	0.00176868	0.00130171	0.974369	2290.12	0.253848	0.0015246
0.00101507	0.000829569	0.000709401	0.00405431	0.00135482	0.00239755	0.00165195	0.00209134	0.00147991	0.955391	1120.18	0.116102	0.000969835
0.00111855	0.00126085	0.000408523	0.00186929	0.00152339	0.00340798	0.00224064	0.00458298	0.00180003	1.2175	1343.2	0.0961609	0.0013615
0.000730238	0.00199754	0.000430966	0.000258792	0.000647591	0.00511029	0.00467296	0.00328184	0.000774446	0.793223	572.033	0.268294	0.000579329
0.000444022	0.00405813	0.00089162	8.36716e-05	0.000672008	0.00420471	0.00474182	0.0026349	0.00102536	0.885394	647.499	0.314397	0.000393154
0.000580759	0.0028949	0.000784394	6.11048e-05	0.000412506	0.00659837	0.00536356	0.00355308	0.00128133	1.08502	711.99	0.402682	0.000630102
0.00105094	0.00226171	0.000830031	3.53732e-05	0.000184289	0.00762442	0.00632618	0.00310819	0.00235848	1.52919	426.433	0.288488	0.0016062
0.000714028	0.000372122	0.000489548	0.00031525	0.00255833	0.00132942	0.00174643	0.00153646	0.000659431	0.212613	713.623	0.612296	0.000151897
0.00111805	0.00104742	0.000252405	0.00181572	0.000302937	0.0014976	0.00427127	0.00145568	0.00148699	0.432463	1312.84	0.552516	0.000483823
0.000741442	0.0024387	0.000344097	0.000945247	0.00463004	0.00277431	0.00234111	0.00297355	0.000923612	1.17414	813.219	0.378071	0.000870442
0.000668294	0.000873657	0.00163733	0.000584719	0.000439784	0.00433267	0.00458462	0.00182519	0.00130475	1.18151	969.259	0.389159	0.000789502
0.000919937	0.000730748	0.000780834	0.000608127	0.000262967	0.00254756	0.00578947	0.00130437	0.00224001	1.34835	958.86	0.932066	0.00124
0.000510399	0.000543507	0.000550651	0.000367692	0.000501568	0.00292327	0.00513808	0.000963028	0.0017435	1.00683	1065.68	0.814973	0.00051388
0.000654932	0.00103518	0.000507457	0.000455361	0.000460711	0.00426634	0.0035632	0.00263009	0.00104505	0.607886	735.065	0.40245	0.000398226
0.00066714	0.000618135	0.000258628	0.000561072	0.00220557	0.00375186	0.00361959	0.00311897	0.000957562	1.4835	996.352	0.302546	0.000989382
0.000456255	0.00105627	0.00017983	0.00073654	0.000856175	0.00256411	0.00532267	0.00328383	0.000663782	1.26138	753.548	0.26597	0.000575442
0.00222139	0.0030557	0.00230686	0.00164393	0.00215414	0.00241207	0.00335839	0.00278615	0.00119245	0.951314	4480.13	0.395663	0.00211346
0.00222139	0.0030557	0.00230686	0.00164393	0.00215414	0.00241207	0.00335839	0.00278615	0.00119245	0.951314	4480.13	0.395663	0.00211346
0.00222139	0.0030557	0.00230686	0.00164393	0.00215414	0.00241207	0.00335839	0.00278615	0.00119245	0.951314	4480.13	0.395663	0.00211346
0.00181963	0.0012052	0.00197618	0.00194597	0.00142115	0.00213196	0.00192622	0.00145371	0.00314559	0.870989	3233.69	0.362742	0.00158525
0.000354608	0.000476418	0.000301645	0.000418664	0.000726794	0.00122853	0.00112492	0.00121092	0.000211305	0.889884	1596.88	0.0745501	0.000315572
0.000298965	0.00126529	0.000399446	0.000748201	0.000792178	0.00154135	0.00111803	0.00271094	0.000403199	1.06835	1372.5	0.458839	0.000319392
0.000467763	0.00130594	0.00115944	0.000646828	0.00139821	0.00289398	0.00217097	0.00205115	0.000830187	1.11954	1736.58	0.131559	0.000523653
0.00192296	0.00110237	0.000431523	0.00102795	0.00103625	0.00230517	0.00537816	0.0028921	0.00244224	1.0315	618.716	0.0838998	0.00198342
0.000388139	0.00181036	0.00151877	0.000889202	0.00180887	0.00460159	0.00154401	0.00237192	0.00051862	0.872805	375.404	0.547528	0.000338787
0.000556396	0.00405685	0.00160225	0.000700253	0.00134609	0.00235135	0.00308439	0.00437189	0.000587775	0.916639	770.774	0.121956	0.000510038
0.00110048	0.00139473	0.00077749	0.00220397	0.00186582	0.0046893	0.00199151	0.00369241	0.00031323	1.08992	681.184	0.387825	0.00119931
0.00122132	0.00177299	0.000537264	0.00315649	0.00495052	0.00683677	0.00146543	0.00371673	0.000640387	1.05786	764.582	0.338381	0.00129189
0.00206211	0.00142105	0.00136949	0.0015298	0.00465887	0.00775795	0.00212018	0.00367161	0.000985353	0.940555	507.473	0.392964	0.00193976
0.000427594	0.000929129	0.000580367	0.00030978	0.000385325	0.00128086	0.00333305	0.00174775	0.00147868	1.04569	1286.38	0.0659211	0.000447122
0.00035507	0.000690983	0.000227286	0.000349983	0.000643291	0.00101354	0.00267964	0.0020027	0.00131147	0.961834	1000.68	0.125917	0.000341523
0.000796566	0.000452907	8.88463e-05	8.71884e-05	0.00405525	0.00918876	0.00485174	0.00336058	0.000973061	0.235653	254.72	0.726306	0.000187828
0.00142919	0.00296483	0.00208845	0.00326111	0.000536636	0.00107366	0.00309661	0.00177315	0.00140996	0.204814	553.311	1.59023	0.000293051
0.00117127	0.000616334	0.000581151	0.000872168	0.000447113	0.00367813	0.00253838	0.00423695	0.00109949	0.313316	1143.47	0.537128	0.000367273
0.00155063	0.00193886	0.000998468	0.000989032	0.00315141	0.00257989	0.00379657	0.00073719	0.00147023	0.967845	1304.5	0.251121	0.00150085
0.000949893	0.00139008	0.00159496	0.00141092	0.00141018	0.00153781	0.00200092	0.00135739	0.0014318	1.1961	2382.46	0.120269	0.00113595
0.000894513	0.000630731	0.000889262	0.000314987	0.00158608	0.00189583	0.00148052	0.00108033	0.00125841	0.935144	3831.69	0.329178	0.000836547
0.000939787	0.00247442	0.00110983	0.00231431	0.00141497	0.00368586	0.00168681	0.000776709	0.000780192	0.982737	2288.65	0.219256	0.000923578
0.00166248	0.00235256	0.00187625	0.0016214	0.0044727	0.00203066	0.00206411	0.000577831	0.00186226	0.877231	1409.6	0.129789	0.00145867
0.00116627	0.00135249	0.00387862	0.00160024	0.00238088	0.00150491	0.00431169	0.000893696	0.00225076	0.926161	772.162	0.0925226	0.00108024
