1=p	2=qi.1	3=qi.2	4=qi.3	5=qi.4	6=qi.5	7=qi.6	8=qi.7	9=qi.8	10=theta	11=c	12=s	13=q
0.00162361	0.00132181	0.000482235	0.000870591	0.00180965	0.00128951	0.000916689	0.000572747	0.00190033	0.765606	1813.39	0.397832	0.00124352
0.00173375	0.00192063	0.000384115	0.00123143	0.000639508	0.0010131	0.000428651	0.00140206	0.00124339	0.429823	3079.83	0.626449	0.000745944
0.00212647	0.000600313	0.000887437	0.00059663	0.00130627	0.0012511	0.000388285	0.000929324	0.000809077	0.298793	4900.16	0.618002	0.000636324
0.0018181	0.000805888	0.00107655	0.000809438	0.000953329	0.0015684	0.000767318	0.00120916	0.00163353	0.533191	6010.84	0.926595	0.000970217
0.00181779	0.000724047	0.00082316	0.000732417	0.0025636	0.00159026	0.00104294	0.00104559	0.00190551	0.583352	3900.38	0.537208	0.00106122
0.0017166	0.00149937	0.000687927	0.000603236	0.000193365	0.00114253	0.00398083	0.00176319	0.00222386	0.498604	1938.82	0.598169	0.000856641
0.00238253	0.00264565	0.00222313	0.00128071	0.00135991	0.00237861	0.00142003	0.00115053	0.000751541	0.518897	2200.51	0.965424	0.0012377
0.00250478	0.00153782	0.000856721	0.0020554	0.000980552	0.00151629	0.0047167	0.00249829	0.00369468	0.93642	635.052	0.21369	0.0023459
0.00185881	0.00211961	0.000572604	0.0014869	0.00138752	0.0014374	0.00477747	0.00197301	0.00424378	0.768377	1089.62	0.284449	0.00142888
0.00175965	0.00218091	0.00131611	0.00124729	0.00196594	0.00217338	0.00158598	0.00194828	0.00223455	1.05454	2196.51	0.208563	0.00185544
0.00237287	0.00149054	0.0011482	0.00363245	0.00245493	0.00144525	0.00132442	0.00187376	0.00307836	0.976586	4476.84	0.180384	0.00231744
0.00156506	0.00209623	0.00265233	0.000584299	0.00150493	0.0029526	0.00291178	0.000731035	0.00114227	1.06328	2135.6	0.459644	0.00166393
0.00288169	0.000745985	0.0011725	0.00140296	0.00226763	0.00098587	0.00193677	0.000981414	0.00170243	0.568709	3140.82	0.475932	0.00164088
0.00269975	0.00140333	0.00173371	0.00261167	0.000726587	0.000969472	0.00224145	0.00184557	0.00183215	0.512025	2828.77	0.391132	0.00138416
0.00171291	0.00135666	0.00142499	0.00174316	0.0023958	0.00250316	0.00108026	0.00159075	0.00140285	0.83034	5890.75	0.337588	0.00142272
0.00179341	0.00174718	0.00171997	0.00132869	0.000948147	0.00100085	0.00192196	0.00127632	0.00149672	0.861279	5847.82	0.229576	0.00154501
0.000809701	0.000659485	0.000755657	0.00124511	0.000835979	0.00147984	0.00131521	0.00151316	0.00245183	1.26288	2924.49	0.417866	0.00102234
0.000786642	0.000787071	0.000694681	0.00137837	0.000818807	0.0015071	0.00133268	0.00145922	0.00230492	1.42677	3081.64	0.405795	0.00112198
0.00118089	0.00188621	0.000520003	0.00173794	0.000908607	0.00235517	0.00213706	0.00119282	0.00157301	1.16002	3729.99	0.452961	0.0013696
0.00233921	0.000437772	0.000913598	0.000480827	0.000519882	0.000467133	0.000650492	0.00053953	0.000975265	0.171053	2914.96	0.856885	0.000400907
0.00157808	0.000776247	0.00147655	0.00128267	0.000653921	0.000861751	0.00112768	0.00103306	0.001934	0.471923	2145.2	0.666473	0.000745353
0.0023883	0.000960214	0.00182751	0.00220397	0.00124101	0.000916347	0.00165717	0.00116203	0.00298674	0.543874	1428.24	0.643986	0.00130035
0.00125384	0.00058269	0.000620566	0.000430984	0.000847442	0.000667187	0.00181983	0.00100743	0.000733944	0.535019	3226.87	0.661548	0.000671218
0.00145123	0.000894433	0.00045423	0.000524615	0.00113314	0.000731849	0.00167805	0.000966517	0.00123147	0.417212	3459.47	1.0098	0.000605984
0.00141068	0.00107376	0.000440616	0.000511347	0.000976482	0.000691695	0.0019511	0.000945988	0.00125675	0.354462	3217.25	0.879114	0.000500487
0.00161001	0.00100617	0.000193305	0.000422879	0.00110172	0.000569152	0.00171588	0.000436724	0.00105866	0.520086	4951.87	0.46785	0.00083799
0.00177829	0.000338019	0.00187447	0.000282923	0.000627871	0.00226732	0.000427152	0.00132528	0.00123005	0.460188	2307.88	0.352824	0.000819132
0.00179721	0.00067302	0.00134574	0.000466488	0.000518116	0.00129031	0.00105884	0.00246594	0.00299228	0.659453	1677.18	0.675401	0.0011859
0.00289859	0.000445108	0.000597105	0.00138658	0.00109301	0.000723297	0.0012522	0.000282912	0.000523383	0.270977	4645.82	1.86657	0.000787115
0.00134987	0.000414102	0.000325076	9.54097e-05	0.000147634	0.000396239	0.000240333	0.000594477	0.000465431	0.130162	7658.43	1.29759	0.000175907
0.00281886	0.000731099	0.000191659	0.00175432	0.0016686	0.00127986	0.00215094	0.000398113	0.00119015	0.224462	2492.15	1.24647	0.000634115
0.00170984	3.88796e-05	0.000492754	9.52794e-05	0.000157723	0.00094074	0.000438833	0.00109388	0.00104659	0.129959	1731.37	0.771397	0.00022254
