1=p	2=qi.1	3=qi.2	4=qi.3	5=qi.4	6=qi.5	7=qi.6	8=qi.7	9=qi.8	10=theta	11=c	12=s	13=q
0.00359665	0.00277824	0.00628899	0.00808905	0.00263445	0.00203908	0.00496681	0.00556628	0.00605917	1.0829	288.81	0.247506	0.00389366
0.00276335	0.00246913	0.0093709	0.00514468	0.00195345	0.00236836	0.00488293	0.00425134	0.00580842	0.968777	1568.08	0.211657	0.0026773
0.00260214	0.00177483	0.00273595	0.00224256	0.00164425	0.0022927	0.00351492	0.00371259	0.00282161	0.906091	1785.02	0.146856	0.00235835
0.00321686	0.0010371	0.005779	0.00531448	0.00221368	0.00286267	0.00336747	0.00425922	0.00547902	0.938252	2230.54	0.264031	0.00301883
0.00302625	0.00316586	0.00439209	0.00433438	0.00216311	0.00314988	0.00558292	0.00374147	0.00350749	0.991911	1475.25	0.330999	0.00300184
0.0025161	0.00141019	0.00450567	0.00466257	0.00271981	0.00104212	0.00563608	0.00366806	0.0053893	1.21865	1449.54	0.419098	0.00306455
0.00280871	0.0017331	0.00594246	0.00205993	0.00144763	0.00583112	0.0038124	0.00412609	0.00327724	1.03576	1994.72	0.116269	0.00290886
0.00290406	0.00165729	0.00536194	0.00243522	0.00140252	0.00304323	0.00430287	0.00290462	0.00379977	0.869351	828.591	0.455245	0.00252561
0.00298108	0.00131282	0.00559731	0.00296188	0.00218831	0.00198579	0.00384336	0.00354429	0.00398319	0.908756	1142.36	0.0754765	0.00270981
0.00223242	0.00289916	0.00526061	0.00223047	0.00175903	0.00428965	0.0058946	0.00402722	0.00486149	1.16942	636.211	0.367404	0.00260965
0.00347132	0.00156501	0.00621045	0.00514764	0.00223608	0.0020003	0.00456343	0.00529988	0.00467655	0.970231	1885.45	0.109321	0.00336833
0.00219369	0.00104087	0.00642909	0.00340852	0.00193932	0.00407258	0.00782316	0.00268702	0.00420977	1.13511	328.021	0.458133	0.00248935
0.00241565	0.00139154	0.00502902	0.00216932	0.00531238	0.00261055	0.01288	0.00381605	0.00381389	0.816965	571.68	0.209496	0.00197437
0.00325237	0.00194544	0.00453255	0.00257796	0.000612782	0.00246067	0.00136357	0.00379636	0.00373554	0.697686	1762.22	0.838401	0.00227136
0.00219343	0.00233468	0.00397149	0.00198916	0.00115894	0.00215083	0.00276511	0.00373749	0.00477754	0.863226	1578.26	0.353555	0.001894
0.00302798	0.000540762	0.0055953	0.00204438	0.000976895	0.00310412	0.00496386	0.00292961	0.00390279	0.887516	756.833	0.183248	0.0026883
0.00240733	0.000400697	0.00439573	0.00215675	0.000417438	0.00325255	0.00691797	0.00343618	0.00386421	0.853324	1061.73	0.150015	0.00205495
0.00239596	0.000368737	0.00517642	0.00523203	0.000754696	0.00367478	0.0040891	0.00289135	0.0043426	0.972967	418.842	0.141059	0.00233135
0.00241609	0.000294232	0.00533393	0.00274242	0.00141699	0.00200344	0.00580439	0.00410376	0.00761693	0.857166	857.575	0.577558	0.00207171
0.00311886	0.00361209	0.00578337	0.00228812	0.00278224	0.00347323	0.00513544	0.00382735	0.00241207	1.00705	1055.36	0.0763451	0.0031408
0.00239808	0.00106722	0.0041887	0.00459588	0.00138368	0.00212799	0.00364437	0.00449979	0.00477899	1.05285	2687.74	0.0902662	0.00252449
0.00316337	0.00204988	0.00819013	0.00396269	0.00196501	0.00354991	0.0051493	0.00410327	0.0033189	0.735638	518.394	0.520021	0.00232904
0.00258016	0.0010966	0.00384492	0.00377283	0.00257034	0.00236529	0.00570215	0.0030608	0.00526617	1.09303	3128.75	0.040944	0.00281953
0.00258016	0.0010966	0.00384492	0.00377283	0.00257034	0.00236529	0.00570215	0.0030608	0.00526617	1.09303	3128.75	0.040944	0.00281953
0.00269487	0.00113159	0.00380084	0.00391213	0.00257752	0.00244748	0.00564149	0.00298131	0.00559875	0.98333	2720.43	0.0355692	0.00265007
0.00272968	0.00146909	0.00401171	0.00364799	0.00215744	0.00267524	0.00536797	0.0036337	0.00542737	1.03473	2156.36	0.0385763	0.00282421
0.00317725	0.00323803	0.00525618	0.00274798	0.00276588	0.00317753	0.00387962	0.00460509	0.00335407	1.01055	3104.14	0.406488	0.00321065
0.00298364	0.00242874	0.00392925	0.00471696	0.00185226	0.00384789	0.00404195	0.00535971	0.00442702	1.14067	2783.13	0.421389	0.00340193
0.00291465	0.00268645	0.0064497	0.00253001	0.00359733	0.00299919	0.00521436	0.00307011	0.00393455	1.1588	1147.76	0.176781	0.00337594
0.00239133	0.000954338	0.00436084	0.0041839	0.00105243	0.00284333	0.00480796	0.00545906	0.00464729	0.92664	919.121	0.127434	0.00221629
0.00334332	0.00220293	0.00681132	0.00325254	0.00350531	0.00364127	0.00626803	0.00356488	0.00584893	0.885437	1238.02	0.562343	0.00296143
0.00325259	0.00177763	0.00466922	0.00245753	0.00359701	0.00216832	0.00751548	0.0034112	0.00628484	1.17544	2483.01	0.325295	0.00382106
