1=p	2=qi.1	3=qi.2	4=qi.3	5=qi.4	6=qi.5	7=qi.6	8=qi.7	9=qi.8	10=theta	11=c	12=s	13=q
0.700942	0.725136	0.702361	0.720332	0.719998	0.718402	0.707844	0.722803	0.714405	1.09449	2729.76	0.233823	0.71952
0.696336	0.723075	0.72422	0.718113	0.72255	0.70318	0.716399	0.716479	0.734197	1.0879	2431.22	0.108017	0.71385
0.698467	0.725157	0.708392	0.718935	0.717158	0.699019	0.710815	0.728389	0.743385	1.13413	1466.3	0.0570189	0.724296
0.703834	0.717246	0.709956	0.716511	0.708025	0.694662	0.705279	0.703739	0.727949	1.06113	1865.61	0.493443	0.71605
0.69954	0.733524	0.702198	0.710837	0.725254	0.717988	0.696545	0.732894	0.714995	1.06772	1244.72	0.0619083	0.71313
0.697171	0.733419	0.703285	0.712397	0.738705	0.699586	0.692266	0.72854	0.713791	1.03091	1000.01	0.0781635	0.703559
0.70347	0.730811	0.710924	0.709565	0.737268	0.689561	0.699843	0.725925	0.725544	1.05517	639.884	0.0312972	0.714548
0.7046	0.720496	0.700847	0.707443	0.707137	0.700407	0.685061	0.726167	0.736545	1.00169	1067.84	0.0706033	0.704952
0.696847	0.728203	0.70825	0.718147	0.726893	0.714726	0.701764	0.705241	0.711859	1.11254	1844.49	0.117612	0.718893
0.696759	0.72782	0.708144	0.71871	0.722928	0.714617	0.698913	0.708448	0.714537	1.08569	1083.03	0.12664	0.713843
0.700924	0.724483	0.730791	0.728157	0.724043	0.723306	0.714023	0.731733	0.724744	1.09465	2368.41	0.208986	0.719531
0.707679	0.733025	0.712752	0.726543	0.730065	0.730755	0.718653	0.716087	0.738668	1.06396	3108.39	0.0588019	0.720338
0.686459	0.739318	0.708281	0.712836	0.728575	0.683336	0.680431	0.731584	0.718465	1.10669	543.029	0.734846	0.707855
0.711831	0.73502	0.714682	0.72478	0.726543	0.727058	0.718017	0.71338	0.736528	1.07943	2588	0.0841639	0.727252
0.709436	0.710395	0.709692	0.708309	0.709616	0.698807	0.70445	0.72037	0.704418	0.992243	5853.08	0.0472593	0.707828
0.710464	0.721689	0.70772	0.710361	0.717933	0.724335	0.712584	0.702498	0.725464	1.0223	4846.95	0.0394813	0.71498
0.711599	0.711214	0.722728	0.722893	0.710368	0.718147	0.70446	0.710173	0.720494	1.01191	2356.51	0.113867	0.714023
0.711617	0.724671	0.713623	0.723519	0.720951	0.70133	0.706642	0.722628	0.711588	1.00306	4628.32	0.0325442	0.712243
0.711333	0.730566	0.708163	0.712858	0.718599	0.709316	0.703019	0.722074	0.713593	1.01299	1976.1	0.0122786	0.713976
0.714123	0.708374	0.698386	0.715032	0.728912	0.715579	0.708439	0.727353	0.709951	0.993527	2091.42	0.0255605	0.712796
0.716291	0.710768	0.700742	0.711409	0.736165	0.7066	0.703254	0.719712	0.71925	1.00609	3094.32	0.0185679	0.717523
0.704352	0.721374	0.706262	0.713573	0.71058	0.700941	0.696784	0.714589	0.725842	1.01436	1341.52	0.0305783	0.707314
0.706827	0.719603	0.68914	0.699627	0.706827	0.683154	0.686862	0.707631	0.719086	0.97693	1459.33	0.0356236	0.701967
0.705299	0.734698	0.693232	0.705415	0.714734	0.673362	0.68384	0.707525	0.73455	1.01439	217.521	0.0190255	0.70826
0.707852	0.731353	0.703026	0.698584	0.717531	0.684914	0.681125	0.710152	0.752467	1.00173	350.645	0.0261648	0.70821
0.703772	0.736163	0.70216	0.706024	0.739493	0.697215	0.682037	0.695231	0.725505	1.01108	628.982	0.0966137	0.706063
0.700141	0.703305	0.696371	0.720731	0.703646	0.69309	0.706229	0.716474	0.700153	1.00652	2529.84	0.0711272	0.701502
0.70678	0.723893	0.712197	0.697035	0.721548	0.712948	0.696364	0.702568	0.727335	0.997761	634.409	0.015712	0.706315
0.698474	0.735551	0.689359	0.722248	0.710755	0.681375	0.694792	0.729556	0.721379	1.04884	458.931	0.0892401	0.70842
0.70165	0.743356	0.68507	0.695071	0.724061	0.699594	0.667077	0.718173	0.722225	1.02521	483.788	0.101208	0.706836
0.705819	0.719914	0.716234	0.727547	0.696121	0.704263	0.714387	0.707015	0.725713	0.994735	1441.23	0.0149351	0.704722
0.707526	0.716196	0.699301	0.725572	0.717856	0.712151	0.67412	0.697226	0.72946	1.01307	866.564	0.0321012	0.710207
0.69895	0.738213	0.708107	0.686801	0.727667	0.707242	0.713515	0.719753	0.725637	1.15046	789.816	1.00732	0.727598
0.704306	0.732233	0.699864	0.748683	0.720422	0.696288	0.685113	0.725037	0.739031	1.04482	233.957	0.0598638	0.713353
0.69588	0.709316	0.70675	0.689141	0.719456	0.722861	0.698638	0.706567	0.705356	1.05252	2807.51	0.13942	0.706602
0.701945	0.743607	0.708222	0.753338	0.723976	0.688217	0.693802	0.726961	0.734376	1.1286	351.036	0.126546	0.726623
0.70494	0.746802	0.719631	0.732808	0.718368	0.697871	0.702809	0.718712	0.738627	1.07566	319.984	0.085901	0.719881
0.704235	0.740803	0.725205	0.734945	0.71708	0.699221	0.698724	0.723133	0.731256	1.0702	426.933	0.133255	0.718168
0.698849	0.723819	0.692647	0.704406	0.735553	0.721937	0.711886	0.729603	0.727309	1.06911	525.351	0.154444	0.712723
0.699171	0.724316	0.719358	0.718062	0.700024	0.696138	0.698421	0.715901	0.715788	1.05453	1292.49	0.103598	0.71022
0.692957	0.736079	0.709384	0.727053	0.74199	0.730926	0.718432	0.720416	0.730905	1.19114	1698.52	0.249427	0.728869
0.694055	0.732027	0.719396	0.724639	0.72157	0.706274	0.712329	0.733383	0.71387	1.13704	1883.9	0.197227	0.720628
0.703241	0.720289	0.712456	0.725827	0.716223	0.702723	0.719864	0.718299	0.722674	1.07222	2683.26	0.0348643	0.717584
0.696104	0.732381	0.722092	0.718806	0.731046	0.727331	0.703294	0.72963	0.736135	1.13774	2850.96	1.08001	0.722694
